geneID	FC_X	FC_Y
MTFMT	0.02	0.15
MTHFD2	0.02	-0.63
MTOR	0.02	0.03
NEK1	0.02	0.26
NRIP3	0.02	0.52
NUTM2E	0.02	-0.1
OR7E126P	0.02	-0.51
PACSIN2	0.02	0.34
PAIP2B	0.02	-0.17
PANX2	0.02	1.14
PAPD4	0.02	0.08
PARP1	0.02	0.17
PDZD4	0.02	-0.04
PHBP19	0.02	0.03
PHC3	0.02	-0.33
PIAS4	0.02	-0.35
PIGBOS1	0.02	-0.51
PIGC	0.02	-0.03
PLEKHG2	0.02	0.45
PPM1G	0.02	-0.11
PRKAR1A	0.02	0
PRRT1	0.02	-0.36
PSMD11	0.02	0.15
PSPH	0.02	-0.66
PTPN9	0.02	0
RAB13	0.02	0.19
RAB5C	0.02	0.23
RABEP2	0.02	0.16
REEP4	0.02	0.15
RNASEL	0.02	0.13
RORA	0.02	0.09
RPL5P9	0.02	0.56
SAMD9	0.02	0.66
SAMM50	0.02	0.04
SARS2	0.02	-0.31
SEC22A	0.02	0.04
SEMA5A	0.02	0.13
SFXN1	0.02	-0.19
SH3BP5	0.02	-0.87
SLBP	0.02	0.59
SLC20A2	0.02	-0.03
SLC25A22	0.02	0.3
SMYD4	0.02	0.15
SPON2	0.02	0.37
SPSB3	0.02	-0.14
SYT2	0.02	0.03
TEX264	0.02	0.11
TMEM109	0.02	0.16
TMEM179B	0.02	-0.21
TMEM45B	0.02	-0.3
TOMM70	0.02	0.22
TP53I13	0.02	0.37
TTN	0.02	-0.52
TXLNGY	0.02	-0.13
UBXN2B	0.02	-0.48
UGDH	0.02	-0.11
UTP15	0.02	0.06
VN1R81P	0.02	0.48
VPS37C	0.02	0.03
WBP4	0.02	-0.06
YAP1	0.02	-0.08
YKT6	0.02	-0.25
YWHAQ	0.02	0.29
ZBED5	0.02	-0.03
ZIM3	0.02	0
ZNF226	0.02	-0.03
ZNF251	0.02	-0.11
ZNF286A	0.02	0.05
ZNF436	0.02	0.16
ZNF512	0.02	0.04
ZNF527	0.02	-0.51
ZNF776	0.02	0.35
ZSCAN12	0.02	0.09
ZW10	0.02	0.4
AC002310.11	0.01	-0.05
ACTN4	0.01	0.21
ADI1	0.01	0.49
ADPRH	0.01	-0.3
AHCYL1	0.01	0.46
AL135791.1	0.01	-0.53
ANKRD27	0.01	-0.17
APITD1-CORT	0.01	0.24
ARHGEF39	0.01	-0.3
ASZ1	0.01	-0.16
BBX	0.01	0.1
C16orf70	0.01	-0.15
C21orf33	0.01	0
C5orf45	0.01	-0.05
CASQ2	0.01	0.79
CCDC27	0.01	0.78
CCDC84	0.01	-0.08
CCT6A	0.01	0.1
CCT7	0.01	-0.02
CD2BP2	0.01	-0.02
CHD3	0.01	-0.08
CHMP4B	0.01	0.35
CNPY4	0.01	0.17
COL28A1	0.01	-0.44
CSNK2B	0.01	-0.11
CTBP1	0.01	-0.06
CTC-260F20.3	0.01	0.09
CTC-281F24.3	0.01	-0.75
CTD-2510F5.6	0.01	-0.44
CWF19L1	0.01	0.06
CYLC2	0.01	-0.18
CYP4F8	0.01	-0.6
DCTN2	0.01	-0.19
DDX11L1	0.01	-0.6
DDX24	0.01	0.09
DLG2	0.01	-1.51
DNAJB7	0.01	-0.03
DTX4	0.01	-0.73
EAPP	0.01	0
ECT2	0.01	0.44
EGR3	0.01	-1.25
EIF3C	0.01	-0.15
EIF6	0.01	0.03
EXOSC2	0.01	0.94
FAM135A	0.01	-0.51
FAM175A	0.01	-0.22
FAM208A	0.01	-0.07
FAM57A	0.01	-0.2
FASTK	0.01	0.3
FGD1	0.01	-0.29
FGFR2	0.01	-1.56
FNBP1L	0.01	0.02
FSTL3	0.01	0.42
GBP5	0.01	-0.5
GGPS1	0.01	-0.11
GK5	0.01	-0.27
GRAMD2	0.01	-0.42
GTF2IP9	0.01	-0.86
HBG2	0.01	-0.32
HCG4P5	0.01	0.44
HGS	0.01	0.28
IFI27L1	0.01	0.13
IL15	0.01	-0.53
INTS6	0.01	-0.33
INVS	0.01	0.03
IP6K1	0.01	0.32
IST1	0.01	0.03
JMJD4	0.01	-0.14
KANSL1	0.01	0
KCTD18	0.01	0.04
KLF15	0.01	-0.79
KLF17	0.01	-0.01
KLHL35	0.01	-0.55
KRCC1	0.01	-0.02
LMNA	0.01	0.3
LPCAT3	0.01	0.6
LRRC14	0.01	-0.22
LRRFIP1P1	0.01	0.33
MAP3K11	0.01	0.25
MAPK14	0.01	0.2
MCFD2	0.01	-0.08
MED27	0.01	0.07
MFSD9	0.01	-0.3
MOB3C	0.01	-0.18
MPP5	0.01	0.92
MR1	0.01	-0.01
MT-ND4L	0.01	-0.02
NAP1L1	0.01	-0.17
NBPF3	0.01	-0.19
NDFIP1	0.01	0
NGRN	0.01	-0.06
NUDC	0.01	0.01
PATE4	0.01	0.09
PDE8A	0.01	0.06
PIH1D2	0.01	-0.34
POSTN	0.01	-0.61
PPIL1	0.01	-0.15
PPP2R1A	0.01	0.39
PPP2R5E	0.01	-0.17
PRR13	0.01	0.13
PVALB	0.01	0.33
PWP1	0.01	0.01
RAB24	0.01	0.07
RARS	0.01	0.07
RBM22	0.01	-0.13
RBM39	0.01	-0.15
RBM4	0.01	0.14
RIOK3	0.01	-0.03
RNF115	0.01	0.32
RNF223	0.01	-0.22
RP11-1020A11.1	0.01	0.83
RP11-162O14.1	0.01	0.07
RP11-162O14.2	0.01	0.07
RP11-343H5.4	0.01	-0.85
RP11-521A24.1	0.01	-0.16
RP11-53B2.2	0.01	0.07
RP5-882O7.1	0.01	-0.76
RP5-903G2.2	0.01	0.04
SDAD1	0.01	-0.11
SERPINA10	0.01	-0.24
SETDB1	0.01	0.14
SHARPIN	0.01	0.27
SIRT7	0.01	0.04
SLC25A43	0.01	-0.35
SLC25A45	0.01	-0.5
SLC36A1	0.01	0.42
SMARCB1	0.01	0.01
SNCAIP	0.01	0.05
SON	0.01	-0.07
SREBF2	0.01	-0.06
SRSF10	0.01	-0.06
ST8SIA4	0.01	-0.31
STRADA	0.01	0.16
STX18	0.01	-0.08
STX5	0.01	0.03
SURF1	0.01	-0.8
TCF25	0.01	-0.14
THOC6	0.01	0.08
TLL2	0.01	-1.2
TMEM161B	0.01	0.24
TMEM167A	0.01	0.16
TMEM67	0.01	0.39
TMPRSS12	0.01	-0.4
TNNC2	0.01	-0.16
TRIM22	0.01	-0.95
TRIM4	0.01	0.04
TSTD2	0.01	-0.14
TTI1	0.01	0.3
TXNL1	0.01	-0.03
UHRF1BP1	0.01	-0.53
UPF2	0.01	0.07
USP25	0.01	0.13
VSTM2B	0.01	-1.55
XXbac-BPG246D15.9	0.01	0.77
YIPF4	0.01	-0.13
ZNF658B	0.01	0.37
ZRANB2	0.01	-0.04
ZSCAN21	0.01	0.05
ZSCAN30	0.01	-0.25
ABHD14A	0	0.57
ABHD14A-ACY1	0	-0.53
ABI3	0	0
ABTB2	0	-0.93
AC004556.1	0	0
AC004945.1	0	-0.3
AC007347.1	0	-0.2
AC009950.1	0	-0.69
AC010091.1	0	-0.35
AC011380.8	0	-0.33
AC016292.3	0	-0.24
AC018892.3	0	-0.17
AC027682.1	0	0
AC079753.4	0	-0.94
AC092651.1	0	-0.2
AC104451.2	0	-0.19
AC112198.1	0	-0.51
AC127070.1	0	0
AC138645.1	0	0
ACOT9	0	0.28
ACPT	0	-0.19
ACTG1P21	0	-0.35
ADAM28	0	-1.51
ADAMTS19	0	-0.1
ADCYAP1R1	0	-0.47
ADGRF5	0	-1.02
ADGRG4	0	-0.61
ADGRG5	0	-0.81
ADH6	0	-0.56
ADORA1	0	-0.63
AF146191.1	0	-0.28
AKAIN1	0	-0.09
AKR1C4	0	-0.63
AL034550.1	0	0
AL138479.3	0	-0.18
AL162151.3	0	0
ALB	0	-1.36
ALOX5AP	0	0
AMH	0	-0.36
AMN	0	0
AMY1B	0	-0.62
ANGPTL5	0	0
ANKRD2	0	-0.21
ANKRD20A7P	0	0
ANKRD26P1	0	-0.82
ANKRD30A	0	-1
ANKRD34B	0	-0.78
ANKRD35	0	-0.64
ANKRD36B	0	-0.61
ANKRD53	0	-0.47
ANO1	0	-0.34
ANO9	0	0
APEX2	0	0.42
APLN	0	-0.18
APOA2	0	0
APOB	0	-0.95
APOL5	0	0
AREG	0	0
ARHGAP40	0	-0.22
ARHGEF5	0	-0.95
ARID3C	0	0
ARL2-SNX15	0	0
ARL4D	0	0.51
ARMC12	0	-0.35
ARMCX6	0	0.57
ARPP21	0	-0.62
ASS1	0	-0.58
ASTL	0	-0.24
ASXL3	0	0
ATP1B4	0	-0.25
ATP2C2	0	-1.16
ATP4A	0	-0.13
ATP5G1P4	0	0
BCL2L13	0	0.12
BCRP3	0	-0.35
BEND4	0	-0.67
BLACAT1	0	0
BMP10	0	-0.33
bP-2171C21.4	0	-0.43
BPI	0	-0.82
BRINP1	0	-0.82
BTBD18	0	-0.49
BUB1B-PAK6	0	0
C11orf16	0	-0.72
C11orf91	0	-0.22
C11orf98P1	0	0
C17orf47	0	-2.22
C1orf87	0	-0.2
C1QL1	0	0
C1QTNF8	0	-0.53
C22orf42	0	-0.37
C2orf82	0	-0.31
C9orf153	0	-0.3
C9orf47	0	0
CA4	0	-0.77
CACNA1F	0	-0.62
CACNA1I	0	-0.59
CADM2	0	-0.26
CAPN13	0	-0.14
CAPS2	0	0.32
CBFA2T3	0	-0.12
CBLN2	0	-0.85
CBX3P4	0	-0.23
CCDC120	0	-0.82
CCER2	0	-0.13
CCKBR	0	0
CCL7	0	0
CCL8	0	0
CCR5	0	-0.16
CCR9	0	0
CCT5P1	0	-0.18
CD248	0	0
CD68	0	0.11
CDC42EP5	0	-0.12
CDCA7	0	-0.13
CDH20	0	-0.64
CDKL2	0	-0.95
CEACAM6	0	-0.15
CELA2B	0	-0.58
CFAP46	0	-0.88
CFAP47	0	-0.81
CGB2	0	-0.62
CH17-260O16.1	0	-0.32
CH17-39B16.1	0	0
CH17-39B16.2	0	0
CH17-431G21.1	0	-0.61
CHAF1B	0	0.33
CHIAP2	0	-0.44
CHRNA4	0	-0.22
CHRNA9	0	-1.03
CICP14	0	-0.29
CICP3	0	-0.41
CLCNKA	0	-0.08
CLEC18B	0	0
CLEC18C	0	-0.94
CLEC1B	0	-0.18
CLEC4M	0	-0.74
CLIC5	0	-0.28
CLUH	0	-0.09
CNGB3	0	-0.85
CNTN5	0	-1.27
COCH	0	-0.27
COG8	0	-0.09
COIL	0	0
COL11A1	0	-0.95
COL27A1	0	-0.31
COL4A4	0	-0.37
COL4A5	0	-0.22
COMMD3-BMI1	0	-0.3
COPS4	0	0.14
CPLX4	0	-0.44
CROCC2	0	-0.78
CRYAA	0	0
CRYGN	0	-0.3
CRYL1	0	-0.24
CTB-180A7.8	0	0
CTC-360G5.8	0	0
CTC-554D6.1	0	0
CTD-2132N18.3	0	0
CTD-2192J16.24	0	-0.63
CTD-2224J9.8	0	-0.77
CTD-3092A11.3	0	0
CTD-3214H19.16	0	0
CTNND2	0	-1.17
CUX2	0	-0.26
CXADRP3	0	-0.18
CXCL10	0	0
CXCL11	0	-0.17
CXCL2	0	-0.86
CXCL3	0	0
CXCL5	0	0
CXCR5	0	-0.09
CYP11A1	0	-0.74
CYP17A1-AS1	0	-0.36
CYP26A1	0	0
CYP3A4	0	-0.86
CYP4F30P	0	-0.66
CYP4X1	0	-0.16
CYYR1	0	-0.24
DAO	0	0
DAPL1	0	0
DARS2	0	0
DCAF5	0	0.14
DCSTAMP	0	-0.38
DCTN5	0	0.21
DDI1	0	-0.33
DDX3Y	0	0
DFFA	0	-0.13
DGAT2L7P	0	0
DHRS9	0	-0.92
DLG5	0	-0.13
DLL4	0	-0.67
DMBT1	0	0
DMRT1	0	-0.38
DNAH8	0	-0.46
DNAJC19P9	0	0
DNM1P31	0	0
DRD1	0	-0.2
DSCAML1	0	0
DSP	0	-0.69
DTHD1	0	-0.29
DUX4L13	0	0
DUX4L19	0	-1.16
DUX4L34	0	-0.59
DUX4L8	0	-0.01
DYNC1I2P1	0	-0.21
EBI3	0	-0.45
ECEL1	0	0
EDA2R	0	-0.3
EEF1A1P29	0	-0.48
EFEMP1	0	-0.51
EIF4A2	0	-0.21
EMX2	0	0.58
ENDOU	0	-0.54
ENPEP	0	-0.72
ESRRAP2	0	0
EYA2	0	-0.82
F11	0	-0.52
FABP5P7	0	0
FAM129C	0	-0.85
FAM131B	0	-1.19
FAM133DP	0	0
FAM197Y2P	0	-0.77
FAM197Y8	0	-0.59
FAM35A	0	-0.02
FAM35DP	0	-0.45
FAM3C2	0	0
FAM45BP	0	-0.59
FAM8A1	0	-0.01
FAM90A24P	0	-1.35
FANCE	0	0
FARSB	0	-0.04
FCF1P2	0	0
FCHSD1	0	-0.21
FGD5P1	0	-1.41
FGF22	0	-0.76
FLT3	0	-0.26
FMO2	0	-0.92
FNDC7	0	0
FOLH1	0	-0.77
FOXA1	0	-0.4
FOXD4	0	-0.31
FOXL1	0	-0.82
FRG2C	0	-0.39
FRMD7	0	-0.27
FSHR	0	-0.13
FTCD	0	-0.38
FUK	0	-0.31
GABRA1	0	-1.09
GAGE12E	0	0
GAL3ST3	0	-1.05
GALNT5	0	-0.23
GALR2	0	-0.19
GAPDHP66	0	-0.44
GATA3	0	-0.45
GCG	0	-0.15
GCNT4	0	0
GGTLC4P	0	0
GJA1	0	-0.69
GLDC	0	-0.88
GLRA2	0	-0.32
GMNC	0	-0.6
GNB2	0	0.26
GOLGA4	0	-0.31
GOLGA6L17P	0	0
GOLGA6L3	0	0
GOLGA8K	0	-0.75
GPAT2P2	0	0
GPHA2	0	0
GPS2P2	0	-0.4
GRB7	0	-0.4
GRIA2	0	-0.87
GRIA3	0	-0.89
GRIK3	0	0
GRIK5	0	-0.21
GRIN1	0	0
GRIN3B	0	0
GRM4	0	-0.87
GRM5	0	-0.83
GRM8	0	-0.74
GSG1L	0	-0.58
GSS	0	0
GSTA3	0	0
GSTM5	0	-0.43
GTF2IRD2P1	0	-0.49
GTF3C4	0	-0.03
GTPBP6	0	-0.43
GUCY2D	0	-0.52
GUCY2GP	0	-0.4
HACD3	0	0.03
HAMP	0	-0.78
HAPLN2	0	0
HEPH	0	0
HIST1H4D	0	0
HIST2H3C	0	0
HMGB1P10	0	-0.81
HMGB1P21	0	0
HMGB1P27	0	-0.18
HMGCLL1	0	-0.25
HNRNPUL1	0	0.07
HOXA2	0	-0.19
HS3ST3A1	0	-0.2
HSP90AA5P	0	-1.24
HSPA1L	0	-0.72
HSPA8P9	0	0.24
IAPP	0	-0.78
IDS	0	0
IFITM4P	0	-0.29
IKZF5	0	-0.17
IL13RA2	0	0
IL1A	0	-0.78
IL20RA	0	-0.78
IMPDH1P10	0	0
INTS4	0	-0.3
IQCJ-SCHIP1	0	0
IQSEC3	0	-0.52
IRX4	0	0
ISLR	0	0
ITIH1	0	-0.62
JAKMIP3	0	0
KANK3	0	-0.3
KB-1027C11.4	0	-0.88
KCNA4	0	-0.29
KCNH7	0	-0.13
KCNK10	0	-0.86
KCNMA1	0	-0.94
KCNT1	0	-0.71
KCNT2	0	-0.7
KIAA1211L	0	-0.83
KIT	0	0
KNCN	0	-0.47
KPNA1	0	0.25
KRT17	0	0
KRT17P6	0	0
KRT19	0	0
KRT6B	0	0
KRT78	0	0
KRTAP2-1	0	0
LANCL1	0	-0.03
LCK	0	-0.24
LDB2	0	-0.08
LDHD	0	-0.54
LGALS17A	0	-0.4
LHCGR	0	-0.3
LMNB2	0	0.28
LOXHD1	0	-0.56
LRIT3	0	-0.51
LRP1B	0	-0.67
LRP3	0	-0.11
LRRC10	0	-0.54
LSM1P1	0	-0.47
LTN1	0	0.23
LVRN	0	-0.75
LY75	0	-0.4
LYPD8	0	0
LYVE1	0	-0.5
MALRD1	0	-0.26
MAP6	0	-0.27
MED15P1	0	0
MED15P9	0	-0.67
MED9	0	-0.05
MEDAG	0	0
MESP1	0	0
METTL15P1	0	-1.02
METTL6	0	0.06
MFRP	0	0
MFSD4B	0	0
MFSD6	0	-0.98
MGAT2	0	0.24
MGAT3	0	0
MICU2	0	0.16
MIEF1	0	-0.02
MKX	0	-0.15
MMP11	0	-0.52
MMP23A	0	0
MMP7	0	-0.58
MN1	0	0
MNDA	0	-0.62
MPPED1	0	-0.38
MROH5	0	-0.39
MRPL10	0	-0.28
MRPS36P1	0	0
MST1P2	0	-0.18
MST1R	0	0
MTCO1P1	0	-0.6
MTCO2P11	0	-0.29
MTPN	0	0.05
MUC2	0	-0.49
MUC22	0	0
MUC3A	0	-1.09
MUC6	0	-0.47
MUS81	0	0.17
MYBPH	0	0
MYCL	0	0
MYH15	0	0.32
MYH2	0	-1.15
MYH6	0	0
MYL12A	0	0.09
MYL5	0	-0.07
MYLK2	0	-0.24
MYO18B	0	-0.16
MYO5BP2	0	0
MYO9B	0	0.02
MYT1	0	-0.09
MYZAP	0	0
NAA30	0	0.13
NAGA	0	0.44
NANOGNB	0	-0.37
NBPF13P	0	0
NBPF20	0	0
NEIL3	0	0.43
NETO1	0	-1.2
NHLH2	0	-0.32
NHLRC3	0	-0.01
NHLRC4	0	-0.33
NKAIN2	0	-0.39
NKPD1	0	-0.3
NKX2-1	0	0
NLGN4Y	0	-0.37
NLRP6	0	0
NLRP7	0	-0.13
NMU	0	0
NOL4	0	-0.22
NPB	0	0
NPFFR2	0	-0.28
NPIPA5	0	0
NPIPB9	0	-0.06
NPPB	0	0
NPR1	0	-0.92
NPTX2	0	0
NR1I2	0	-0.68
NR2E1	0	-0.94
NRG4	0	-0.98
NRSN1	0	-0.17
NUDT4P2	0	0
NXPH1	0	-0.16
NXPH3	0	-0.49
NYNRIN	0	-0.33
ODF3L2	0	-0.27
OFD1P17	0	-0.44
OGT	0	0
OLIG1	0	-0.85
OR2L13	0	0
OR51K1P	0	-0.33
OR7A5	0	0
OR9H1P	0	-0.83
ORAI1	0	-0.52
OSTCP1	0	0
OTC	0	0
OXCT2	0	-0.41
PACSIN1	0	-0.15
PADI1	0	0
PAPOLA	0	0.11
PAPPA2	0	-0.29
PAX2	0	-0.33
PAX6	0	-0.12
PAX7	0	-0.54
PCDHAC1	0	0
PCDHGA2	0	-0.48
PCDHGA7	0	-0.7
PCDHGB9P	0	-0.17
PCED1A	0	-0.09
PDILT	0	-0.48
PDPK1	0	0.42
PDZD3	0	0
PDZK1P1	0	-0.54
PF4	0	0
PFN1P1	0	0
PGA4	0	-0.53
PGAM2	0	0
PGBD1	0	-1.41
PGR	0	-1.01
PHBP13	0	-0.89
PHEX	0	-0.42
PHKA1P1	0	-0.5
PHOSPHO2	0	0.12
PIWIL1	0	-0.29
PKHD1	0	-0.9
PKP1	0	-1.07
PLA2G10	0	-0.84
PLA2G2A	0	-0.21
PLA2G6	0	0.18
PLD4	0	-0.15
PLPP7	0	-0.24
PLPPR3	0	-0.84
PLPPR5	0	0
PNLDC1	0	-0.63
POLDIP3	0	-0.12
POM121L7	0	0
PON3	0	-1.06
POP4	0	0.18
PPA1	0	-0.15
PPP1R14BP3	0	0
PPP1R16B	0	-0.31
PPP1R1AP1	0	-0.32
PPP1R36	0	-0.45
PPP6R2	0	0.37
PRDM6	0	-0.41
PRKCQ	0	0.19
PROZ	0	-0.33
PRR13P3	0	-0.49
PRR13P5	0	0
PRR15	0	-0.34
PRR15L	0	-0.6
PRR18	0	0
PRR29	0	-0.5
PRR36	0	-0.15
PRR5-ARHGAP8	0	0
PRSS22	0	-0.3
PRTFDC1	0	0
PRX	0	-0.04
PSAP	0	0.1
PSAPL1	0	0
PSEN2	0	-0.29
PSG1	0	-0.12
PSG6	0	-0.53
PSG7	0	0
PSG8	0	-0.17
PTGER1	0	0
PTGES3	0	0.09
PTPN20	0	-0.81
PTPN22	0	-0.7
PTPN5	0	-0.54
PYCR2	0	-0.13
QRFP	0	-0.25
RAB1A	0	0.01
RAPGEF3	0	-1.06
RARRES2P4	0	-0.59
RASGRP2	0	-0.34
RBAK-RBAKDN	0	-0.41
RBFOX1	0	-0.78
RBM24	0	-0.37
RBM42	0	0.21
RBM44	0	-0.19
RBPMS	0	0.49
RDH13	0	-0.08
REEP1	0	-0.33
REM1	0	-0.19
RET	0	-1.04
REV1	0	-0.08
REXO1L6P	0	-0.79
RGCC	0	0
RGS11	0	-0.49
RGS18	0	0
RGS6	0	-0.23
RGS8	0	-0.62
RHPN1	0	-0.74
RIMBP3	0	-0.37
RIMKLBP2	0	0.23
RIMS4	0	-0.16
RIN1	0	1
RIOK1	0	-0.28
RNA5SP151	0	-0.16
RNA5SP202	0	-0.23
RNA5SP389	0	0
RNA5SP452	0	-0.6
RNASEK-C17orf49	0	0
RNF148	0	-0.22
RNF180	0	-0.45
RNF40	0	0.04
RNY4P13	0	0
ROCK1	0	0.25
ROS1	0	-0.04
RP1-228P16.1	0	0
RP1-317E23.6	0	-0.35
RP1-85D24.1	0	-0.2
RP11-106M3.2	0	0
RP11-109L13.1	0	0
RP11-1223D19.5	0	-0.44
RP11-1280N14.3	0	0
RP11-128B16.5	0	-1.5
RP11-134E15.2	0	0
RP11-1415C14.4	0	0
RP11-15E18.5	0	-0.15
RP11-15J10.1	0	0
RP11-178L8.4	0	0
RP11-17M15.2	0	-1.16
RP11-183G22.1	0	0
RP11-20I23.3	0	0
RP11-251G23.2	0	0.17
RP11-25I15.1	0	-0.18
RP11-290H9.2	0	0
RP11-295P9.13	0	-0.66
RP11-296A16.1	0	0
RP11-298A10.1	0	0
RP11-309L24.6	0	0
RP11-339B9.1	0	-0.42
RP11-341D18.6	0	-0.33
RP11-345J4.3	0	0
RP11-351I24.3	0	-0.25
RP11-395G23.3	0	-0.02
RP11-409C19.2	0	-0.19
RP11-427P5.3	0	-0.37
RP11-457M11.6	0	-0.19
RP11-468E2.1	0	0
RP11-46I1.2	0	-0.54
RP11-479G22.8	0	-0.3
RP11-480I12.2	0	0
RP11-490H24.5	0	0
RP11-495P10.10	0	-0.51
RP11-496I2.5	0	-0.1
RP11-512M8.5	0	0
RP11-514P8.7	0	0
RP11-526A4.1	0	-0.92
RP11-536P16.2	0	0
RP11-552E4.3	0	0
RP11-572P18.1	0	0
RP11-573D15.1	0	-0.16
RP11-574E24.3	0	-0.72
RP11-577H5.5	0	0
RP11-589F5.4	0	0
RP11-632K20.2	0	-0.66
RP11-697E2.6	0	-0.51
RP11-697E2.7	0	-0.32
RP11-77H9.5	0	0
RP11-794P6.2	0	-0.37
RP11-7F17.1	0	0
RP11-80I15.1	0	-0.59
RP11-831H9.11	0	0
RP11-87C12.2	0	0
RP11-87N3.6	0	-0.54
RP11-887P2.3	0	0
RP11-958N24.2	0	0
RP11-96O20.4	0	0
RP13-198D9.4	0	-0.94
RP3-340B19.5	0	0
RP3-499B10.3	0	0.4
RP4-533D7.6	0	0
RP4-539M6.19	0	-2.37
RP4-559A3.7	0	0
RP4-608O15.3	0	-0.67
RP4-635A23.4	0	-0.37
RP4-791C19.1	0	0
RP5-850E9.3	0	-1.22
RP5-857K21.15	0	-1.13
RP5-874C20.8	0	0
RP5-994D16.12	0	-0.32
RPGR	0	0.49
RPL12P4	0	0
RPL36P19	0	0
RPL39P5	0	-0.53
RPL7AP11	0	-0.61
RPS26P3	0	0
RPS26P6	0	0
RPS2P46	0	-0.61
RRH	0	-0.19
RRN3	0	0.31
RUFY4	0	-0.11
RXFP1	0	-0.22
RYKP1	0	-0.19
S100A14	0	-0.33
SAA1	0	0
SALL3	0	-0.15
SARDH	0	0.23
SATL1	0	-0.18
SCARA3	0	0
SCARA5	0	-0.56
SCN5A	0	-1.15
SDHDP6	0	-0.2
SEC63P1	0	-0.24
SEL1L2	0	-0.8
SELE	0	-0.95
SEMA3F	0	0
SERBP1P1	0	-0.2
SERBP1P5	0	-0.25
SERPINB5	0	-0.97
SETD1A	0	0
SETDB2	0	-0.31
SEZ6L	0	0
SHD	0	-0.16
SHISA6	0	-0.68
SIAH2	0	0.13
SIGMAR1	0	0.11
SIM1	0	-1.26
SKAP1	0	-1.01
SLAMF7	0	-1.07
SLC15A3	0	0
SLC16A1	0	0.06
SLC22A16	0	-0.62
SLC22A8	0	-0.35
SLC25A17	0	0.27
SLC25A51	0	-0.24
SLC26A9	0	-0.78
SLC27A4	0	-0.15
SLC35D3	0	-0.19
SLC38A8	0	-0.33
SLC5A7	0	-0.6
SLC6A10P	0	0
SLC7A13	0	0
SLC9A2	0	-0.91
SLC9C2	0	-0.5
SMCP	0	-0.19
SMOC1	0	-0.42
SMOC2	0	-0.24
SMTNL2	0	-0.16
SNRNP27	0	0
SNRPEP4	0	0
SNTN	0	-0.5
SNX18P12	0	-0.94
SORCS3	0	-0.5
SOST	0	0
SOWAHD	0	0
SPANXB1	0	0
SPATA21	0	0.24
SPATA31A6	0	-0.66
SPATA31E3P	0	-0.6
SPCS2	0	-0.19
SPEF1	0	0
SPINK5	0	-0.33
SPRY3	0	-1.26
SPTLC1P1	0	-0.25
SRP9P1	0	0
SRPK2	0	0.05
STAU2	0	-0.12
STH	0	-0.48
STPG3	0	-0.86
STRCP1	0	-0.92
STXBP2	0	-0.54
SULT1E1	0	-0.35
SULT4A1	0	-0.62
SYT10	0	-0.12
TAF1L	0	-0.54
TBC1D3K	0	-0.6
TBCAP3	0	-0.36
TBP	0	0.17
TBX21	0	-0.63
TBX22	0	0
TBX5	0	-0.45
TC2N	0	0
TCEA1P2	0	-0.82
TCP10L2	0	-0.66
TEK	0	-0.33
TEKT1	0	-0.12
TEKT4P2	0	0
TFEC	0	-0.44
TFF2	0	-0.85
TH	0	-0.35
THA1P	0	-0.3
THSD7A	0	-0.73
THSD7B	0	-1.45
TJP3	0	0
TLDC2	0	-0.22
TLE1P1	0	0
TLX1	0	0
TLX2	0	0
TM4SF4	0	-0.39
TMCO5A	0	-0.9
TMCO5B	0	0
TMEM127	0	-0.19
TMEM181	0	0
TMEM37	0	0
TMEM63C	0	0
TMPRSS11D	0	-0.7
TMPRSS11E	0	0
TMPRSS2	0	0
TMX1	0	0.02
TNFAIP8L3	0	0
TNFRSF10D	0	-0.28
TNFSF12-TNFSF13	0	-0.65
TNFSF18	0	-0.44
TNFSF8	0	-1.09
TNK1	0	-0.37
TNK2	0	0
TOP2B	0	-0.38
TP53AIP1	0	-0.75
TPBG	0	-0.22
TRABD2B	0	-0.17
TRAF7	0	-0.19
TRAV39	0	0
TRBV20-1	0	0
TRIM3	0	-0.13
TRIM6-TRIM34	0	0
TRNP1	0	-1.58
TSGA13	0	-0.47
TSPAN18	0	0
TSPAN8	0	0
TSPOAP1	0	-1.04
TSPY26P	0	-0.91
TTLL11-IT1	0	-0.19
TUFM	0	-0.03
TXLNB	0	-1.3
U82695.9	0	0
UBA3	0	0.15
UBC	0	0.51
UBD	0	0
UBE2SP1	0	-0.61
UFD1L	0	0.26
UGT1A8	0	0
UGT2A3	0	-0.53
UGT2B26P	0	-0.37
ULK3	0	0.15
UMOD	0	-0.67
UMODL1	0	-0.52
UNC119B	0	0.11
USH1C	0	-0.2
USP17L15	0	-0.55
USP32P2	0	-0.07
VAV1	0	-0.91
VCX3B	0	0
VMO1	0	-0.6
VN1R2	0	-0.52
VNN2	0	-0.66
VPS36	0	-0.01
VSIG8	0	0
VWA3A	0	-0.14
WAS	0	0
WASH6P	0	-0.13
WDR20	0	-0.15
WIF1	0	0
WNT7B	0	-0.46
XIRP2	0	0
XPO7	0	0
XXbac-BPG116M5.17	0	0
YBX1P1	0	-0.22
YDJC	0	-0.13
YIPF6	0	0.21
YWHAEP7	0	-0.06
ZBED9	0	0
ZFP91-CNTF	0	-0.3
ZKSCAN3	0	-0.1
ZMYND15	0	0
ZNF165	0	-1.32
ZNF182	0	-0.03
ZNF276	0	-0.19
ZNF322P1	0	0
ZNF423	0	-0.21
ZNF554	0	-0.28
