geneID	FC_X	FC_Y
ZFP91-CNTF	0	-0.25
ZNF19	0	-0.15
ZNF266	0	-0.61
ZNF281	0	-0.16
ZNF30	0	0.18
ZNF474	0	0
ZNF48	0	-0.24
ZNF560	0	0
ZNF574	0	0.17
ZNF655	0	-0.06
ZSWIM2	0	0
AC012513.4	-0.01	-0.95
ADNP	-0.01	0.02
AKR1B10	-0.01	-0.14
AMMECR1	-0.01	-0.3
ANKRD13B	-0.01	0.45
ANKRD23	-0.01	-0.23
ANOS1	-0.01	-0.14
AP1S1	-0.01	0.4
APP	-0.01	-0.01
ARMC12	-0.01	-0.55
ARMCX1	-0.01	-0.06
ARPC3	-0.01	-0.03
B3GALNT1P1	-0.01	0.23
BBS5	-0.01	-0.63
BTBD2	-0.01	-0.01
BTG3	-0.01	0.39
BTN2A3P	-0.01	-0.72
C10orf128	-0.01	-0.23
C1orf27	-0.01	0.03
C22orf29	-0.01	0.05
CACNA1G	-0.01	0.26
CAMK1G	-0.01	-1.24
CCDC115	-0.01	0.02
CCNF	-0.01	0.73
CD276	-0.01	0.27
CD3G	-0.01	0.45
CLIC6	-0.01	0.28
COX16	-0.01	0.18
CTD-3214H19.4	-0.01	1.84
CWF19L1	-0.01	-0.1
DDRGK1	-0.01	-0.15
DDX11L1	-0.01	-0.45
DEFB131	-0.01	-0.12
DEPDC4	-0.01	-0.63
DGKQ	-0.01	-0.66
DHX9	-0.01	0.13
DISC1	-0.01	0.08
DNAAF2	-0.01	0.13
DND1	-0.01	0.88
DPH6	-0.01	0.17
DUSP14	-0.01	-0.17
EBPL	-0.01	0.63
ELAVL2	-0.01	-0.33
FAM127B	-0.01	-0.23
FAM35BP	-0.01	0.07
FAM89A	-0.01	0.06
FIBP	-0.01	0.2
FSD2	-0.01	-0.3
FTL	-0.01	0.1
GALNT11	-0.01	0.03
GAS2L3	-0.01	0.36
GLB1L3	-0.01	-0.87
GOLGA1	-0.01	-0.53
GOT2	-0.01	-0.02
GPD2	-0.01	0.61
GPRC5A	-0.01	-0.06
HAUS2	-0.01	0.22
HDAC5	-0.01	0.2
HEBP1	-0.01	-0.37
HERC1	-0.01	0.26
HMGB1P21	-0.01	-0.43
HMGB1P24	-0.01	-0.04
HMGB1P39	-0.01	0.42
HSPA8	-0.01	-0.22
IFI30	-0.01	0.27
IFRD2	-0.01	-0.02
IFT88	-0.01	-0.29
IK	-0.01	0.17
IKBKG	-0.01	0.2
IKZF3	-0.01	-0.2
IPCEF1	-0.01	-0.43
ISCA1	-0.01	0.02
KIAA1324	-0.01	0.87
KIFAP3	-0.01	0.09
KLF16	-0.01	0
KLHDC2	-0.01	-0.09
LDHAP7	-0.01	0.77
LEMD3	-0.01	-0.22
LINC01057	-0.01	0.29
LPCAT4	-0.01	-0.31
LRAT	-0.01	-0.39
LRRC23	-0.01	0.24
MEGF11	-0.01	-0.3
MORN4	-0.01	-0.24
MRPL35P3	-0.01	0.18
MUM1	-0.01	-0.22
NAGK	-0.01	0.1
NANOGP8	-0.01	-0.56
NAP1L1P1	-0.01	0.05
NELFB	-0.01	0.28
NPM1P35	-0.01	0.28
OTUD5	-0.01	-0.33
PADI4	-0.01	0.1
PAIP2B	-0.01	-0.54
PARG	-0.01	-0.05
PARP10	-0.01	0.19
PDPN	-0.01	-0.98
PGAM5	-0.01	-0.28
PKP2	-0.01	1.6
PLA2G4A	-0.01	-0.3
POGLUT1	-0.01	-0.36
POLR2C	-0.01	0.21
PPP2R1A	-0.01	0.09
PPP6C	-0.01	-0.27
PTGES3	-0.01	-0.04
PUM3	-0.01	-0.13
RCBTB2	-0.01	0.76
RGR	-0.01	0.26
RP11-360D2.2	-0.01	0.12
RP11-549L6.2	-0.01	-0.39
RP11-553P9.1	-0.01	0.05
RP11-574K11.31	-0.01	-1.22
RPL7P49	-0.01	-0.42
RSPH10B2	-0.01	-0.26
SCAMP4	-0.01	0.08
SCIMP	-0.01	-0.41
SDHC	-0.01	0.03
SEC61A1	-0.01	0.02
SERP1	-0.01	-0.25
SHISA2	-0.01	0.13
SLC20A2	-0.01	0.04
SLC29A3	-0.01	-0.64
SMARCA4	-0.01	-0.08
SOST	-0.01	0.23
SPATA3	-0.01	0.02
SPATA5L1	-0.01	-0.18
ST3GAL1P1	-0.01	0.06
STAT5A	-0.01	-0.33
SUMF2	-0.01	-0.23
TAF9B	-0.01	0.22
TMEM161A	-0.01	0.07
TMEM198	-0.01	-0.55
TMEM5	-0.01	0.21
TREX2	-0.01	-0.3
TRIM73	-0.01	0.46
TRMT11	-0.01	0.32
TRUB1	-0.01	-0.22
TSPAN6	-0.01	-0.01
TUB	-0.01	-0.35
TUBA1B	-0.01	0.72
TUBGCP5	-0.01	0.04
TXNDC12	-0.01	0.09
UIMC1	-0.01	-0.23
ULK4P1	-0.01	0.56
USP48	-0.01	0.08
VPS26B	-0.01	0.6
VPS41	-0.01	-0.32
WDR93	-0.01	1.02
WLS	-0.01	-0.48
YIF1A	-0.01	-0.05
ZBTB34	-0.01	0.55
ZCRB1	-0.01	0.13
ZNF33A	-0.01	-0.29
ZNF384	-0.01	-0.79
ZNF391	-0.01	0.6
ZNF571	-0.01	-0.34
ZNF776	-0.01	-0.79
ABCF2	-0.02	0.12
ABI1	-0.02	-0.01
ACCS	-0.02	-0.6
ACOT2	-0.02	0.02
ACTR3C	-0.02	-0.68
AGER	-0.02	-0.48
AGPAT5	-0.02	0.05
ALKBH4	-0.02	-0.04
AMER2	-0.02	0.65
ANAPC5	-0.02	0.1
ANKRD30BP1	-0.02	0.06
ARFGEF2	-0.02	-0.77
ATP2C2	-0.02	0.3
BEND2	-0.02	-0.71
BOLA2P3	-0.02	0.07
BRD9	-0.02	0.2
C14orf28	-0.02	-0.45
C1orf210	-0.02	-0.1
C1orf53	-0.02	-0.23
C8orf44-SGK3	-0.02	-0.28
CALM1	-0.02	0.14
CAND1	-0.02	0.37
CAPZA1	-0.02	0.17
CCDC153	-0.02	0.59
CCDC191	-0.02	-0.25
CDC42	-0.02	-0.43
CDC42SE2	-0.02	-0.12
CENPH	-0.02	0.28
CH17-64J14.4	-0.02	0.62
CLIP4	-0.02	-0.15
CNKSR2	-0.02	-1.1
CPSF3	-0.02	0.18
CREB3L4	-0.02	-0.1
CRTC3	-0.02	-0.07
CSRP2	-0.02	0.33
CTA-246H3.11	-0.02	0.67
CTC-421K24.1	-0.02	-0.07
CTC-471F3.5	-0.02	0.27
CTD-2248H3.1	-0.02	-0.65
DAPL1	-0.02	-0.23
DBF4B	-0.02	0.44
DCAF12	-0.02	-0.06
DIDO1	-0.02	-0.1
DNAJC24	-0.02	0.2
DPP6	-0.02	0.08
DSTYK	-0.02	-0.34
EIF2B4	-0.02	0.09
EMC7	-0.02	0.07
FADS1	-0.02	-0.12
FAM222B	-0.02	-0.12
FKTN	-0.02	0.16
FLYWCH1	-0.02	0.15
FSD1	-0.02	0.36
FTH1P2	-0.02	1.38
FTSJ3	-0.02	0
GALM	-0.02	-0.13
GDI1	-0.02	0.04
GPNMB	-0.02	-0.26
GPR108	-0.02	-0.09
GPR19	-0.02	0.27
GPX4	-0.02	0.11
HADHB	-0.02	0.08
HAVCR1	-0.02	-0.63
HDHD2	-0.02	-0.36
HERC2P8	-0.02	0.25
HGSNAT	-0.02	0.4
HRASLS	-0.02	-0.25
IFFO2	-0.02	-0.36
IL2RG	-0.02	1.08
KCNK12	-0.02	0.65
KCNMB3	-0.02	-0.65
KLHDC1	-0.02	-0.39
KRT8P50	-0.02	0
LINC00843	-0.02	-0.44
LNX1	-0.02	0.71
LSM14B	-0.02	-0.12
MAP3K7	-0.02	-0.72
MAPKAPK3	-0.02	0.07
MATR3	-0.02	-0.04
MDGA2	-0.02	-0.62
MED29	-0.02	0.06
MRPL18	-0.02	-0.07
MRPL48P1	-0.02	-0.87
MRPL55	-0.02	0.18
MSS51	-0.02	-0.73
NIT1	-0.02	-0.06
NUBPL	-0.02	-0.53
NUP188	-0.02	0.01
ORC6	-0.02	0.47
PAN3	-0.02	-0.16
PAPOLA	-0.02	0.01
PDE6D	-0.02	0.24
PGRMC1	-0.02	0.01
POLL	-0.02	-0.14
POLR1B	-0.02	-0.06
POLR2J3	-0.02	-0.16
POLR2L	-0.02	0.18
POLR3B	-0.02	-0.67
PPM1F	-0.02	0.27
PPP1R7	-0.02	0.03
PRKD3	-0.02	-0.41
PSMD13	-0.02	0.03
RAB10	-0.02	0.11
RABL2B	-0.02	-0.52
RAD54L2	-0.02	-0.54
RANBP10	-0.02	-0.29
RETSAT	-0.02	-0.63
RGS9BP	-0.02	-0.08
RP11-321E2.10	-0.02	0.3
RP11-368M16.9	-0.02	-1.23
RP11-43P8.2	-0.02	0.01
RP11-472I20.5	-0.02	0.57
RP11-597G23.1	-0.02	-0.18
RP11-73M18.2	-0.02	-1.02
RP3-461P17.10	-0.02	-0.59
RPL21P106	-0.02	0.02
RPL21P11	-0.02	-0.21
RPL21P23	-0.02	0.41
RPL7P12	-0.02	0.81
SBNO2	-0.02	0.29
SH2B1	-0.02	0.08
SLC43A1	-0.02	-0.24
SLX4	-0.02	0.01
SMAP2	-0.02	0.42
SMC2	-0.02	0.34
SNRNP35	-0.02	0.13
SOX12	-0.02	-0.31
SQSTM1	-0.02	-0.22
STRC	-0.02	0.3
SUCLG2	-0.02	-0.01
TADA2A	-0.02	-0.39
TAF2	-0.02	-0.34
TCF7L1	-0.02	0.12
THY1	-0.02	-0.31
TIMM22	-0.02	0.11
TIRAP	-0.02	-0.4
TMEM169	-0.02	0.67
TMEM44	-0.02	-0.21
TMPRSS3	-0.02	-0.06
TRIM28	-0.02	-0.03
UBP1	-0.02	0.08
ULBP2	-0.02	-0.1
USP43	-0.02	-0.15
UTP11	-0.02	0.13
UTP15	-0.02	-0.33
VPS35	-0.02	0.12
XRN2	-0.02	-0.11
YOD1	-0.02	-0.32
ZC3H12C	-0.02	-0.46
ZNF114	-0.02	-0.86
ZNF207	-0.02	0.01
ZNF222	-0.02	0.35
ZNF252P	-0.02	-0.17
ZNF366	-0.02	-0.06
ZNF573	-0.02	-0.16
ZNF839	-0.02	0.17
ABCC5	-0.03	-0.09
ABHD14B	-0.03	0.02
AC093323.3	-0.03	-0.43
AC138969.4	-0.03	-1.18
ACSL1	-0.03	-0.06
ALDH4A1	-0.03	-0.23
ANXA4	-0.03	-0.28
ASXL2	-0.03	-0.29
BCAM	-0.03	-0.11
BCAS2	-0.03	0.05
CCDC129	-0.03	-0.05
CCL28	-0.03	-0.09
CCNC	-0.03	0.03
CD8A	-0.03	0.11
CENPO	-0.03	0.73
CHCHD10	-0.03	0.6
CLSTN1	-0.03	-0.21
CMAS	-0.03	0.19
CNIH1	-0.03	-0.08
CNN3	-0.03	0.01
CNOT11	-0.03	-0.24
COBLL1	-0.03	0.15
COL27A1	-0.03	-0.56
COPS7A	-0.03	-0.03
CPNE1	-0.03	-0.28
CTD-2021K4.1	-0.03	0.18
CTD-3092A11.1	-0.03	0.21
DCAF13	-0.03	0.29
DCAF8	-0.03	-0.25
DDX18	-0.03	0.02
DEDD	-0.03	0.22
DFFA	-0.03	0.07
DHX34	-0.03	0.05
DNASE1L1	-0.03	0.03
DPH1	-0.03	-0.22
DPY19L2P3	-0.03	-0.63
ECE2	-0.03	0.16
EFEMP2	-0.03	-1.12
EIF2B1	-0.03	0.07
ETFDH	-0.03	-0.3
FABP3	-0.03	0.64
FAM131A	-0.03	0.36
FAM219B	-0.03	-0.02
FBXL12	-0.03	-0.18
FBXO46	-0.03	-0.23
FH	-0.03	0.22
FLOT1	-0.03	0.03
GADD45A	-0.03	0.38
GCKR	-0.03	-0.27
GMPR	-0.03	-0.13
GPATCH2L	-0.03	0.2
GSTM4	-0.03	0.18
GTPBP8	-0.03	0.08
HIST1H1A	-0.03	-0.09
HIST1H2AH	-0.03	0.51
HIST2H2AA3	-0.03	-1.92
HMGN2P17	-0.03	0.82
HNRNPR	-0.03	0.04
HPRT1	-0.03	0.16
HSPH1	-0.03	-0.34
KRCC1	-0.03	-0.25
KRI1	-0.03	0.03
KRT18P61	-0.03	0.12
LAMTOR1	-0.03	-0.02
LDHAL6CP	-0.03	-0.75
LINC00116	-0.03	0.13
LTN1	-0.03	0.02
MADCAM1	-0.03	-0.22
MAF	-0.03	0.08
MATK	-0.03	0.39
ME1	-0.03	0.24
MED10	-0.03	-0.06
MFAP3L	-0.03	-0.17
MFSD14A	-0.03	-0.09
MICU1	-0.03	0.07
MRPS11	-0.03	0.01
MYO15B	-0.03	-0.47
NCAPH	-0.03	0.93
OLA1	-0.03	0.01
OLR1	-0.03	0.81
OR13I1P	-0.03	-0.07
OR6K3	-0.03	0.36
PATL2	-0.03	0.38
PCID2	-0.03	-0.02
PDCD6	-0.03	-0.09
PFKP	-0.03	0.53
PHF19	-0.03	0.75
PILRA	-0.03	-0.62
PINX1	-0.03	-0.18
PITHD1	-0.03	0.07
POP7	-0.03	0.33
PPP2R2C	-0.03	-0.12
PPP6R3	-0.03	-0.11
PSMC1	-0.03	0.14
PTGES3L-AARSD1	-0.03	0.64
PTK2	-0.03	-0.23
RANGAP1	-0.03	0.42
RARS2	-0.03	1.47
RBM4	-0.03	-0.07
RNF13	-0.03	0.02
RP11-349G13.3	-0.03	0.05
RP11-402G3.4	-0.03	0.58
RP11-467J12.4	-0.03	0.04
RP11-599B13.6	-0.03	-0.25
RP11-694O4.1	-0.03	0
RP5-874C20.8	-0.03	0
RPL31P61	-0.03	0.92
RSBN1	-0.03	0.02
RTEL1	-0.03	0.16
RXRB	-0.03	0.09
S100PBP	-0.03	0.08
SDHAP2	-0.03	-0.13
SEC14L2	-0.03	0.18
SERHL2	-0.03	0
SF3B1	-0.03	0.02
SHANK1	-0.03	0.09
SHE	-0.03	-0.58
SLC16A1	-0.03	-0.07
SLC25A48	-0.03	0.09
SLC9C1	-0.03	-1.16
SMC1A	-0.03	-0.1
SRP54	-0.03	-0.04
STARD9	-0.03	-0.14
STK40	-0.03	0.03
STPG1	-0.03	0.28
STX4	-0.03	-0.22
SUV39H2	-0.03	0.04
TBC1D14	-0.03	-0.02
TBCD	-0.03	0.19
TEN1-CDK3	-0.03	-0.06
THTPA	-0.03	-0.27
TIMMDC1	-0.03	0.11
TM4SF20	-0.03	0.34
TMED8	-0.03	-0.22
TMEM107	-0.03	0.44
TMEM219	-0.03	-0.03
TMEM41B	-0.03	-0.25
TMEM88B	-0.03	0.34
TOPORS	-0.03	-0.03
TPST1	-0.03	-0.02
TRIM27	-0.03	-0.13
TRMT44	-0.03	0.49
TSTD2	-0.03	-0.38
TTC12	-0.03	0.18
TTI2	-0.03	-0.19
UROS	-0.03	0.3
USP39	-0.03	-0.04
VDAC2	-0.03	0
WBP2	-0.03	-0.24
WTIP	-0.03	-0.18
XRCC1	-0.03	0
YES1P1	-0.03	0.25
ZBTB7C	-0.03	-0.22
ZFP69B	-0.03	-0.62
ZFPL1	-0.03	0.13
ZNF302	-0.03	-0.07
ZNF516	-0.03	-0.58
ZNF521	-0.03	-0.13
ZNF626	-0.03	0.16
ZNF823	-0.03	0.47
AASDHPPT	-0.04	-0.21
AC009133.23	-0.04	0.32
AC024937.6	-0.04	0.43
AC104534.3	-0.04	0.99
ACO2	-0.04	0
ACSS3	-0.04	-0.57
ADPGK	-0.04	-0.03
ALG13	-0.04	-0.32
AMACR	-0.04	-0.28
ANKRD30BL	-0.04	0.03
ARHGAP10	-0.04	0.32
ATG10	-0.04	0.04
ATG4D	-0.04	0.61
ATP6V1E1	-0.04	-0.12
ATPAF2	-0.04	-0.53
ATXN2L	-0.04	-0.27
BCKDHA	-0.04	0.08
BRD1	-0.04	-0.68
BUD31	-0.04	0.04
C11orf49	-0.04	-0.12
C2CD2	-0.04	-0.06
C6orf25	-0.04	0.12
CALN1	-0.04	-0.17
CBWD2	-0.04	-0.12
CCDC22	-0.04	-0.12
CFAP206	-0.04	0.32
CFAP36	-0.04	-0.27
CFHR3	-0.04	0.11
CGB7	-0.04	0.42
CHAC2	-0.04	0.22
CHCHD2P6	-0.04	-0.15
COMMD9	-0.04	-0.09
CPA2	-0.04	-0.27
CST2	-0.04	-0.6
CSTF2T	-0.04	-0.18
CTBP2	-0.04	-0.08
CTD-2006C1.13	-0.04	-0.18
CTD-2062A1.2	-0.04	0.35
CYB5A	-0.04	0.2
CYP20A1	-0.04	0.15
DBIL5P2	-0.04	0.25
DCUN1D5	-0.04	0.18
DHX58	-0.04	0.37
DIAPH1	-0.04	-0.12
DNAJA2	-0.04	0.02
DNAJC25	-0.04	0.4
DUX4L26	-0.04	0
EEF1E1	-0.04	0.04
EHBP1	-0.04	-0.47
EIF1AY	-0.04	0
EIF3C	-0.04	-0.22
ELAVL3	-0.04	0.36
FAHD1	-0.04	-0.03
FAM173B	-0.04	-0.12
FAM21FP	-0.04	1.27
FAM27D1	-0.04	-0.32
FBXL20	-0.04	0.03
FES	-0.04	-0.09
FOXRED2	-0.04	0.43
FTLP12	-0.04	0.05
GABPB1	-0.04	-0.25
GCNT7	-0.04	-0.15
GPR137C	-0.04	-0.19
GPR37	-0.04	0.4
GTF3C1	-0.04	0.11
HARBI1	-0.04	0.36
HCST	-0.04	0.05
HMGN3	-0.04	0.2
HOXC4	-0.04	-0.38
HSFX1	-0.04	-1.2
IDO2	-0.04	-0.28
IDS	-0.04	0.06
IPMK	-0.04	0.09
KIF5C	-0.04	-0.15
KLC4	-0.04	-0.56
KLRB1	-0.04	-0.97
KMT2C	-0.04	-0.22
L3MBTL1	-0.04	-0.22
LIN54	-0.04	-0.28
LRIF1	-0.04	0.05
LRRC37A2	-0.04	-0.2
LRWD1	-0.04	0.06
LTA4H	-0.04	-0.57
LUC7L3	-0.04	-0.2
MAX	-0.04	-0.06
MECR	-0.04	0.05
MED28	-0.04	-0.16
MED31	-0.04	-0.41
MICAL1	-0.04	-0.41
MKLN1	-0.04	0.09
MOCOS	-0.04	0.02
MPEG1	-0.04	0.24
MTMR3	-0.04	-0.28
MTND2P29	-0.04	0.4
MTND5P11	-0.04	0.99
MUSTN1	-0.04	-0.25
NAA50	-0.04	0.14
NAPB	-0.04	-0.08
NCAPD3	-0.04	-0.09
NDUFA10	-0.04	-0.11
NDUFA4	-0.04	0.11
NDUFS8	-0.04	-0.03
NLRP5	-0.04	0.58
OTX1	-0.04	-0.58
PCDHB3	-0.04	0.01
PFKM	-0.04	-0.32
PJA1	-0.04	-0.11
PMS1	-0.04	-0.08
PNMA2	-0.04	-0.38
POFUT1	-0.04	0.13
PPTC7	-0.04	0.01
PWP2	-0.04	0.03
PWWP2B	-0.04	0.43
RAD54B	-0.04	0.36
RASL10B	-0.04	0
RDH11	-0.04	-0.19
RFX4	-0.04	-0.43
RNF167	-0.04	0.03
RP11-1021N1.1	-0.04	-0.12
RP11-259G18.1	-0.04	-0.1
RP11-312J18.5	-0.04	0.9
RP11-345J18.2	-0.04	-0.41
RP11-440D17.5	-0.04	-0.16
RP11-536C10.3	-0.04	-0.21
RP11-61L19.3	-0.04	-0.22
RPL7P33	-0.04	0.87
RRAGC	-0.04	0.54
SAPCD1	-0.04	-0.02
SCGB1D2	-0.04	0.38
SDHDP6	-0.04	0.15
SEPT10	-0.04	-0.01
SERBP1P1	-0.04	0.46
SFSWAP	-0.04	0.01
SLC18B1	-0.04	-0.17
SNX3	-0.04	0.29
SPATA21	-0.04	-0.22
SPRYD4	-0.04	-0.23
ST6GALNAC6	-0.04	0.39
STAM	-0.04	-0.32
SUPT7L	-0.04	0.13
SZRD1	-0.04	0.19
TAS2R31	-0.04	-0.92
TBC1D10A	-0.04	0.16
TCTN1	-0.04	-0.02
TDRD12	-0.04	0.49
TMEM260	-0.04	0.09
TMEM37	-0.04	0.2
TNIP2	-0.04	0.38
TRAPPC4	-0.04	0.17
TXNDC15	-0.04	-0.35
TXNL4A	-0.04	-0.07
TYRP1	-0.04	-0.8
TYW1	-0.04	0.1
UBTD1	-0.04	0.18
VAPA	-0.04	0.07
VDAC1	-0.04	0.11
VIMP	-0.04	-0.04
XPO4	-0.04	-0.76
ZFAND3	-0.04	0.18
ZMYM1	-0.04	0.05
ZNF512B	-0.04	-0.03
ZNF639	-0.04	-0.09
ZNF66	-0.04	0.07
ZSCAN16	-0.04	-0.35
ABCC11	-0.05	0.09
AC025335.1	-0.05	-0.42
ACSM2B	-0.05	0.09
ADGRA3	-0.05	-0.16
AIRE	-0.05	-0.03
ANXA7	-0.05	0.19
APBA3	-0.05	0.21
APOPT1	-0.05	-0.02
ARID3C	-0.05	-0.15
ARL4A	-0.05	-0.3
ATP23	-0.05	0.1
ATP2A2	-0.05	0.01
AXIN1	-0.05	-0.32
BDH2	-0.05	-0.07
BRMS1	-0.05	-0.02
BTBD10	-0.05	-0.26
C1orf122	-0.05	-0.12
CACFD1	-0.05	-0.17
CBY1	-0.05	-0.01
CC2D1A	-0.05	0.12
CCDC124	-0.05	0.28
CCNE1	-0.05	0.1
CCNI	-0.05	-0.27
CD44	-0.05	-0.36
CD79A	-0.05	-0.34
CDC26	-0.05	-0.14
CDK3	-0.05	-1.13
CEP152	-0.05	0.34
CISD1	-0.05	0.12
CLDN12	-0.05	-0.16
CLUHP3	-0.05	-0.2
CNOT8	-0.05	-0.02
COQ9	-0.05	0.09
CTLA4	-0.05	0.55
CWC22	-0.05	0.04
DAD1	-0.05	0.11
DDX11L2	-0.05	1.2
DNASE1	-0.05	0.47
DUSP22	-0.05	-0.44
EFL1	-0.05	1.58
ENTPD6	-0.05	0
EPS15P1	-0.05	0.56
EXTL2	-0.05	-0.23
FAM136A	-0.05	0.11
FAM200B	-0.05	-0.1
FAM45A	-0.05	-0.41
FBXO25	-0.05	0.02
GGA1	-0.05	-0.04
GOLPH3L	-0.05	-0.19
GPR78	-0.05	0.32
HACL1	-0.05	-0.08
HARS	-0.05	0.25
HAUS6	-0.05	0.07
HDX	-0.05	0.02
HIST2H2AA4	-0.05	1.31
HN1	-0.05	0.16
HS3ST1	-0.05	-0.49
IFI35	-0.05	0.08
IL5RA	-0.05	-0.2
INSL6	-0.05	-0.94
LINC00998	-0.05	-0.34
LY6K	-0.05	0.81
MARC1	-0.05	-0.34
METTL14	-0.05	-0.15
MPRIP	-0.05	0.03
MRPL44	-0.05	-0.27
MTFMT	-0.05	-0.15
MTRR	-0.05	-0.31
NCR3LG1	-0.05	-0.02
NEMF	-0.05	0.08
NIPA2	-0.05	-0.06
NKIRAS1	-0.05	-0.22
NOMO2	-0.05	0.19
NSL1	-0.05	0.3
NSUN3	-0.05	-0.24
NSUN5P2	-0.05	0.26
NXT2	-0.05	0.16
OGFOD2	-0.05	-0.26
OGFOD3	-0.05	0.1
P2RY1	-0.05	0.45
PLA2G6	-0.05	0
PLPP7	-0.05	-0.12
POU5F1B	-0.05	-0.43
PRKAA2	-0.05	-0.12
PSMB9	-0.05	0.67
PSMD3	-0.05	0.03
PTPA	-0.05	-0.03
RASGEF1B	-0.05	0.14
RB1CC1	-0.05	0.07
RIPK2	-0.05	-0.46
RORB	-0.05	0.33
RP11-1415C14.3	-0.05	-0.53
RP11-303E16.8	-0.05	-0.14
RP11-366M4.11	-0.05	0.12
RP11-479O9.4	-0.05	-0.21
RP13-228J13.5	-0.05	0.86
RSL24D1	-0.05	-0.23
SDAD1	-0.05	0.1
SDC4	-0.05	0.14
SEMA4A	-0.05	-0.64
SGSM3	-0.05	0.12
SLC22A2	-0.05	0.02
SLC36A4	-0.05	0.52
ST7L	-0.05	-0.01
STK10	-0.05	-0.63
SULT1A4	-0.05	-0.41
SYCP2L	-0.05	-0.54
SYNGR3	-0.05	0.26
TASP1	-0.05	0.18
TATDN3	-0.05	-0.23
TIMP2	-0.05	-0.2
TMEM128	-0.05	-0.13
TMEM132A	-0.05	0.7
TMEM144	-0.05	-0.22
TMEM187	-0.05	-0.01
TMEM40	-0.05	0.26
TOM1L1	-0.05	-0.06
TPTE	-0.05	-0.18
TTC25	-0.05	-0.13
TWF2	-0.05	0.17
UBALD2	-0.05	0.65
UBE2F-SCLY	-0.05	-1.1
UBQLN1	-0.05	0.06
USH2A	-0.05	0.05
USO1	-0.05	-0.11
UTP6	-0.05	-0.22
VAMP4	-0.05	0.02
VPS50	-0.05	-0.23
XRCC6	-0.05	0.09
ZDHHC6	-0.05	0.01
ZNF131	-0.05	-0.15
ZNF16	-0.05	-0.1
ZNF425	-0.05	-0.05
ZNF500	-0.05	0.01
ZNF7	-0.05	-0.13
ZNF790	-0.05	-0.45
ZRANB2	-0.05	-0.12
A1CF	-0.06	0.88
AC011380.8	-0.06	0.04
AC097374.2	-0.06	0.22
ACAD8	-0.06	-0.14
ACP1	-0.06	0
ACTR1B	-0.06	0.12
ADAMTSL2	-0.06	0.09
AGAP14	-0.06	0.34
AGAP5	-0.06	0.36
AHSA1	-0.06	-0.23
AKR1B1	-0.06	0.16
ANGPTL1	-0.06	0.01
ANKHD1	-0.06	0.14
ANKLE2	-0.06	0.6
ARHGAP11A	-0.06	1.05
ATP2B2	-0.06	0.08
ATP5A1	-0.06	-0.28
ATP6V1D	-0.06	-0.03
BRI3	-0.06	-0.13
BTF3L4	-0.06	0.04
C14orf119	-0.06	0.13
C14orf166	-0.06	0
C1orf194	-0.06	-0.46
C9orf16	-0.06	-0.23
CASKIN1	-0.06	-0.08
CCNE2	-0.06	1.38
CDC23	-0.06	0.23
CH17-296N19.1	-0.06	0.11
CHAC1	-0.06	0.47
CHD6	-0.06	-0.57
CKAP5	-0.06	0.41
CNTROB	-0.06	0.45
COG1	-0.06	0.02
COG4	-0.06	0.21
COMMD8	-0.06	0.09
CSPG4P12	-0.06	-0.31
CUTA	-0.06	-0.15
CUTC	-0.06	-0.15
DCDC2B	-0.06	-0.08
DNAJC4	-0.06	-0.15
DPY19L2P2	-0.06	-0.3
DYNC1LI1	-0.06	0.31
DYNC2H1	-0.06	0.12
EDC3	-0.06	0.25
EID1	-0.06	-0.22
ERAL1	-0.06	0.23
ESD	-0.06	-0.17
FAM9C	-0.06	0.22
FBXW12	-0.06	-0.27
FCRL1	-0.06	0.13
FHDC1	-0.06	0.77
GAA	-0.06	-0.14
GPI	-0.06	-0.02
GPR12	-0.06	-0.72
GPS1	-0.06	0.05
GTF3C2	-0.06	-0.2
HIBADH	-0.06	-0.11
HMGB1P41	-0.06	-0.18
HMGN5	-0.06	-0.18
HOXB13	-0.06	0.25
IARS2	-0.06	-0.05
IER3IP1	-0.06	-0.05
IPO5	-0.06	-0.07
IST1	-0.06	-0.13
KIAA2013	-0.06	-0.17
KMT5A	-0.06	0.04
LDAH	-0.06	-0.24
LGALS14	-0.06	0.02
LYPD1	-0.06	-1.03
MAGEE1	-0.06	-0.5
MAGEF1	-0.06	0.23
MAPK11	-0.06	0.05
METTL25	-0.06	-0.05
MGAT2	-0.06	0.28
MRPS31P2	-0.06	-0.52
MYO19	-0.06	0.47
NUDCD1	-0.06	-0.04
OR2A9P	-0.06	0.49
OR7E7P	-0.06	0.02
PANX1	-0.06	0
PCMTD2	-0.06	-0.12
PGAP3	-0.06	-0.07
PIGZ	-0.06	-0.27
PNPLA5	-0.06	0.23
POM121B	-0.06	-0.67
POPDC2	-0.06	-0.69
PPIL3	-0.06	-0.17
PRMT6	-0.06	0.1
PRR27	-0.06	0.38
PRSS16	-0.06	-0.79
PSMG2	-0.06	-0.14
PTP4A2	-0.06	0.5
PVRIG2P	-0.06	0
QDPR	-0.06	-0.08
RAB28	-0.06	0.09
RAE1	-0.06	0.02
RAG1	-0.06	0.58
RBBP8	-0.06	0.35
RCBTB1	-0.06	-0.34
RCC2P6	-0.06	-0.21
RNF7	-0.06	-0.09
ROPN1B	-0.06	-0.41
RP11-153M3.1	-0.06	0.24
RP11-282O18.3	-0.06	0.14
RP11-61N20.3	-0.06	0.79
