geneID	FC_X	FC_Y
SMARCD3	-0.06	-0.47
SMIM12	-0.06	0.38
SNX16	-0.06	-0.47
SP3	-0.06	0.14
SPCS1	-0.06	0.08
STX19	-0.06	0.36
SUPT16H	-0.06	0.21
TBCB	-0.06	0.01
TELO2	-0.06	-0.15
TEP1	-0.06	-0.13
THAP10	-0.06	0.34
TIGIT	-0.06	-0.24
TMEM116	-0.06	0.06
TMEM117	-0.06	-0.41
TMEM150A	-0.06	-0.14
TMEM160	-0.06	0.07
TMEM45A	-0.06	-0.08
TMEM50A	-0.06	0.06
TMEM74	-0.06	0.41
TNPO1	-0.06	-0.19
TRIM49D1	-0.06	-0.47
TRMT13	-0.06	-0.28
TSEN34	-0.06	-0.01
TSPAN5	-0.06	0.93
TTC4	-0.06	-0.11
TTLL4	-0.06	0.15
TWSG1	-0.06	-0.31
UBA5	-0.06	0.03
UBA52P6	-0.06	0.62
UBE2E2	-0.06	-0.07
UBE2O	-0.06	-0.05
UBP1	-0.06	0.02
USMG5	-0.06	0.21
USP11	-0.06	-0.04
VAMP3	-0.06	0.12
VEGFB	-0.06	-0.33
VMA21	-0.06	0.04
VPS41	-0.06	0.01
VSIG10	-0.06	-0.25
VSTM1	-0.06	0.06
ZBTB4	-0.06	-0.25
ZFYVE28	-0.06	-0.41
ZNF273	-0.06	0.16
ZNF317	-0.06	-0.24
ZNF644	-0.06	0.12
AACS	-0.07	0.16
ABCC9	-0.07	-0.8
ADCK1	-0.07	0.15
AK1	-0.07	-0.14
AKAP1	-0.07	0.28
AKAP2	-0.07	-0.02
AKIRIN1	-0.07	0.09
ALAS1	-0.07	0.08
ATP6V1H	-0.07	0.16
BMX	-0.07	0.36
C16orf87	-0.07	0.34
C2orf50	-0.07	-0.91
C4orf32	-0.07	-0.2
CAPZA1	-0.07	0.06
CCDC159	-0.07	-0.16
CCNO	-0.07	0.2
CD180	-0.07	0.67
CELA3B	-0.07	-0.28
CEP131	-0.07	-0.07
CEP41	-0.07	0.42
CES3	-0.07	-0.72
CFL1P1	-0.07	0.6
CMSS1	-0.07	0.19
CSDE1	-0.07	0.02
CTB-51E13.1	-0.07	0.01
CTTNBP2NL	-0.07	-0.09
CXCL12	-0.07	0
CYP4F11	-0.07	0.62
DDX54	-0.07	-0.45
EEF1B2P3	-0.07	0.08
EEF2KMT	-0.07	-0.16
EMC8	-0.07	0.04
EN1	-0.07	-0.07
EP400	-0.07	0.49
EPM2AIP1	-0.07	-0.41
EPOR	-0.07	0.13
ERVW-1	-0.07	-0.73
EXT1	-0.07	0.42
FADS2	-0.07	-0.19
FAM135A	-0.07	-0.1
FAM69A	-0.07	-0.18
FOXK2	-0.07	0
FOXP1	-0.07	-0.16
FRMPD1	-0.07	0.69
GAPDHP23	-0.07	0.24
GCAT	-0.07	-0.05
GNAI3	-0.07	0.12
GNRH1	-0.07	-1.43
GON7	-0.07	0.15
GTPBP6	-0.07	0.34
HAS3	-0.07	0.22
HBP1	-0.07	-0.16
HDHD2	-0.07	0.01
HELZ	-0.07	-0.24
HMGCR	-0.07	-0.33
HNRNPA1P67	-0.07	0.04
HRH4	-0.07	-0.59
HSD3B1	-0.07	-0.88
HSPE1P3	-0.07	0.5
IGF2	-0.07	-0.66
IGFL4	-0.07	0.22
IQCB1	-0.07	0.04
IREB2	-0.07	0.04
ISG20L2	-0.07	0.03
KIAA0430	-0.07	0.36
LIMS1	-0.07	-0.13
LIX1L	-0.07	0.52
LPAR5	-0.07	-0.37
LYPLA1	-0.07	0.1
LYPLA2	-0.07	-0.07
MAP1LC3C	-0.07	0.29
MAX	-0.07	-0.21
MCL1	-0.07	0.28
MDGA1	-0.07	0
METTL13	-0.07	-0.13
MITF	-0.07	0.2
MLIP	-0.07	0.7
MOCS3	-0.07	0.09
MRM3	-0.07	0.09
MSL3P1	-0.07	0.04
MTOR	-0.07	0.51
MUC5B	-0.07	-0.94
MYOM2	-0.07	0.08
NBPF25P	-0.07	0.01
NCEH1	-0.07	0.67
NCS1	-0.07	0.11
NDUFA2	-0.07	0.13
NDUFAF3	-0.07	0.17
NFRKB	-0.07	-0.32
NINJ1	-0.07	-0.23
NLK	-0.07	-0.24
NOLC1	-0.07	0.25
NOP16	-0.07	0.21
NPHS1	-0.07	-0.34
OTC	-0.07	-0.2
P2RX1	-0.07	0.16
P3H4	-0.07	0.04
PCGF3	-0.07	-0.4
PCGF6	-0.07	0.09
PCID2	-0.07	0.16
PCMT1	-0.07	0.12
PDLIM2	-0.07	-0.05
PEX11A	-0.07	-0.27
PFDN6	-0.07	-0.16
PGAP3	-0.07	-0.52
PGBD2	-0.07	-0.23
PI4KA	-0.07	-0.38
PIGM	-0.07	-0.13
PIGS	-0.07	-0.35
PIN4	-0.07	0.04
PKIG	-0.07	-0.04
PLLP	-0.07	-0.06
PREP	-0.07	0.08
PRKXP1	-0.07	0.19
PROSC	-0.07	-0.38
PSMA7	-0.07	0.05
PSMB3	-0.07	0.14
PSMC6	-0.07	0.13
PSMD6	-0.07	0
PSME1	-0.07	0.01
PSMG1	-0.07	0.32
PXK	-0.07	-0.4
PYGO2	-0.07	-0.15
RAB4B	-0.07	-0.48
RDM1	-0.07	0.74
RECK	-0.07	-0.1
RNPS1	-0.07	-0.13
RP11-102M11.1	-0.07	-0.58
RP11-434B12.1	-0.07	0
RP11-673D15.8	-0.07	-0.12
RP3-340B19.5	-0.07	0.18
RPL14P3	-0.07	-0.14
RPP30	-0.07	0.18
RPS3AP47	-0.07	-0.1
RPS6KA5	-0.07	-0.06
SDC4	-0.07	-0.23
SEC23IP	-0.07	-0.04
SLC17A8	-0.07	0.18
SLC23A2	-0.07	-0.19
SLC41A3	-0.07	-0.2
SMARCD1	-0.07	0.05
SMCR8	-0.07	-0.55
SMYD4	-0.07	-0.36
SOWAHD	-0.07	0.12
SPIN1	-0.07	0.16
SRD5A1	-0.07	-0.26
SSBP3	-0.07	-0.2
STAB2	-0.07	0.08
STAG3L3	-0.07	-0.09
STMND1	-0.07	0.11
STXBP3	-0.07	0.05
SUGP1	-0.07	0.15
TAS2R43	-0.07	-0.12
TAS2R64P	-0.07	0.46
TCP1	-0.07	0.28
TCTEX1D4	-0.07	-0.1
TFB2M	-0.07	0.14
TMA7	-0.07	-0.11
TMC7	-0.07	0.08
TMEM131	-0.07	0.37
TMEM242	-0.07	0.06
TMEM246	-0.07	0
TMEM27	-0.07	-0.23
TMEM43	-0.07	-0.14
TMEM44	-0.07	-0.16
TMEM52	-0.07	-0.13
TMEM69	-0.07	0.23
TPD52L1	-0.07	0.17
TRIM28	-0.07	0.01
TTC38	-0.07	-0.03
UBE2V1	-0.07	-0.06
USP40	-0.07	-0.03
YWHAZP4	-0.07	-0.59
ZBTB20	-0.07	-0.39
ZBTB33	-0.07	-0.01
ZBTB39	-0.07	-0.14
ZCCHC11	-0.07	-0.29
ZNF3	-0.07	-0.03
ZNF420	-0.07	-0.12
ZNF746	-0.07	0.33
ZNF782	-0.07	0.3
ZNF821	-0.07	-0.01
AAMP	-0.08	0.04
AC011043.1	-0.08	0.7
AC022182.2	-0.08	0.17
AC092566.1	-0.08	-0.67
ACTR5	-0.08	-0.15
ADAMTSL2	-0.08	0.23
AFG3L1P	-0.08	0.1
AK6	-0.08	-0.11
AL589743.1	-0.08	-0.24
ANKRD30BL	-0.08	0.32
API5	-0.08	0.18
ARPC3	-0.08	0.12
ATG9A	-0.08	-0.38
ATP1A2	-0.08	-0.6
ATP5H	-0.08	0.1
BEND3P1	-0.08	-0.05
BSCL2	-0.08	0.25
C1orf50	-0.08	0.09
C21orf33	-0.08	-0.19
C2orf27A	-0.08	0.1
CAMK2N2	-0.08	-0.12
CBWD5	-0.08	0.17
CBX8	-0.08	-0.15
CDK5R1	-0.08	-0.17
CHMP1B2P	-0.08	-0.37
CKLF	-0.08	0
CNEP1R1	-0.08	0.03
COA7	-0.08	0
CORO2B	-0.08	-0.38
CTB-50L17.14	-0.08	0.1
CTD-2021K4.1	-0.08	0.09
CUTA	-0.08	0.09
DLG2	-0.08	-0.28
DRAM2	-0.08	-0.21
EEF1GP5	-0.08	0.21
EIF5A2	-0.08	-0.3
EMC10	-0.08	-0.17
EMILIN3	-0.08	-0.2
ENTPD4	-0.08	-0.44
EPAS1	-0.08	0.02
ERP27	-0.08	0.39
FABP7	-0.08	-0.35
FAM168B	-0.08	-0.08
FAM63B	-0.08	0.05
FASTKD5	-0.08	0.1
FBXO9	-0.08	-0.08
FFAR4	-0.08	-0.49
FMNL3	-0.08	-0.29
FYTTD1	-0.08	-0.1
GAGE1	-0.08	-0.15
GALNT14	-0.08	-0.08
GLI4	-0.08	0.64
GLYATL2	-0.08	0.18
GNG10	-0.08	0.08
GOLGA8G	-0.08	-0.38
GRPEL1	-0.08	0.08
GSPT1	-0.08	0.34
GSPT2	-0.08	-0.02
GUCD1	-0.08	-0.16
GUSBP4	-0.08	-0.16
HIF1AN	-0.08	-0.26
HOXB4	-0.08	0.43
HSD17B8	-0.08	-0.4
HSF1	-0.08	-0.09
HYAL2	-0.08	0.22
IDO2	-0.08	-0.52
IK	-0.08	0.06
INO80E	-0.08	0
KAT6A	-0.08	-0.18
KIAA1211L	-0.08	0
KIF19	-0.08	0.27
KLHL41	-0.08	-1.37
KLKB1	-0.08	-0.06
LGSN	-0.08	0.38
LPGAT1	-0.08	-0.16
LRRC25	-0.08	-0.07
LRRC37A3	-0.08	-0.28
LYAR	-0.08	0.21
MARCH7	-0.08	-0.01
METTL1	-0.08	-0.22
MFSD14B	-0.08	0.58
MLEC	-0.08	0.88
MMAA	-0.08	0.01
MME	-0.08	0.64
MRPS17P1	-0.08	0.56
MTPN	-0.08	-0.02
NAA40	-0.08	0.02
NDUFAF6	-0.08	0.06
NDUFB11	-0.08	0.03
NDUFC1	-0.08	0.12
NELFB	-0.08	0.45
NOP56	-0.08	0.12
NPEPPS	-0.08	-0.23
NRSN2	-0.08	-0.4
NSL1	-0.08	-0.11
NXNL2	-0.08	-0.54
OAT	-0.08	0.14
PARK7	-0.08	0.24
PARP12	-0.08	-0.22
PCGF2	-0.08	-0.18
PDE8B	-0.08	0.15
PERM1	-0.08	0.2
PEX19	-0.08	-0.17
PHB	-0.08	0.03
PIGB	-0.08	0.15
PNPT1	-0.08	-0.16
POLR2F	-0.08	0.27
POLR2K	-0.08	0.04
PPIP5K2	-0.08	0
PREB	-0.08	-0.22
PRMT2	-0.08	-0.02
PRRC2C	-0.08	0.13
QARS	-0.08	-0.06
RAD9B	-0.08	-0.21
RAET1E	-0.08	0.52
RANBP3	-0.08	-0.11
RBM19	-0.08	0.08
RBM4	-0.08	0.13
RC3H1	-0.08	-0.12
RCE1	-0.08	0.12
RCN2	-0.08	0
RGS17	-0.08	-0.06
RIOK1	-0.08	0.09
RNA5SP283	-0.08	-0.14
RNF126	-0.08	0.31
RNF145	-0.08	0.38
RNF43	-0.08	-0.07
RP11-665C16.1	-0.08	0.44
RP11-66N11.8	-0.08	-0.22
RP11-697E2.7	-0.08	0.24
RPA2	-0.08	0.15
RPL36A-HNRNPH2	-0.08	0.02
RPUSD1	-0.08	-0.05
SEC22C	-0.08	0.38
SELM	-0.08	-0.19
SENP5	-0.08	-0.28
SF3A2	-0.08	-0.23
SH3BP1	-0.08	-1.33
SH3GLB1	-0.08	0.05
SH3GLB2	-0.08	0.31
SLC15A4	-0.08	0.17
SLC26A10	-0.08	-1.09
SLC37A2	-0.08	0.06
SLC37A3	-0.08	-0.34
SNX24	-0.08	-0.39
SON	-0.08	-0.25
SPATA2L	-0.08	-0.13
SREK1	-0.08	-0.14
STYXL1	-0.08	-0.08
SUSD4	-0.08	-0.22
SYT12	-0.08	-0.12
SZRD1	-0.08	-0.23
TAB1	-0.08	-0.23
TBCC	-0.08	-0.08
TCF12	-0.08	0.41
TMEM233	-0.08	0
TMEM243	-0.08	-0.19
TOMM34	-0.08	-0.07
TRIM36	-0.08	-0.72
TSC2	-0.08	-0.23
TTC6	-0.08	-0.73
TUBGCP2	-0.08	-0.13
TYMP	-0.08	1.15
UBALD1	-0.08	-0.24
UG0898H09	-0.08	-0.14
USP8	-0.08	0.16
VPS37C	-0.08	-0.09
YAP1	-0.08	-0.15
YLPM1	-0.08	0.18
ZC3H3	-0.08	-0.33
ZKSCAN3	-0.08	-0.07
ZMYND19	-0.08	-0.34
ZNF114	-0.08	0.57
ZNF252P	-0.08	-0.08
ZNF569	-0.08	-0.2
ZNF576	-0.08	0.18
ZNF586	-0.08	0
ZNF629	-0.08	-0.24
ZNF667	-0.08	0.28
ZNF724	-0.08	-0.61
ABT1	-0.09	-0.1
ACPP	-0.09	-1.21
ACTG1P17	-0.09	0.58
ACTR2	-0.09	0.02
AGPAT1	-0.09	-0.04
AGPAT4-IT1	-0.09	-0.09
AMMECR1L	-0.09	0.83
ANKRD20A19P	-0.09	-0.29
ANKRD46	-0.09	-0.39
APOBEC2	-0.09	-0.35
ASS1	-0.09	0.26
ATP6V1C2	-0.09	-0.58
BLM	-0.09	0.36
BMPR2	-0.09	-0.2
C19orf60	-0.09	0.17
CC2D1A	-0.09	-0.14
CCDC169-SOHLH2	-0.09	0.23
CCDC73	-0.09	-0.26
CCNYL2	-0.09	-0.13
CDC25A	-0.09	-0.21
CDKL3	-0.09	-0.64
CFAP74	-0.09	-0.54
CHERP	-0.09	-0.2
CHIC2	-0.09	-0.15
CNOT9	-0.09	0.04
CRKL	-0.09	-0.31
CTC-487M23.8	-0.09	0.22
CTC-493P15.2	-0.09	-0.03
CYGB	-0.09	1.06
CYTL1	-0.09	0.49
DDX23	-0.09	0.14
DMWD	-0.09	-0.42
DUSP28	-0.09	-0.35
DYNLRB1	-0.09	-0.08
ENKD1	-0.09	0.78
FAM124B	-0.09	0.03
FAM3C	-0.09	0.3
FBLN5	-0.09	0.57
FOSB	-0.09	0.61
GABBR1	-0.09	-0.04
GALNT2	-0.09	-0.07
GATAD2A	-0.09	0.02
GET4	-0.09	-0.2
GIMAP5	-0.09	0.21
GLB1L2	-0.09	0.84
GRB7	-0.09	0
GS1-358P8.4	-0.09	0.1
GTF2I	-0.09	-0.22
HAPLN4	-0.09	0.28
HCFC1	-0.09	-0.24
HCK	-0.09	0.12
HDAC3	-0.09	0.1
HMGN2P46	-0.09	0.4
JAK1	-0.09	-0.14
JPH1	-0.09	-0.15
JUNB	-0.09	0.07
KCTD17	-0.09	0.1
KIAA0922	-0.09	-0.41
KLHDC1	-0.09	-0.24
KLHL38	-0.09	0.2
LAMTOR1	-0.09	-0.11
LPCAT1	-0.09	0.37
LZTS1	-0.09	-0.57
MCU	-0.09	-0.24
MDH1	-0.09	0.22
MFN2	-0.09	-0.1
MGAT5B	-0.09	0.62
MNT	-0.09	-0.42
MPZL1	-0.09	-0.3
MRPS2	-0.09	0.2
MTATP6P1	-0.09	0.09
MTND4P30	-0.09	0.69
NAV3	-0.09	-0.5
NCBP2-AS2	-0.09	-0.07
NDUFA13	-0.09	0
NDUFB9	-0.09	-0.02
NFIC	-0.09	-0.23
NME7	-0.09	0.07
NOTCH2NL	-0.09	-0.03
NPM1	-0.09	0.13
NPM1P39	-0.09	-0.61
NR4A2	-0.09	-0.73
NSUN5	-0.09	-0.18
NUDT3	-0.09	-0.23
NXT1	-0.09	-0.06
OSBPL7	-0.09	-0.11
OSTF1	-0.09	-0.44
P4HA2	-0.09	-0.29
PAEP	-0.09	0.06
PARK2	-0.09	0.1
PCDHB15	-0.09	-0.04
PCDHB3	-0.09	-0.58
PDCL3	-0.09	0.06
PDE3B	-0.09	-0.07
PDE4A	-0.09	-0.61
PDLIM7	-0.09	-0.31
PES1	-0.09	-0.13
PHF3	-0.09	0.33
PIGK	-0.09	0.67
PIGY	-0.09	-0.01
PIM2	-0.09	0.3
PLP1	-0.09	-0.24
PLPP6	-0.09	-0.16
POC5	-0.09	0.21
PPIF	-0.09	0.33
PRAME	-0.09	-0.16
PROS1	-0.09	0.11
PRPF31	-0.09	0.03
PRPSAP2	-0.09	-0.01
PSMB7	-0.09	0.02
PSMD14	-0.09	0.1
PSMD9	-0.09	-0.17
PTGES2	-0.09	1.09
PTPN2	-0.09	0.01
PTPRK	-0.09	-0.47
PTPRS	-0.09	-0.2
PTPRT	-0.09	-0.79
PYURF	-0.09	-0.01
RAB10	-0.09	-0.09
RALGAPA1	-0.09	-0.46
RALGAPB	-0.09	-0.1
RAP1GAP	-0.09	-0.04
RASAL2	-0.09	0.04
RBM15B	-0.09	-0.06
RDH14	-0.09	0.6
REEP1	-0.09	-0.24
RGPD3	-0.09	0.02
RNASET2	-0.09	0.15
RNF135	-0.09	0.05
RP11-10D7.5	-0.09	0.2
RP11-234B24.6	-0.09	0.71
RP11-2I17.1	-0.09	-0.46
RP11-326A19.5	-0.09	0.07
RP11-47I22.4	-0.09	-1.05
RP11-500M8.7	-0.09	0.2
RP11-50D9.1	-0.09	0.66
RP11-691N7.6	-0.09	0.22
RP11-709A23.2	-0.09	-0.23
RPAP3	-0.09	0.28
RPS17	-0.09	-0.09
RPSAP70	-0.09	-0.52
RSPH3	-0.09	0.01
SC5D	-0.09	0.1
SCYL3	-0.09	0.06
SETP20	-0.09	-0.21
SHANK2	-0.09	-0.91
SHISA9	-0.09	0.03
SIKE1	-0.09	0.15
SLIT3	-0.09	0.47
SMC6	-0.09	-0.02
SMG1P4	-0.09	-1.03
SNRPD3	-0.09	0.08
SNX29	-0.09	-0.95
SNX8	-0.09	0.18
SPDYE7P	-0.09	-0.51
SPIN3	-0.09	0.32
SRGAP2	-0.09	-0.1
STX1A	-0.09	-0.37
SUFU	-0.09	-0.34
TANK	-0.09	-0.01
TBC1D10A	-0.09	-0.47
TBC1D19	-0.09	-0.15
TBC1D7	-0.09	0.39
TBRG4	-0.09	-0.05
TGFBRAP1	-0.09	-0.06
THEM6	-0.09	-0.08
TMEM59	-0.09	-0.03
UQCR10	-0.09	0
URGCP	-0.09	-0.09
USP29	-0.09	0.29
WBP11	-0.09	0.04
WBSCR27	-0.09	-0.23
WDR89	-0.09	-0.01
WSB2	-0.09	0.01
XX-CR54.1	-0.09	0.13
YWHABP2	-0.09	0.15
ZDHHC20	-0.09	-0.07
ZNF117	-0.09	0.54
ZNF44	-0.09	-0.66
ZNF624	-0.09	-0.28
AATK	-0.1	-0.37
AC074338.4	-0.1	0.19
ACO1	-0.1	0.15
ADGRE2	-0.1	0.41
ADI1	-0.1	0
AMDHD2	-0.1	-0.05
ANKRD12	-0.1	0.27
ANKRD36BP1	-0.1	-0.41
ARNTL	-0.1	-0.17
ASIC5	-0.1	0.13
ASRGL1	-0.1	0.03
ATF1	-0.1	0.07
ATP5G3	-0.1	0.28
BARX2	-0.1	0.05
BGN	-0.1	-0.01
C10orf76	-0.1	0.44
C1GALT1C1L	-0.1	0.43
C9	-0.1	0
CALHM2	-0.1	-0.73
CAPN11	-0.1	0
CBLL1	-0.1	0.21
CCDC136	-0.1	0.21
CCDC190	-0.1	-0.48
CCL27	-0.1	0.18
CCL3L3	-0.1	-0.44
CCSER2	-0.1	0.38
CD6	-0.1	-0.52
CD79B	-0.1	-0.47
CDK5RAP2	-0.1	0.42
CH17-472G23.2	-0.1	-0.09
CHST12	-0.1	-0.33
CLDN20	-0.1	1.14
CLUAP1	-0.1	0.45
COX5B	-0.1	-0.17
CPSF3	-0.1	0.08
CRY2	-0.1	0.03
DDTL	-0.1	-0.34
DDX11L1	-0.1	0.62
DIS3L	-0.1	-0.28
EBF2	-0.1	0.13
EIF2B4	-0.1	0.16
ELMSAN1	-0.1	-0.09
EMC2	-0.1	0.07
EPHB4	-0.1	-0.3
ERVFRD-1	-0.1	-0.02
F2	-0.1	0
FAM32A	-0.1	-0.1
FARSA	-0.1	-0.12
FBXO33	-0.1	-0.02
FSBP	-0.1	0.38
FZD6	-0.1	0.01
GARNL3	-0.1	-0.44
GLRX2	-0.1	0.22
GNPAT	-0.1	-0.01
GPR176	-0.1	-0.62
GRIN2B	-0.1	-0.4
GSTA4	-0.1	-0.25
HPD	-0.1	-0.42
IBTK	-0.1	0.14
IGLON5	-0.1	-0.87
IL1B	-0.1	-0.97
KCNJ14	-0.1	-0.21
KIAA2012	-0.1	-0.77
KIFAP3	-0.1	-0.13
KRTAP5-11	-0.1	-0.07
LEF1	-0.1	0.43
LIN7C	-0.1	-0.12
LTF	-0.1	0
MAD1L1	-0.1	-0.02
METAP2	-0.1	-0.13
MKLN1	-0.1	-0.01
MORN3	-0.1	-0.16
MRPL14	-0.1	0.11
MRPL32	-0.1	0.13
MRPL51	-0.1	0.1
MYL6	-0.1	-0.03
NAA60	-0.1	-0.18
NDST4	-0.1	-0.92
NDUFC2	-0.1	0.15
NEK7	-0.1	0.59
NENF	-0.1	0.53
NR2E3	-0.1	0.33
NR2F2	-0.1	0
NSUN2	-0.1	-0.02
NUP54	-0.1	0.19
NUS1	-0.1	-0.04
OPTN	-0.1	-0.03
PAIP2	-0.1	0
PAK1	-0.1	-0.25
PBX3	-0.1	-0.14
PCSK6	-0.1	-0.88
PGA3	-0.1	-0.25
PIGC	-0.1	0.11
PIK3IP1	-0.1	0.2
PLCXD2	-0.1	-0.21
PNLIPRP2	-0.1	0.1
PNO1	-0.1	0.08
PREX1	-0.1	-0.26
PRSS12	-0.1	-0.61
PSMB1	-0.1	0.19
RAP1GDS1	-0.1	0.01
REEP5	-0.1	-0.07
REEP6	-0.1	0.05
RFTN1	-0.1	-1.51
RHOQ	-0.1	0.14
RIC1	-0.1	-0.2
RP11-231E6.3	-0.1	-0.18
RP11-296A18.5	-0.1	0.42
RP11-453E17.4	-0.1	0.23
RP11-465B22.3	-0.1	0.06
RP11-507K12.1	-0.1	0.46
RP11-644F5.10	-0.1	-0.25
RP11-674I16.1	-0.1	-0.62
RP11-977G19.10	-0.1	0.31
RPL23AP58	-0.1	0.08
RPS27L	-0.1	0.32
SAMD1	-0.1	0.34
SBNO1	-0.1	-0.25
SCAMP4	-0.1	-0.34
SEC11A	-0.1	-0.08
SENP8	-0.1	0.34
SF3B4	-0.1	-0.12
SFI1	-0.1	-0.24
SLC25A17	-0.1	-0.11
SLF2	-0.1	-0.24
SMG1P1	-0.1	0.28
SSH3	-0.1	-0.43
STAU1	-0.1	0.07
STK26	-0.1	0.13
STT3A	-0.1	-0.24
TCAF1P1	-0.1	-0.09
TCTN2	-0.1	-0.85
TES	-0.1	-0.03
THAP11	-0.1	0.03
TIMM13	-0.1	0.01
TMEM115	-0.1	-0.37
TMEM189	-0.1	-0.14
TPTE2P6	-0.1	0.01
TRAPPC10	-0.1	-0.3
TRAPPC4	-0.1	0.15
TRAV39	-0.1	0.25
TRERF1	-0.1	0.27
UBA2	-0.1	0
UBE2FP1	-0.1	0.1
UBE2M	-0.1	0.25
UCK1	-0.1	0.11
UFSP1	-0.1	-0.28
UHMK1	-0.1	-0.04
UNC80	-0.1	-0.84
UROD	-0.1	0
USP14	-0.1	0.02
VHL	-0.1	-1.25
WAS	-0.1	-0.65
WDR66	-0.1	0.17
WNK1	-0.1	0.4
WRN	-0.1	0.22
YAF2	-0.1	-0.02
ZBTB45	-0.1	-0.67
ZNF20	-0.1	-0.43
ZNF22	-0.1	0.08
ZNF416	-0.1	-0.3
ZNF71	-0.1	-0.17
ZNF791	-0.1	-0.14
ZNF827	-0.1	-0.59
ZNHIT3	-0.1	0.07
ABHD17A	-0.11	1.08
AC000041.8	-0.11	-0.94
AC004057.1	-0.11	-0.02
AC110299.5	-0.11	-0.66
ADAM1B	-0.11	-0.64
ADAM3A	-0.11	-0.18
ADAMTS9	-0.11	-0.7
ANKRD16	-0.11	-0.09
ANXA13	-0.11	-0.16
ARL17A	-0.11	-0.62
ATF5	-0.11	0.12
ATP5J2-PTCD1	-0.11	-0.15
ATP6V1B1	-0.11	0.71
BACE1	-0.11	0.76
C12orf4	-0.11	-0.22
CA11	-0.11	0.71
CBL	-0.11	0.24
CCDC66	-0.11	-0.12
CCDC90B	-0.11	-0.08
CD320	-0.11	0.25
CDC123	-0.11	0.03
CDKL1	-0.11	0.34
CEACAM5	-0.11	-1.18
CERS1	-0.11	-0.29
CFL2	-0.11	0.51
CHMP6	-0.11	-0.32
CLPTM1	-0.11	-0.25
CMTM5	-0.11	-0.47
CNTN2	-0.11	0
COMT	-0.11	-0.27
CPNE8	-0.11	-0.05
CYTH1	-0.11	-0.16
DDX1	-0.11	0.15
DHX58	-0.11	-0.52
DNAJC8	-0.11	-0.04
DOCK7	-0.11	-0.26
DSTN	-0.11	0.02
DTX3	-0.11	-0.61
DYNC2LI1	-0.11	-0.06
DYNLL2	-0.11	-0.52
EBF4	-0.11	-0.08
EEF1A1P14	-0.11	-0.24
EHMT1	-0.11	-0.51
EML4	-0.11	0.33
FAHD1	-0.11	-0.08
FAM120AOS	-0.11	-0.05
FAM13A	-0.11	0.27
FAM151A	-0.11	0.2
FAM171A2	-0.11	-0.82
FAM200A	-0.11	-0.21
FAM219B	-0.11	0.04
FBXO41	-0.11	-0.07
GGT6	-0.11	-0.13
GGT7	-0.11	-0.19
GNL1	-0.11	-0.08
GPRC5B	-0.11	-0.46
GPX4	-0.11	0.17
GTF3C6	-0.11	0.11
HACL1	-0.11	-0.09
HIST1H3A	-0.11	0.2
HSD11B1	-0.11	0
HTATSF1	-0.11	-0.2
ILK	-0.11	-0.2
ING3	-0.11	-0.2
IRF2BP1	-0.11	0.33
IRF5	-0.11	-0.09
JAM2	-0.11	0.09
KCNJ2	-0.11	-0.25
KIAA0753	-0.11	0.08
KLF15	-0.11	0.3
KLF9	-0.11	-0.09
KLLN	-0.11	-0.28
KYAT3	-0.11	0.01
LCP1	-0.11	0.54
LGALS3BP	-0.11	0.04
LNX1	-0.11	-0.12
LPAR1	-0.11	-0.09
LRRC69	-0.11	0.05
LYST	-0.11	-0.08
MAP7D1	-0.11	0.73
MAPK1	-0.11	0.18
MBNL2	-0.11	-0.2
MEOX1	-0.11	-0.4
MEP1B	-0.11	-0.62
MLF2	-0.11	-0.11
MRPS23	-0.11	0.17
MTCH1	-0.11	0
MTUS1	-0.11	0.14
MYL12A	-0.11	0.03
NDUFA12	-0.11	0.07
NDUFS3	-0.11	0.11
NMT1	-0.11	-0.2
NPHP4	-0.11	0.21
NUDT19	-0.11	0.01
OMA1	-0.11	0.12
PCDHA11	-0.11	-0.12
PCDHGB4	-0.11	0.31
PELP1	-0.11	-0.37
PFN2	-0.11	0.26
PGPEP1	-0.11	-0.45
PHYH	-0.11	0.31
PLEKHA2	-0.11	-0.04
PLXNB1	-0.11	-0.67
PNMA1	-0.11	-0.14
POFUT1	-0.11	-0.08
POGZ	-0.11	-0.18
POLDIP3	-0.11	-0.36
POU2F1	-0.11	-0.47
PPFIA2	-0.11	-1.02
PPP2R3A	-0.11	-0.16
PROCA1	-0.11	-0.1
PRPS1P2	-0.11	0.13
PSMD7	-0.11	0.21
PTBP1	-0.11	0.11
PWP2	-0.11	-0.01
RAD23A	-0.11	-0.02
RANGAP1	-0.11	-0.19
RAP1B	-0.11	0.12
RBX1	-0.11	-0.04
RC3H2	-0.11	-0.92
RGMA	-0.11	-2.02
RHEB	-0.11	0.4
RP1-223H12.5	-0.11	0.51
RP11-216N14.7	-0.11	-0.13
RP11-456P18.2	-0.11	-0.84
RP11-52I18.1	-0.11	-0.48
RP11-78J21.4	-0.11	0.19
RP11-793H13.12	-0.11	0.13
RP4-792G4.3	-0.11	-0.24
RPL29P3	-0.11	0.2
RPL39P3	-0.11	-0.12
RTN4	-0.11	0.33
SCCPDH	-0.11	0.11
SDHC	-0.11	0.08
SDS	-0.11	0.21
SERTAD1	-0.11	0.48
SGCD	-0.11	-0.2
SGK1	-0.11	-0.02
SH3BP4	-0.11	0.07
SH3KBP1	-0.11	0.12
SH3RF1	-0.11	-0.71
