geneID	FC_X	FC_Y
MRPL36	-0.08	0.18
MRPL47	-0.08	0.39
MRPS23	-0.08	-0.13
MRPS7	-0.08	-0.43
MT-ND3	-0.08	-1.26
NAB2	-0.08	-0.92
NBPF9	-0.08	0.51
NDUFA7	-0.08	-0.8
NFATC2IP	-0.08	0.15
NPHP1	-0.08	-0.08
NYNRIN	-0.08	0.1
OR7E126P	-0.08	0.17
ORC3	-0.08	0.27
PCDHB12	-0.08	1.1
PCSK7	-0.08	0.99
PIFO	-0.08	-0.5
PIGN	-0.08	1.38
PLLP	-0.08	-1.55
POP5	-0.08	-0.05
PPP3CC	-0.08	-0.06
PPT1	-0.08	-1.77
PROSC	-0.08	-0.57
PRPF40B	-0.08	-0.39
PSMA3	-0.08	0.55
PSMB1	-0.08	0.19
PSRC1	-0.08	-0.64
PTP4A1	-0.08	-0.89
QRFP	-0.08	0.82
QRICH2	-0.08	-0.56
RAI1	-0.08	-0.3
RBM17P4	-0.08	0.28
RBM3	-0.08	0.14
RCE1	-0.08	-0.51
RCVRN	-0.08	0.16
RNFT2	-0.08	-0.1
RP11-1020A11.1	-0.08	0.56
RP11-15E18.5	-0.08	-0.77
RPL30	-0.08	-0.91
RPS6KC1	-0.08	-0.12
RPS8	-0.08	-1.28
RSRP1	-0.08	0.31
RTN2	-0.08	1.63
SARM1	-0.08	-0.23
SEMA3F	-0.08	0.83
SH3BGRL	-0.08	0.36
SH3BGRL2	-0.08	0.7
SHCBP1	-0.08	0.8
SIRT2	-0.08	0.2
SLC10A7	-0.08	0.3
SLC26A2	-0.08	-1.35
SLC48A1	-0.08	2.28
SNAI3	-0.08	-0.87
SNRNP70	-0.08	-0.63
SNX18	-0.08	0.53
SOX11	-0.08	-0.87
SP140	-0.08	-0.34
SPOP	-0.08	0.61
STX2	-0.08	0.52
SUN3	-0.08	-0.88
TAS2R5	-0.08	-0.17
TMEM184C	-0.08	0.65
TMEM191B	-0.08	0.37
TMEM246	-0.08	-0.64
TMEM38B	-0.08	-0.52
TNFAIP8	-0.08	0.79
TOP3A	-0.08	0.1
TRAIP	-0.08	-0.45
TRAPPC12	-0.08	0.57
TRIM38	-0.08	1.29
UBE2J1	-0.08	-0.09
UPK3BL	-0.08	0.82
WASH5P	-0.08	-0.87
WDR19	-0.08	-0.42
WDR75	-0.08	0.23
WHSC1	-0.08	0
WWC2	-0.08	1.36
YAF2	-0.08	0.87
YEATS2	-0.08	-0.3
YJEFN3	-0.08	0.34
ZNF180	-0.08	0.45
ZNF480	-0.08	0.29
ZNF529	-0.08	-0.28
ZNF589	-0.08	-0.38
AASDHPPT	-0.09	0.01
AC008565.1	-0.09	0.03
AC011551.3	-0.09	-0.15
ACKR2	-0.09	-0.29
AKIRIN1	-0.09	0.14
ALDH1A1	-0.09	-2.37
AMZ2	-0.09	-0.03
ANAPC15	-0.09	0
ANKRD13C	-0.09	0.35
ANKRD33B	-0.09	-0.5
ANKRD6	-0.09	-0.02
ASPM	-0.09	0.03
B4GALNT3	-0.09	-0.74
BCAS3	-0.09	-2.34
bP-21201H5.1	-0.09	-0.55
BTBD6	-0.09	-0.4
C11orf84	-0.09	-0.16
C14orf166	-0.09	-0.13
C2orf47	-0.09	-0.03
C2orf69	-0.09	0.39
C4orf36	-0.09	0.45
C6orf141	-0.09	0.06
C6orf62	-0.09	0.54
C9orf69	-0.09	0.17
CCT6A	-0.09	0.09
CD5	-0.09	0.09
CDC20P1	-0.09	0.54
CEP72	-0.09	-0.55
CMTM3	-0.09	-0.06
CNOT2	-0.09	-0.04
COA7	-0.09	0.01
COPS7B	-0.09	0.23
COQ4	-0.09	-0.36
COX14	-0.09	-0.36
CPD	-0.09	0.28
CRY1	-0.09	-0.36
CSPG4	-0.09	-2.78
CSTF3	-0.09	-0.24
CTXN1	-0.09	0.14
CUX1	-0.09	0.65
DCTN1	-0.09	0.55
DGUOK	-0.09	-0.48
DPM2	-0.09	0.02
EGR1	-0.09	-2.29
EIF3CL	-0.09	1.7
EIF3L	-0.09	-0.51
EIF5	-0.09	-0.32
EMP2	-0.09	1.05
ERC1	-0.09	0.1
ETAA1	-0.09	0.11
FAM132A	-0.09	-0.53
FAM173B	-0.09	0.37
FAM83H-AS1	-0.09	-0.38
FBXO16	-0.09	0.5
FRG1	-0.09	-0.34
FRMD6	-0.09	0.82
GAPDHP55	-0.09	-0.12
GATSL2	-0.09	0.86
GOLPH3	-0.09	-0.29
GSK3A	-0.09	0.15
HACD2	-0.09	1.57
HESX1	-0.09	-0.56
HIKESHI	-0.09	0.02
HIST1H2AH	-0.09	0.6
HLA-DMA	-0.09	2.21
HLA-DOB	-0.09	0.01
HLA-J	-0.09	0.13
HMMR	-0.09	0.82
HSD17B14	-0.09	-1.38
HSP90AB4P	-0.09	0
HSPA12B	-0.09	-0.16
HTR2B	-0.09	1.12
IDH1	-0.09	-0.87
IFIT5	-0.09	1.8
ING2	-0.09	-0.27
INTS10	-0.09	-0.08
ISLR2	-0.09	0.11
ITPRIPL2	-0.09	1.36
KDM6B	-0.09	0.55
KIAA0100	-0.09	0.06
KIF3A	-0.09	-0.07
KLK11	-0.09	0.29
LGALS9	-0.09	0.3
LHX4	-0.09	0.58
LIN54	-0.09	0.61
LINC00493	-0.09	-0.53
LINC00672	-0.09	0.25
MAD2L1BP	-0.09	-0.39
MAGEF1	-0.09	-0.35
MAML2	-0.09	-0.22
MARCH7	-0.09	0.74
MEX3C	-0.09	-0.71
MOAP1	-0.09	-0.62
MRPL48	-0.09	-0.49
MT-ND4	-0.09	-0.51
NACC2	-0.09	1.62
NAXD	-0.09	-2.07
NDUFA4	-0.09	0.07
NDUFAF5	-0.09	0.68
NDUFB7	-0.09	-0.51
NFIB	-0.09	1.22
NOP9	-0.09	-0.29
NT5C	-0.09	-0.61
OCRL	-0.09	1.11
OIP5	-0.09	0.22
PAIP1P1	-0.09	0.21
PCDHB7	-0.09	2.33
PDIK1L	-0.09	-0.82
PIGM	-0.09	0.27
PKN1	-0.09	-0.26
PLXNA1	-0.09	0
PNPLA1	-0.09	-0.18
PRELP	-0.09	1.68
PRRC2C	-0.09	0.48
PSD	-0.09	-0.65
PTPRA	-0.09	-0.24
PTPRN	-0.09	-0.9
PYGL	-0.09	0.53
RANBP3	-0.09	0.32
RBM12B	-0.09	0.67
RFC2	-0.09	0.18
RNF185	-0.09	-0.33
RNFT1	-0.09	0.19
RP11-617J18.1	-0.09	0.8
RP11-61N20.3	-0.09	-2.88
RP3-461F17.3	-0.09	-0.04
RPL35A	-0.09	-0.81
RPL3P4	-0.09	-0.75
RPS17	-0.09	-0.41
RRP15	-0.09	-0.08
SDCBPP3	-0.09	-1.92
SDHAF3	-0.09	-0.57
SEC14L1P1	-0.09	0.83
SEC14L5	-0.09	0.18
SERINC1	-0.09	0.81
SERTAD2	-0.09	2.03
SGPP1	-0.09	0.06
SIGLEC14	-0.09	0.81
SIRT4	-0.09	0.21
SKAP2	-0.09	1.41
SLC25A20	-0.09	0.15
SLC36A2	-0.09	-0.42
SOCS4	-0.09	1.45
SORCS2	-0.09	0.79
SPAG5	-0.09	0.23
SPATA2	-0.09	-0.6
SRCAP	-0.09	0.06
SULT1C4	-0.09	0.24
SULT2A1	-0.09	-0.2
SYDE1	-0.09	0.75
TCEB1	-0.09	0.26
TFIP11	-0.09	-0.09
THSD4	-0.09	-1.04
TIA1	-0.09	0.67
TMEM198	-0.09	0.07
TMEM237	-0.09	0.38
TMEM267	-0.09	0.66
TNFRSF14	-0.09	-1.15
TOB2	-0.09	0.84
TOMM34	-0.09	-0.19
TPT1	-0.09	-0.89
TRMT1	-0.09	-0.42
TRPM6	-0.09	0.94
TSFM	-0.09	-0.32
TSGA10	-0.09	-0.94
TTC19	-0.09	-0.04
UBE2N	-0.09	-0.15
UBL3	-0.09	-1.69
UBXN1	-0.09	-0.87
USP4	-0.09	0.06
UTP23	-0.09	0.12
VAV1	-0.09	0.09
ZNF14	-0.09	0.44
ZNF253	-0.09	0.59
ZSCAN30	-0.09	0.54
ABCA9	-0.1	1.22
AC006509.7	-0.1	-0.38
ACAD8	-0.1	0.06
ADD2	-0.1	-0.24
AIP	-0.1	0.05
AKIRIN2	-0.1	1.18
AMPH	-0.1	2.97
ANGEL1	-0.1	-0.81
AP1M1	-0.1	0.86
APH1B	-0.1	1.02
ARL8A	-0.1	0.04
ATF4	-0.1	-0.05
BEND3P1	-0.1	0.64
C1orf109	-0.1	0.13
C2orf82	-0.1	0.76
C3orf67	-0.1	-1.07
CAND1	-0.1	0.22
CBX3P4	-0.1	0.16
CCDC43	-0.1	0.04
CCDC51	-0.1	-0.35
CCDC88A	-0.1	0.33
CCNI	-0.1	-0.25
CD83	-0.1	-0.07
CDC37L1	-0.1	0.49
CDHR5	-0.1	-0.25
CEACAM1	-0.1	-3.34
CHCHD5	-0.1	-0.46
CHRM3	-0.1	-0.84
CLPTM1L	-0.1	-0.43
CLSPN	-0.1	0.71
CMC2	-0.1	-0.59
CNOT3	-0.1	0.24
CRCP	-0.1	0.67
CTD-2301A4.3	-0.1	-0.75
CYCS	-0.1	0.21
DARS	-0.1	-0.58
DDX19A	-0.1	-0.08
DENND1A	-0.1	-1.38
DNASE1L2	-0.1	0.3
DNHD1	-0.1	0.32
DPY30	-0.1	-0.1
DRAXIN	-0.1	-0.03
DZIP1L	-0.1	0.94
ECE1	-0.1	0.44
EEF1B2	-0.1	-0.81
EFNA5	-0.1	-1.11
EIF3A	-0.1	0.13
ELL	-0.1	0.5
ERCC4	-0.1	-0.07
ERCC6L	-0.1	0.8
ESPL1	-0.1	0.04
EYS	-0.1	-0.27
FAM120B	-0.1	0.98
FAM124A	-0.1	-0.27
FAM200A	-0.1	0.51
FAM228B	-0.1	0.16
FAM81A	-0.1	-1.44
GABBR1	-0.1	0.72
GCC2	-0.1	0.35
GFM2	-0.1	0.47
GGCX	-0.1	-0.13
GLUD1	-0.1	0.15
GPR78	-0.1	0.34
HACD1	-0.1	-0.61
HAUS2	-0.1	0.36
HMG20A	-0.1	0.41
HNRNPD	-0.1	0.05
HNRNPUL2	-0.1	0.27
HPS1	-0.1	-0.53
HSF4	-0.1	-0.97
HSPB9	-0.1	0.21
HTATSF1	-0.1	0.32
HUWE1	-0.1	0.51
IFT122	-0.1	1.75
ISCA2	-0.1	-0.16
JRKL	-0.1	0.44
KCNJ15	-0.1	0.56
KIF20B	-0.1	1.09
KRCC1	-0.1	0.21
LAMB4	-0.1	0.84
LARP1B	-0.1	-0.15
LINC00843	-0.1	-0.35
LRP2BP	-0.1	-0.07
MAPKAPK3	-0.1	-0.11
MECOM	-0.1	0
MELK	-0.1	1.24
METRNL	-0.1	1.73
MORN5	-0.1	-0.18
MPHOSPH6	-0.1	0.51
MRGBP	-0.1	0.45
MSRB1	-0.1	-0.11
MT-ND6	-0.1	0.49
MTERF2	-0.1	-0.48
MYBPH	-0.1	0.77
NBN	-0.1	0.53
NLGN3	-0.1	-0.27
NXT2	-0.1	0.31
OAT	-0.1	-0.32
OR2W3	-0.1	-0.12
OXR1	-0.1	0.58
PCF11	-0.1	-0.22
PHF10	-0.1	0.04
PKMYT1	-0.1	0.07
PNISR	-0.1	-0.15
POMGNT1	-0.1	-0.35
PQLC2	-0.1	-0.11
PRADC1	-0.1	0.37
PRLR	-0.1	-0.29
PTK7	-0.1	0.64
RAB20	-0.1	-0.74
RAP1A	-0.1	-0.19
RBM7	-0.1	1.04
REEP5	-0.1	0.25
RMDN2	-0.1	0.83
RNA5SP295	-0.1	0.34
RND3	-0.1	0.74
RNF6	-0.1	0.61
RNF7	-0.1	0.06
ROCK1	-0.1	1.1
ROPN1L	-0.1	0.46
RP1-228P16.7	-0.1	-0.44
RP11-111M22.5	-0.1	-0.25
RP11-290L7.5	-0.1	0.36
RP11-434D2.9	-0.1	0.23
RP11-551L14.4	-0.1	0.94
RPA4	-0.1	-0.24
RPP38	-0.1	0.08
RPS11	-0.1	-1.24
RPS27A	-0.1	-0.8
RRS1	-0.1	0.05
RWDD4	-0.1	0.07
SAP130	-0.1	1.2
SART3	-0.1	0.27
SEMA3C	-0.1	1.05
SETDB2	-0.1	0.33
SFPQ	-0.1	0.31
SFTPC	-0.1	1.11
SLC5A9	-0.1	-4.72
SLC8A2	-0.1	-1.33
SLX1A	-0.1	-0.62
SNRPD1	-0.1	-0.48
SNRPD2	-0.1	-0.78
SP2	-0.1	0.39
SPATA9	-0.1	1.18
SPR	-0.1	-0.26
ST3GAL5	-0.1	-0.56
SUOX	-0.1	0.79
TACR2	-0.1	-1.01
TARDBP	-0.1	-0.16
TAZ	-0.1	-0.34
TBC1D31	-0.1	-0.12
TMEM108	-0.1	0.29
TMEM127	-0.1	0.96
TMEM18	-0.1	-0.04
TMEM70	-0.1	0.42
TNRC6A	-0.1	1.04
TOM1L2	-0.1	0.21
TOMM40	-0.1	-0.86
TRAF3IP3	-0.1	0.59
TRIM4	-0.1	-0.37
TRMT112	-0.1	-0.62
TRPC3	-0.1	0.33
TRPT1	-0.1	-0.06
TTL	-0.1	-0.08
UBE2Q2P2	-0.1	-0.74
UBR1	-0.1	0.33
UCK2	-0.1	-0.64
UFL1	-0.1	-0.06
ULK2	-0.1	-0.3
USP9X	-0.1	0.73
VRK2	-0.1	0.05
VWA5A	-0.1	-1.81
ZBED6	-0.1	0.33
ZNF366	-0.1	0.13
AC004824.1	-0.11	1
ADO	-0.11	0.12
AIDA	-0.11	0.44
ANKRD61	-0.11	0.21
AP003068.18	-0.11	0.48
ARHGAP5	-0.11	-0.55
ARL16	-0.11	0.56
ASPSCR1	-0.11	-0.51
ATP6V1C1	-0.11	-0.61
ATP6V1E2	-0.11	-1.17
CASQ1	-0.11	0.6
CBR3	-0.11	-0.46
CCDC115	-0.11	-0.23
CCDC144A	-0.11	0.99
CCDC47	-0.11	-0.15
CCNB1	-0.11	0.2
CCNE1	-0.11	0.05
CD248	-0.11	0.57
CEACAM3	-0.11	-0.65
CEACAM6	-0.11	0.47
CHPT1	-0.11	0.04
CKS1B	-0.11	-0.46
CLPX	-0.11	-0.31
CNTLN	-0.11	0.47
COG7	-0.11	0.31
CPSF4	-0.11	-0.81
CTC-534A2.2	-0.11	0.95
CXorf21	-0.11	-0.71
CXorf36	-0.11	-0.02
CYP27C1	-0.11	-0.8
DAO	-0.11	0.11
DCTPP1	-0.11	-0.56
DDB1	-0.11	0.2
DHX32	-0.11	-1.34
DLEC1	-0.11	-0.87
DNAJC4	-0.11	-0.19
DYNC2H1	-0.11	0.15
EMC9	-0.11	-0.33
ETFB	-0.11	-0.14
F11R	-0.11	-1.55
FAHD1	-0.11	-0.43
G6PC3	-0.11	-0.09
GALNT18	-0.11	2.25
GATC	-0.11	-0.02
GLI1	-0.11	-0.35
GNAS	-0.11	-0.18
GOLGA1	-0.11	0.83
GOLGB1	-0.11	0.08
GPR132	-0.11	-1.01
HAUS6P3	-0.11	-0.13
HBS1L	-0.11	0.42
HEXIM2	-0.11	-0.44
HIST1H2BC	-0.11	0.42
HRH2	-0.11	0.77
HSD17B4	-0.11	0.3
HSPB11	-0.11	-0.04
HSPB3	-0.11	3.92
HSPG2	-0.11	2.54
HYPK	-0.11	-0.66
IFT27	-0.11	-0.09
IRF6	-0.11	0.41
ITPR3	-0.11	-0.37
KLHL11	-0.11	0.57
KLHL8	-0.11	0.54
KMT2B	-0.11	2.01
KMT5A	-0.11	-0.04
KRT18P59	-0.11	-0.43
LA16c-3G11.7	-0.11	-0.34
LIMS1	-0.11	0.7
LINC01057	-0.11	0.47
LRRC58	-0.11	0.4
LTN1	-0.11	0.3
MAGEA12	-0.11	0.47
MAP3K15	-0.11	0.99
MGST1	-0.11	0.38
MICU2	-0.11	0.14
MIER1	-0.11	0.89
MKNK1	-0.11	0.23
MNS1	-0.11	1.09
MON1B	-0.11	-0.04
MROH1	-0.11	0.47
MTPAP	-0.11	-0.09
MX2	-0.11	2.35
MYO3B	-0.11	-0.5
NAT14	-0.11	-0.55
NAV3	-0.11	1.24
NBEAP1	-0.11	0.17
NBR2	-0.11	0.43
NDUFA10	-0.11	-0.09
NHLRC4	-0.11	-0.03
NOP14	-0.11	-0.12
NUCKS1	-0.11	-0.39
NUDT12	-0.11	0.06
NXT1	-0.11	-0.04
PALLD	-0.11	2.35
PBRM1	-0.11	0.05
PFN1P4	-0.11	-0.02
PGM2	-0.11	-0.71
PI4K2B	-0.11	0.61
PPP1R35	-0.11	-1.05
PRELID3B	-0.11	-0.31
PRMT8	-0.11	0.65
PSKH1	-0.11	0.03
PSMD5	-0.11	0.59
RAB5A	-0.11	0.73
RABGEF1	-0.11	0.25
RAD21	-0.11	0.12
RBBP5	-0.11	0.69
RBBP6	-0.11	0.88
RBL1	-0.11	0.92
RBM33	-0.11	-0.05
RNPC3	-0.11	0.41
RP1-199J3.6	-0.11	-0.12
RP11-540B6.3	-0.11	0.28
RP11-56M3.1	-0.11	-0.55
RP11-680G24.4	-0.11	0.43
RP11-722G7.1	-0.11	-0.12
RP11-820K3.2	-0.11	0.17
RP11-823P9.3	-0.11	0.63
RPAP3	-0.11	0.03
RPGR	-0.11	-0.59
RPL27A	-0.11	-1.37
RPL39	-0.11	-1.39
RPSAP58	-0.11	-0.7
SEMA3A	-0.11	1.22
SETD5	-0.11	0.3
SIAE	-0.11	2.11
SLC30A4	-0.11	1.01
SLC39A11	-0.11	-1.8
SLC9A5	-0.11	1.48
SMIM7	-0.11	-0.04
SPARCL1	-0.11	-0.06
SPDYE4	-0.11	-0.87
STX12	-0.11	0.4
SUGT1	-0.11	-0.05
TACC1	-0.11	0.4
TCF7L2	-0.11	0.71
TEPSIN	-0.11	-0.46
TMEM131	-0.11	0.49
TMEM88	-0.11	-0.11
TNRC6B	-0.11	0.7
TPRG1	-0.11	-0.9
TRIM27	-0.11	-0.4
TRIM8	-0.11	-0.92
TSNAX	-0.11	0.13
TTC9B	-0.11	0.51
U2AF1	-0.11	-0.44
U2SURP	-0.11	0.03
UBB	-0.11	-0.57
UBE2B	-0.11	-0.33
UBXN6	-0.11	-0.51
USP10	-0.11	0.01
USP17L11	-0.11	0.11
VAMP2	-0.11	-0.17
VMAC	-0.11	-0.91
VPS72	-0.11	-0.58
VTI1B	-0.11	-0.35
WARS2	-0.11	-0.18
XIRP1	-0.11	-0.43
ZDHHC16	-0.11	0.09
ZNF337	-0.11	0.55
ZNF557	-0.11	-0.11
ZNF664	-0.11	-0.02
ZNF669	-0.11	1.1
ZNF713	-0.11	-2.18
ZNF780A	-0.11	-0.17
AADAT	-0.12	0.84
ACVRL1	-0.12	-0.78
AEN	-0.12	0.12
ALAD	-0.12	0.53
ALDH3A2	-0.12	0.82
ANKH	-0.12	-0.69
ANO3	-0.12	0.12
ANO6	-0.12	1.36
ANO9	-0.12	0.12
AP000705.8	-0.12	0.2
ARPC3	-0.12	0.28
ARRDC2	-0.12	1.08
ATP5J	-0.12	-0.11
ATPAF2	-0.12	0.58
B3GNT2	-0.12	-0.75
B4GALNT2	-0.12	-0.54
BANK1	-0.12	-0.37
BLVRB	-0.12	0.25
BUD13	-0.12	-0.15
C1orf174	-0.12	0.68
CACNA1I	-0.12	0.12
CALM1	-0.12	-0.37
CAP2	-0.12	-1.11
CAPN7	-0.12	-0.01
CCDC85C	-0.12	-0.21
CCND1	-0.12	1.85
CCNF	-0.12	0.51
CCT4	-0.12	0.11
CCZ1	-0.12	0.06
CDKN1B	-0.12	1.09
CEP85	-0.12	-0.14
CLEC2B	-0.12	1.63
CNBD2	-0.12	-0.59
COL4A2	-0.12	2.07
COX19	-0.12	-0.09
DMTF1	-0.12	0.26
DOCK11	-0.12	0.56
DYNLT3	-0.12	0.54
EEF1A1P4	-0.12	-1.1
ELMOD2	-0.12	0.45
ERVK3-1	-0.12	0.48
FAM133B	-0.12	-0.11
FAM175B	-0.12	0.43
FAM179A	-0.12	-0.52
FBXO25	-0.12	-0.49
FLI1	-0.12	-0.06
FSD1L	-0.12	-1.44
FSHR	-0.12	0.12
FZD8	-0.12	0.71
GALNT6	-0.12	0.8
GANC	-0.12	0.17
GEMIN8	-0.12	-0.22
GLTSCR2	-0.12	-1.92
GLUL	-0.12	0.14
GPCPD1	-0.12	1.64
GPNMB	-0.12	0.59
H2AFV	-0.12	-0.3
HABP4	-0.12	0.85
HACL1	-0.12	-0.16
HCG4	-0.12	0.54
HIST1H2BK	-0.12	0.81
HOXD4	-0.12	-0.83
HYLS1	-0.12	0.06
IQSEC3	-0.12	0.12
ITSN2	-0.12	0.34
JTBP1	-0.12	0.12
KIAA1429	-0.12	0.31
KIFC1	-0.12	0.17
KNL1	-0.12	0.74
LEPROTL1	-0.12	0.16
LGI1	-0.12	-0.03
LIG1	-0.12	0.69
LRRC37A4P	-0.12	0.72
LSM3	-0.12	-0.08
LY75	-0.12	0.51
MAMLD1	-0.12	5.56
MAP3K9	-0.12	-0.94
MAST4	-0.12	1.14
MCMDC2	-0.12	-1.21
MED7	-0.12	-0.05
MYCBP	-0.12	-0.6
MZT1	-0.12	-0.29
NAA16	-0.12	-0.43
NARF	-0.12	-0.51
NBPF25P	-0.12	1.11
NDUFA5	-0.12	-0.03
NEU3	-0.12	-0.97
NICN1	-0.12	-0.53
OFD1	-0.12	-0.24
ORAI3	-0.12	-0.44
ORC1	-0.12	0.63
OSTM1	-0.12	-0.84
PACS2	-0.12	0.04
PCDHA11	-0.12	0.48
PELP1	-0.12	0.17
PLD2	-0.12	-0.19
PLK3	-0.12	-1.38
PRDM2	-0.12	0.21
PRPF4	-0.12	0.28
PTPRH	-0.12	1.05
PTPRQ	-0.12	0.81
RABL6	-0.12	-0.2
RASA4	-0.12	0.24
RGS14	-0.12	-1.16
RILP	-0.12	0.46
RNF216	-0.12	0.09
RP11-153M7.3	-0.12	0
RP11-212P7.1	-0.12	-0.11
RP11-325O24.5	-0.12	0.16
RP11-542C16.2	-0.12	0.86
RP11-548K12.4	-0.12	0.03
RP11-562I5.1	-0.12	-0.4
RP11-575G13.2	-0.12	-0.24
RP11-712L6.8	-0.12	0.71
RP11-835E18.4	-0.12	1.37
RP5-912I13.2	-0.12	-0.19
RPL24	-0.12	-0.86
RPL9	-0.12	-0.21
RPP30	-0.12	-0.15
RPS20	-0.12	-1
RPS28	-0.12	-1.22
RPSAP70	-0.12	-1.57
RUNDC1	-0.12	-0.38
S100A13	-0.12	-0.67
SARNP	-0.12	-0.31
SCAMP2	-0.12	0.37
SELENBP1	-0.12	-0.85
SETX	-0.12	0.07
SLC18B1	-0.12	-1.03
SLC25A10	-0.12	-0.31
SLC37A1	-0.12	0.89
SMG1P7	-0.12	0.17
SPRED1	-0.12	0.25
ST3GAL1	-0.12	-0.9
SUMO2	-0.12	-0.01
TCP10L2	-0.12	0.12
TEAD2	-0.12	-0.06
TMEM209	-0.12	0.75
TPRKB	-0.12	-0.16
TRAF2	-0.12	0
TRAF3	-0.12	0.3
TRAF3IP1	-0.12	0.34
TRAF4	-0.12	-1.41
TSHZ1	-0.12	-0.25
TSN	-0.12	-0.36
TXNDC12	-0.12	-0.17
TXNDC17	-0.12	-0.3
UPF2	-0.12	0.24
UQCRB	-0.12	-0.6
UTP3	-0.12	-0.27
VTA1	-0.12	-0.14
VWA8	-0.12	0.75
YIPF1	-0.12	0.53
YIPF4	-0.12	0.06
ZBTB48	-0.12	-0.02
ZC3H13	-0.12	-0.17
ZNF43	-0.12	0.11
ZNF490	-0.12	0.8
ZNF548	-0.12	1.2
ZNF566	-0.12	-0.52
ZNF605	-0.12	1.1
ZNF608	-0.12	1.73
ZNF629	-0.12	0.84
ZNF717	-0.12	0.06
ZNF776	-0.12	-0.28
ZNF781	-0.12	0.05
ZWINT	-0.12	0.39
AC159540.14	-0.13	-0.27
ACSL1	-0.13	-0.09
ADAM22	-0.13	0.45
ADGRF5	-0.13	0.13
ADNP2	-0.13	-0.25
AFF4	-0.13	0.35
AK3	-0.13	0.05
ALDH3A1	-0.13	0.13
ALG8	-0.13	-0.02
ANKRD36C	-0.13	0.17
ARHGAP11B	-0.13	0.21
ARL5B	-0.13	-0.07
ASPRV1	-0.13	-0.13
ATAT1	-0.13	0.46
ATG12	-0.13	0.6
BRAP	-0.13	0.04
BRSK2	-0.13	-2.38
C11orf63	-0.13	0.41
C16orf52	-0.13	-0.8
C18orf8	-0.13	0.66
C1orf122	-0.13	0.49
C6orf226	-0.13	-0.12
CAPN14	-0.13	0.2
CASC3	-0.13	0.61
CCDC30	-0.13	1.3
CD209	-0.13	0.16
CDH15	-0.13	0.78
CLIC4	-0.13	0.52
CNOT11	-0.13	0.22
CPT2	-0.13	-0.04
CPTP	-0.13	-0.06
CRYAB	-0.13	1.56
CTB-134H23.3	-0.13	-0.46
CTB-51E13.1	-0.13	-0.01
DCAF8	-0.13	-0.02
DCUN1D1	-0.13	0.5
DEPDC1B	-0.13	0.05
EEF1DP2	-0.13	-0.73
EID1	-0.13	-0.12
ELMOD1	-0.13	1.26
ESRRA	-0.13	0.95
F7	-0.13	0.13
FAM153A	-0.13	0.13
FBXO4	-0.13	0.14
FBXO8	-0.13	1.04
FCF1P2	-0.13	0.35
FDX2	-0.13	-0.26
FFAR1	-0.13	-0.3
FLAD1	-0.13	-0.17
FOXO1	-0.13	0.44
FSD2	-0.13	-0.43
FUT10	-0.13	-0.89
GGCT	-0.13	-1.28
GLS	-0.13	0.67
GNB4	-0.13	-0.09
GNG2	-0.13	-0.03
GRIP2	-0.13	0.96
H3F3B	-0.13	-0.13
HEXIM1	-0.13	0.19
HMCN2	-0.13	0.96
HMGB1P24	-0.13	-0.31
HNRNPU	-0.13	-0.09
HSF2	-0.13	-0.22
IQSEC1	-0.13	-0.24
KIAA0922	-0.13	-0.13
KIRREL3	-0.13	0.33
KRT38	-0.13	1.41
LACTB	-0.13	2.7
LAMTOR5	-0.13	-0.78
LINC00888	-0.13	-0.39
LINC01399	-0.13	-0.13
LYZ	-0.13	-2.55
M6PR	-0.13	-0.31
MAPK8IP1	-0.13	0.51
MAPKAP1	-0.13	-0.28
MARCKS	-0.13	1.41
MED29	-0.13	0.22
MICAL1	-0.13	-0.54
MISP3	-0.13	0.24
MKL1	-0.13	0.87
MOCS3	-0.13	0.42
MORF4L1	-0.13	0.02
MRPS22	-0.13	1.28
MRVI1	-0.13	0.77
MT-CO1	-0.13	0.74
MTA2	-0.13	0.33
MTDH	-0.13	0.46
MYO1B	-0.13	1.94
NEIL3	-0.13	0.45
NEMF	-0.13	0.29
NIFK	-0.13	-0.67
NOP10	-0.13	-0.33
NRIP1	-0.13	0.08
NSUN2	-0.13	0.11
NTAN1	-0.13	-0.4
NUP160	-0.13	-0.21
OMA1	-0.13	-0.01
OST4	-0.13	-0.24
OTUD1	-0.13	-0.17
P2RX4	-0.13	0.22
PARP8	-0.13	0.84
PCYT1B	-0.13	-1.39
PDCD11	-0.13	-0.1
PDZPH1P	-0.13	0.13
PFKFB3	-0.13	0.27
PHBP9	-0.13	-0.38
PKHD1L1	-0.13	1
PLCE1	-0.13	1.45
PLEKHA4	-0.13	1.32
PLK4	-0.13	0.54
PLXNA4	-0.13	0.64
PPP1R37	-0.13	-0.67
PRPF40A	-0.13	0.02
RAB7B	-0.13	1.29
RBAK	-0.13	-0.1
RBFA	-0.13	-0.14
RIOK3	-0.13	0.82
RNA5SP149	-0.13	0.34
RNF138	-0.13	-0.49
RNF19A	-0.13	-1.3
ROMO1	-0.13	-0.14
RP11-343H5.4	-0.13	-0.6
RP11-574K11.31	-0.13	0.41
RP11-697N18.3	-0.13	1.36
RP11-77H9.5	-0.13	0.13
RP2	-0.13	1.1
RP4-614C10.2	-0.13	0.66
RPL10P3	-0.13	-0.03
RPL23	-0.13	-1.51
RPL35	-0.13	-1.05
RPS21	-0.13	-1.25
SAMM50	-0.13	-0.14
