geneID	FC_X	FC_Y
BARD1	-0.02	1.18
BECN1	-0.02	-0.15
C1orf116	-0.02	0.21
C3orf38	-0.02	0.18
CA14	-0.02	-2
CABLES1	-0.02	-1.36
CAP1	-0.02	0.77
CASP4	-0.02	0.61
CBX6	-0.02	0.84
CBY1	-0.02	0.21
CC2D1B	-0.02	-0.22
CCDC51	-0.02	-0.21
CCDC71L	-0.02	1.5
CCDC86	-0.02	0.16
CCL22	-0.02	-0.12
CDIPT	-0.02	0.45
CENPA	-0.02	-0.22
CFHR1	-0.02	0.04
CHCHD3	-0.02	-0.15
CHD1L	-0.02	-0.04
CLCN6	-0.02	-0.66
COBLL1	-0.02	0.22
COG5	-0.02	-0.33
COIL	-0.02	0.07
COL26A1	-0.02	1.72
COX4I1	-0.02	-0.32
COX6A1	-0.02	-0.71
CPNE3	-0.02	-0.34
CREB3L4	-0.02	-0.98
CSTF2	-0.02	0.26
DBI	-0.02	-1.07
DCAF8	-0.02	-0.18
DDAH1	-0.02	5.09
DDB1	-0.02	0.18
DHX30	-0.02	-0.07
DMBX1	-0.02	-0.25
E2F8	-0.02	0.79
EBF1	-0.02	0.59
EBPL	-0.02	0.11
EFTUD2	-0.02	0.27
EIF4B	-0.02	-1.01
ELL3	-0.02	0.67
EPHX4	-0.02	-0.05
ERCC1	-0.02	0.26
ERCC2	-0.02	0.57
ESF1	-0.02	-0.02
EZR	-0.02	-0.36
FAF1	-0.02	-0.02
FAM136A	-0.02	-0.24
FBXL12	-0.02	0.51
FBXL3	-0.02	-0.35
FBXW2	-0.02	-0.03
FDXACB1	-0.02	0.68
FERMT3	-0.02	0.65
FH	-0.02	-0.2
FKBP10	-0.02	0.38
GABARAPL1	-0.02	0.25
GABRP	-0.02	0.43
GATA6	-0.02	1.89
GBA2	-0.02	0.77
GNAI3	-0.02	0.1
GTF2F2	-0.02	0.12
GTPBP1	-0.02	0.31
GXYLT1	-0.02	0.62
HADH	-0.02	-0.02
HFM1	-0.02	-0.32
HGH1	-0.02	0.2
HLTF	-0.02	0.24
HMMR	-0.02	0.4
HNRNPA1	-0.02	-0.87
HNRNPH2	-0.02	0.03
HOXD13	-0.02	-0.21
HSBP1	-0.02	-0.88
HSCB	-0.02	0.63
HSD17B10	-0.02	-0.63
HYPK	-0.02	-0.15
IFRD1	-0.02	-0.53
ITGAD	-0.02	-0.87
JKAMP	-0.02	0.27
JUP	-0.02	2.4
KLHL33	-0.02	-0.54
LAMTOR1	-0.02	0.28
LCMT2	-0.02	0.23
LEAP2	-0.02	-0.4
LTK	-0.02	-0.2
MALL	-0.02	-0.8
MANSC1	-0.02	-2.59
MAP3K14	-0.02	1.73
MBD1	-0.02	0.3
MDFIC	-0.02	0.12
MDGA2	-0.02	-1.76
METTL13	-0.02	0.13
MFSD12	-0.02	0.46
MFSD13A	-0.02	0.49
MRPL51	-0.02	0.11
MRPL52	-0.02	-0.3
MRPS23	-0.02	-0.07
MRPS7	-0.02	-0.38
MSH2	-0.02	-0.67
MT-ND4	-0.02	-0.45
MTFR1	-0.02	-0.15
MUC21	-0.02	0.61
MUL1	-0.02	0.01
MVD	-0.02	-0.27
NAA15	-0.02	0.54
NAALADL2	-0.02	0.66
NAXE	-0.02	-0.15
NF2	-0.02	1.48
NOL8	-0.02	-0.1
NT5C	-0.02	-0.51
NT5DC4	-0.02	0.65
NTM	-0.02	2.48
NUBP1	-0.02	0.6
NUDT4	-0.02	0.56
NXT1	-0.02	-0.08
OBSL1	-0.02	0.34
OCIAD1	-0.02	-0.17
OTUD6B	-0.02	-0.12
PABPN1	-0.02	-0.51
PARP8	-0.02	1.14
PBX4	-0.02	-1.24
PCDHB5	-0.02	1.08
PDE4DIP	-0.02	0.63
PEAK1	-0.02	0.36
PGAM1	-0.02	0.07
PGLS	-0.02	-0.27
PHACTR2	-0.02	1.61
PI4KA	-0.02	-0.42
PKN2	-0.02	0.12
PNISR	-0.02	-0.23
POLN	-0.02	-0.8
POLR2D	-0.02	0.28
POLR2G	-0.02	-0.14
POU3F2	-0.02	-1.94
PPM1L	-0.02	-1.08
PPP6C	-0.02	-0.27
PRMT8	-0.02	-0.1
PRNP	-0.02	2.07
PRPF39	-0.02	-0.17
PRPSAP2	-0.02	-0.52
PSAPL1	-0.02	0.44
PSMC2	-0.02	0.38
PTAR1	-0.02	-0.15
PTRF	-0.02	1.89
PUS7L	-0.02	0.77
PUSL1	-0.02	0.2
RAB11FIP1	-0.02	0.17
RAB5C	-0.02	0.68
RABGGTB	-0.02	-0.67
RACK1	-0.02	-0.65
RALGAPA1	-0.02	-0.61
RASA1	-0.02	1.7
RBBP4	-0.02	-0.19
RBBP5	-0.02	0.47
RFC5	-0.02	0.55
RHBDF1	-0.02	0.22
RNF141	-0.02	0.92
RNF25	-0.02	-0.22
RNF6	-0.02	0.48
RP1-128M12.3	-0.02	0.16
RP1-217P22.2	-0.02	-0.93
RP11-325O24.5	-0.02	-0.55
RP11-382D8.5	-0.02	-0.2
RP11-435F13.2	-0.02	-1.24
RP11-52B19.10	-0.02	-0.93
RP11-697E2.6	-0.02	0.66
RPA1	-0.02	-0.26
RPL23AP1	-0.02	-0.02
RPL36	-0.02	-1.48
RPP38	-0.02	0.05
RPS26	-0.02	0.03
RPS5	-0.02	-0.99
RPS6	-0.02	-1.24
RPS6KA2	-0.02	1.3
RSAD1	-0.02	-0.21
RWDD1	-0.02	-0.45
SALL4	-0.02	0.4
SCAMP3	-0.02	0.13
SEMA3D	-0.02	1.22
SEPT7P2	-0.02	0.27
SERBP1	-0.02	-0.36
SFSWAP	-0.02	-0.1
SGCB	-0.02	1.18
SH3BP5	-0.02	-0.9
SIGLEC16	-0.02	0.18
SIX2	-0.02	0.4
SLC12A2	-0.02	-0.15
SLC1A2	-0.02	-0.27
SLC24A2	-0.02	-0.22
SLC30A9	-0.02	0.02
SLC38A6	-0.02	-0.01
SMG8	-0.02	-0.22
SPCS1	-0.02	-0.64
SRSF10	-0.02	0.05
STOML2	-0.02	-0.27
SUMO3	-0.02	-0.12
SYAP1	-0.02	-0.3
SYNGR2	-0.02	0.21
TAS2R12	-0.02	0.07
TAS2R18	-0.02	0.37
TAX1BP1	-0.02	-0.02
TCEAL1	-0.02	0.42
TEPSIN	-0.02	-0.56
TEX264	-0.02	-0.2
TIAL1	-0.02	-0.36
TMCO5B	-0.02	0.58
TMED4	-0.02	0.14
TMEM109	-0.02	0.64
TMEM168	-0.02	0.23
TMEM206	-0.02	-0.31
TMEM208	-0.02	-0.47
TMEM80	-0.02	0.01
TMIGD3	-0.02	-0.81
TOMM5	-0.02	-0.22
TOX4	-0.02	0.41
TPH2	-0.02	-0.63
TPM1	-0.02	4.66
TRERF1	-0.02	1.8
TSNAX-DISC1	-0.02	0.39
TTC17	-0.02	-0.05
TTLL4	-0.02	-1.59
U2SURP	-0.02	-0.02
USP11	-0.02	0.02
VBP1	-0.02	-0.07
VENTX	-0.02	0.24
VIM	-0.02	-0.62
WASH2P	-0.02	-0.73
WIPI2	-0.02	-0.17
XRCC5	-0.02	0.47
ZBTB7C	-0.02	-0.39
ZFYVE21	-0.02	0.2
ZMYM5	-0.02	-0.18
ZNF600	-0.02	-0.79
ZNF628	-0.02	0.21
ZNF717	-0.02	-0.17
ZNF764	-0.02	0.18
ZRANB2	-0.02	-0.12
ZSCAN9	-0.02	0.02
AAMDC	-0.03	-0.36
ABT1	-0.03	-0.21
AC004893.11	-0.03	-0.03
AC104389.28	-0.03	-0.02
ADCYAP1R1	-0.03	0.37
ADSS	-0.03	-0.44
AHCY	-0.03	-0.65
AKIP1	-0.03	0.83
AMZ2	-0.03	0.23
ANKAR	-0.03	-0.52
AP1M2	-0.03	1.99
ARFIP1	-0.03	0.07
ARHGEF12	-0.03	1.36
ARL13B	-0.03	0.83
ARL2BP	-0.03	0.1
ARL4A	-0.03	-0.23
ARL4D	-0.03	1.72
ASCC2	-0.03	0.17
ASPHD1	-0.03	1.6
ATXN10	-0.03	-0.02
B3GALT6	-0.03	0.28
BBS4	-0.03	0.27
BCS1L	-0.03	0.35
BIRC2	-0.03	0.65
BMS1P4	-0.03	0.07
BMT2	-0.03	-0.4
BRMS1L	-0.03	0.06
BTBD8	-0.03	0.66
C9orf16	-0.03	-0.77
C9orf40	-0.03	-0.89
CAAP1	-0.03	-0.21
CACYBP	-0.03	0.2
CALB1	-0.03	-0.71
CAMK2D	-0.03	0.9
CCDC102B	-0.03	-0.03
CCDC15	-0.03	0.91
CCDC190	-0.03	0.37
CCNT1	-0.03	0
CDC23	-0.03	-0.26
CGGBP1	-0.03	0.22
CHMP2A	-0.03	0.04
CHTF8	-0.03	-0.25
CLIP1	-0.03	0.41
COG4	-0.03	-0.08
COL6A5	-0.03	-1.69
COMMD5	-0.03	-0.19
COPE	-0.03	0.1
COPS3	-0.03	-0.12
COPS5	-0.03	-0.21
CRKL	-0.03	0.78
DHRS1	-0.03	0.35
DHRS4L2	-0.03	-0.26
DLD	-0.03	0.26
DLX1	-0.03	1.18
DMBT1P1	-0.03	0.23
DRAM1	-0.03	2.11
DSTN	-0.03	1.9
DYRK4	-0.03	-0.6
EFCAB7	-0.03	-0.23
EFNA4	-0.03	-0.09
ELOVL5	-0.03	0.11
FAM127B	-0.03	-0.05
FAM129B	-0.03	0.68
FARSB	-0.03	0.15
FGF12	-0.03	-0.08
FYN	-0.03	0.14
GATSL3	-0.03	0.29
GCFC2	-0.03	-0.83
GCLC	-0.03	-0.6
GFM1	-0.03	0.09
GGH	-0.03	-0.04
GNB1	-0.03	0.23
GPR108	-0.03	0.25
GS1-124K5.7	-0.03	-0.24
GSTM5	-0.03	0.11
GSTP1	-0.03	-0.23
GYG1	-0.03	0.18
HDDC2	-0.03	-0.51
HEATR6	-0.03	0.29
HIGD1A	-0.03	0.12
HIST1H2BD	-0.03	-1.01
HMGN1	-0.03	-0.02
HNRNPK	-0.03	-0.22
IFT52	-0.03	-0.21
IGF2BP3	-0.03	0.75
ILF2	-0.03	0.02
INAFM2	-0.03	1
IP6K2	-0.03	-0.27
IQCD	-0.03	0.49
JARID2	-0.03	-0.6
JRKL	-0.03	0.39
KAT2B	-0.03	0.41
KCNC1	-0.03	-0.03
KCTD10	-0.03	1.34
KIF26B	-0.03	3.34
KLF6	-0.03	0.13
KLHL12	-0.03	0.07
KPNA2	-0.03	0.28
KRT17	-0.03	0.77
LDLRAD3	-0.03	-1.51
LINC00493	-0.03	-0.84
LMO7	-0.03	3.62
LPAR4	-0.03	-0.78
LRRC37BP1	-0.03	-0.13
MAN1C1	-0.03	0.69
MAPK8	-0.03	0.27
MBOAT7	-0.03	1.27
MED27	-0.03	0.27
MED7	-0.03	-0.26
METTL5	-0.03	0.09
MFAP3	-0.03	-0.02
MIEF1	-0.03	0.21
MLST8	-0.03	-0.28
MTHFD2P1	-0.03	0.54
MYRF	-0.03	-0.48
NAALAD2	-0.03	1.07
NCLN	-0.03	0.51
NCR3LG1	-0.03	0.46
NEK6	-0.03	1.2
NFIB	-0.03	0.81
NFKBIA	-0.03	1.08
NME3	-0.03	0.24
NOSIP	-0.03	0.19
NUDT19	-0.03	0.66
NUDT22	-0.03	0.24
ODF2	-0.03	0.21
OPA3	-0.03	0.91
OTUB1	-0.03	0.52
PANK1	-0.03	-0.1
PARP4P2	-0.03	0.3
PDE10A	-0.03	-2.06
PHF19	-0.03	0.96
PHF5A	-0.03	-0.36
PIK3CA	-0.03	0.49
PLPP6	-0.03	-0.11
PMPCA	-0.03	0.16
PNRC2	-0.03	-0.41
POLD2	-0.03	0.18
POLR2B	-0.03	0.36
PPCDC	-0.03	-0.19
PPP2R3A	-0.03	0.71
PPP4R1L	-0.03	0.25
PRDM10	-0.03	0.2
PRELID2	-0.03	-1.78
PRRC2C	-0.03	0.36
PSMC5	-0.03	0.38
PUDP	-0.03	0.53
PUM3	-0.03	0.04
PYROXD1	-0.03	0.51
RAB33A	-0.03	0.88
RAB4B	-0.03	0.97
RAD21L1	-0.03	0.23
RCAN3	-0.03	-0.54
RNF217	-0.03	-0.33
RNF41	-0.03	0.53
RP11-313J2.1	-0.03	0.69
RP11-33B1.1	-0.03	0.15
RP11-341G5.2	-0.03	1.01
RP11-345J4.5	-0.03	0.12
RP11-349G13.1	-0.03	-0.22
RP11-537I16.2	-0.03	-0.05
RP11-561C5.4	-0.03	-0.22
RP11-644F5.10	-0.03	0.25
RP11-734J24.1	-0.03	0.12
RP3-525L6.2	-0.03	-0.37
RPL21P18	-0.03	-0.05
RPL23AP97	-0.03	-1.13
RPL26	-0.03	0.26
RPL37A	-0.03	-1.48
RPL7P23	-0.03	-1.66
RPLP1	-0.03	-1.59
RPS28P7	-0.03	-1.66
RPTOR	-0.03	0.73
RSPH10B	-0.03	0.71
RTF1	-0.03	0.3
RTN2	-0.03	0.64
SCARA5	-0.03	0.65
SCG3	-0.03	-1.08
SEC14L1	-0.03	-0.71
SLAMF7	-0.03	-2.23
SLC16A14	-0.03	-0.03
SLC25A24P1	-0.03	-0.62
SLC2A6	-0.03	0.41
SLC3A2	-0.03	-0.91
SLC4A1AP	-0.03	0.32
SLTM	-0.03	0.26
SLX4IP	-0.03	0.59
SNRK	-0.03	0
SNX3	-0.03	0.03
SPNS3	-0.03	0.43
SPOUT1	-0.03	-0.42
SPTLC1	-0.03	-0.06
SULT1A2	-0.03	-0.31
SUMO2	-0.03	-0.11
SYPL1	-0.03	-0.23
TAB1	-0.03	-0.04
TARBP1	-0.03	-0.57
TBCA	-0.03	-1.13
TFF2	-0.03	0.31
THSD1	-0.03	1.3
TIA1	-0.03	0.09
TIMP2	-0.03	-0.38
TJP1	-0.03	0.59
TMCC2	-0.03	-1.81
TMED8	-0.03	-0.31
TMEM128	-0.03	-0.13
TMEM169	-0.03	0.32
TMEM186	-0.03	-0.51
TMEM209	-0.03	0.64
TMEM242	-0.03	-0.34
TMEM33	-0.03	-0.23
TMEM9	-0.03	0.36
TMPRSS11E	-0.03	0.13
TNFAIP3	-0.03	3.53
TNRC6B	-0.03	0.51
TNRC6C-AS1	-0.03	-1.28
TPM3	-0.03	0.38
TRIM56	-0.03	1.1
TRNP1	-0.03	0.25
TRUB2	-0.03	-0.21
TUBB6	-0.03	0.99
UBL5	-0.03	-0.62
UBL7	-0.03	-0.19
UCKL1	-0.03	-0.28
UPF3A	-0.03	-0.44
UQCC2	-0.03	-0.05
VAMP2	-0.03	-0.04
VAPB	-0.03	0.09
VPS37C	-0.03	0.55
WDR83OS	-0.03	-0.43
WTAP	-0.03	0.09
XYLB	-0.03	-0.61
ZC3H7A	-0.03	-0.04
ZDHHC17	-0.03	-0.1
ZFP64	-0.03	0.5
ZFYVE1	-0.03	0.09
ZNF182	-0.03	0.16
ZNF202	-0.03	-0.33
ZNF217	-0.03	0.68
ZNF354B	-0.03	-0.31
ZNF486	-0.03	1.26
ZNF550	-0.03	-0.05
ZSWIM6	-0.03	0.66
ACAD9	-0.04	0.18
ACSF2	-0.04	-0.35
ADD1	-0.04	0.55
ADD2	-0.04	0.57
ADH1B	-0.04	0.26
AFF1	-0.04	0.94
ALDH1A1	-0.04	-2.78
ALDH1B1	-0.04	-1.14
ALOX15B	-0.04	-0.06
ANAPC2	-0.04	0.07
ARF4P2	-0.04	-0.19
ARL2	-0.04	-0.23
ARL6IP4	-0.04	-0.34
ATP5D	-0.04	-0.39
ATP5G2	-0.04	-1.24
BMP8A	-0.04	-0.06
BTBD9	-0.04	-0.27
C15orf57	-0.04	0.14
C7orf55-LUC7L2	-0.04	-0.44
CCDC40	-0.04	0.53
CCDC53	-0.04	-0.29
CCDC84	-0.04	-0.04
CCDC96	-0.04	0.61
CCT4	-0.04	0.04
CDCA5	-0.04	0.73
CHD6	-0.04	0.05
CINP	-0.04	-0.53
CLEC4A	-0.04	1.24
CLK4	-0.04	-0.46
CLRN1	-0.04	0.17
COA5	-0.04	-0.79
COMT	-0.04	0.59
CPSF1	-0.04	-0.11
CREBL2	-0.04	-0.24
CRIM1	-0.04	5.32
CTC-278L1.1	-0.04	-0.04
CTD-2012J19.2	-0.04	-1.02
CTD-2062A1.2	-0.04	0.72
CTD-2571E19.3	-0.04	-1.14
CTR9	-0.04	0.1
CTTNBP2NL	-0.04	1
CYP4A22	-0.04	-0.18
DCAF5	-0.04	0.06
DGKE	-0.04	0.32
DIABLO	-0.04	-0.02
DLX4	-0.04	-0.09
DTD1	-0.04	-0.32
DTYMK	-0.04	0.33
EIF2S2	-0.04	-0.2
ELF5	-0.04	-0.29
EMC4	-0.04	0.08
EMD	-0.04	0.36
ENC1	-0.04	1.78
FABP3	-0.04	1.83
FABP4	-0.04	1.33
FAM201B	-0.04	-2.24
FAM204A	-0.04	0.09
FAM216A	-0.04	0.32
FEM1C	-0.04	0.08
FOXRED2	-0.04	0.51
FRMD6	-0.04	1.02
FUZ	-0.04	0.02
GCNT7	-0.04	-0.39
GID8	-0.04	-0.25
GLG1	-0.04	0.62
GLMN	-0.04	0.35
GNAO1	-0.04	-0.7
GPS1	-0.04	0.18
GSK3A	-0.04	-0.26
HELZ2	-0.04	0.97
HERPUD1	-0.04	-0.86
HEXIM1	-0.04	0.06
HINT1	-0.04	-0.71
HIST1H4E	-0.04	-0.29
HMGB1P20	-0.04	0.14
HSD17B7	-0.04	-0.81
HSPB1	-0.04	0.73
HSPB3	-0.04	3.72
HSPBAP1	-0.04	-0.43
HSPD1P11	-0.04	1.25
IKBIP	-0.04	0.48
IMPDH1	-0.04	0.96
IRF7	-0.04	2.16
KCNT1	-0.04	0.2
KCTD3	-0.04	0.81
KRT18P57	-0.04	-0.73
KRT18P63	-0.04	-0.03
LAMTOR5	-0.04	-0.82
LRRC27	-0.04	0.1
LTN1	-0.04	0.16
LYSMD3	-0.04	0.4
MAN2A1	-0.04	0.59
MCEE	-0.04	0.01
ME3	-0.04	0.13
MFAP3L	-0.04	-0.18
MIER1	-0.04	0.54
MKRN1	-0.04	-0.05
MRPL15	-0.04	-0.22
MYOZ3	-0.04	-0.05
NCEH1	-0.04	3.61
NCOA5	-0.04	0.05
NDUFC2	-0.04	-0.63
NEIL1	-0.04	-0.21
NEIL2	-0.04	0.09
NHLRC2	-0.04	0.91
NIPAL1	-0.04	1.01
NOC2L	-0.04	0.42
NOXRED1	-0.04	-0.58
NPIPA5	-0.04	0.04
NSMCE1	-0.04	-0.39
NUCKS1	-0.04	-0.22
NUDT17	-0.04	-0.35
OLFM3	-0.04	-0.29
OPRL1	-0.04	2.65
OR2L5	-0.04	-0.68
OR4F13P	-0.04	0.18
OR6J1	-0.04	-0.02
OST4	-0.04	-0.71
OSTC	-0.04	-0.66
PAFAH1B2	-0.04	0.95
PAPOLG	-0.04	0.22
PCM1	-0.04	-0.03
PDZRN3	-0.04	2.98
PIP4K2A	-0.04	0.76
PLAGL2	-0.04	0.25
PLEKHA3	-0.04	0.2
PLPP1	-0.04	1.26
PNPLA1	-0.04	-0.55
POLR2J	-0.04	-0.49
PPP2R3B	-0.04	-0.85
PRPF6	-0.04	0.1
PSMA3	-0.04	0.19
PSMB6	-0.04	0.24
PTDSS1	-0.04	-0.42
PTHLH	-0.04	0.02
PUM2	-0.04	-0.35
PYGO1	-0.04	0.07
RAB34	-0.04	0.69
RALB	-0.04	-0.72
RBPJL	-0.04	-0.5
RCC1L	-0.04	-0.1
RCC2	-0.04	-0.96
RHEB	-0.04	-0.52
RNF114	-0.04	-0.35
RP11-1198D22.1	-0.04	0.37
RP11-234A1.1	-0.04	-0.04
RP11-401E5.2	-0.04	0.12
RP11-466H18.1	-0.04	-1.97
RP11-549L6.2	-0.04	0.23
RP3-472M2.2	-0.04	-0.15
RPF1	-0.04	-0.46
RPL26L1	-0.04	-0.28
RPL36A	-0.04	-1.83
RPL3P4	-0.04	0.9
RPL5	-0.04	-0.85
RPS25	-0.04	-1.58
RPS26P28	-0.04	-0.23
S100A3	-0.04	3.23
SALL4P1	-0.04	-0.56
SAMM50P1	-0.04	0.27
SCN4B	-0.04	-0.7
SCNN1A	-0.04	-0.37
SELK	-0.04	-0.89
SERINC3	-0.04	0.69
SERPINB5	-0.04	0.4
SLA	-0.04	1.61
SLC17A8	-0.04	-0.04
SLC17A9	-0.04	0.64
SLC26A4	-0.04	-1.72
SLC2A11	-0.04	-0.45
SLC34A2	-0.04	0.12
SMARCB1	-0.04	0.07
SMG7	-0.04	0.95
SMIM15	-0.04	0.15
SON	-0.04	0.14
SP1	-0.04	0.02
SPINK9	-0.04	0.87
SRRT	-0.04	0.44
STRBP	-0.04	-3
STX10	-0.04	0.1
TATDN3	-0.04	-0.28
TCF24	-0.04	-0.97
THAP6	-0.04	0.07
TMCC1	-0.04	-0.06
TMEM126B	-0.04	-0.18
TMPRSS12	-0.04	0.04
TMX2	-0.04	-0.01
TNRC6C	-0.04	-0.25
TNS2	-0.04	1.64
TOR2A	-0.04	-0.28
TPR	-0.04	-0.11
TRMT10A	-0.04	-0.53
TRMT112	-0.04	-0.5
TROVE2	-0.04	-0.38
TRPC1	-0.04	0.49
TSTD2	-0.04	-0.41
TUBGCP6	-0.04	-0.4
UBXN1	-0.04	-0.76
USP16	-0.04	0
UXS1	-0.04	-0.13
VSIG10	-0.04	0.08
WDR91	-0.04	-1.12
WNT10B	-0.04	1.65
XRCC6	-0.04	0.12
ZBTB8OS	-0.04	0.25
ZFAND6	-0.04	-0.25
ZFYVE19	-0.04	0.07
ZNF445	-0.04	0.82
ZNF576	-0.04	-0.18
ZNHIT1	-0.04	-0.28
ZW10	-0.04	0.19
AASDHPPT	-0.05	0.07
AC005176.2	-0.05	-0.04
AC083899.3	-0.05	0.36
AC144530.1	-0.05	-0.88
ADCK5	-0.05	0.26
AL353662.1	-0.05	0.16
ALDH9A1	-0.05	-1.04
ALG13	-0.05	-0.36
AMER1	-0.05	0.05
AMZ1	-0.05	-0.87
ANKRD10	-0.05	0.18
AP5B1	-0.05	-0.39
ARAP3	-0.05	1.26
ARHGAP25	-0.05	0.07
ATG14	-0.05	-0.18
ATP13A1	-0.05	0.16
ATXN3	-0.05	-1.08
BCR	-0.05	1.33
BUB3	-0.05	0.15
C12orf10	-0.05	-0.31
C12orf75	-0.05	3.84
C18orf25	-0.05	0.61
C4orf32	-0.05	0.06
CASC3	-0.05	0.42
CBWD3	-0.05	-0.75
CCDC192	-0.05	0.09
CCL24	-0.05	0.23
CEBPB	-0.05	0.36
CHCHD5	-0.05	-0.39
CHD4	-0.05	0.22
CHPF	-0.05	1.42
CIR1	-0.05	-0.36
CLPP	-0.05	-0.34
CLSTN2	-0.05	-0.2
CNOT6	-0.05	0.11
CNOT7P1	-0.05	0.31
CNST	-0.05	0.53
COG1	-0.05	-0.03
COPS7B	-0.05	0.54
COX19	-0.05	-0.19
CRTC3	-0.05	0.25
CRYBG3	-0.05	0
CSTF2T	-0.05	0.03
CTC-539A10.7	-0.05	-0.58
CTH	-0.05	-1.93
CYP3A5	-0.05	0.17
DCAF13	-0.05	0.58
DDX21	-0.05	-0.08
DEF8	-0.05	-0.08
DESI2	-0.05	-0.14
DGUOK	-0.05	-0.54
DIS3L2	-0.05	0.26
DLX2	-0.05	3.1
DNAJC4	-0.05	-0.12
DNTTIP2	-0.05	-0.04
DRG1	-0.05	0.14
EIF2B3	-0.05	0.25
EIF3L	-0.05	-0.73
EMP2	-0.05	0.8
ENAH	-0.05	0.28
ESD	-0.05	-0.51
EVA1A	-0.05	0.17
EXOC6B	-0.05	0.52
EXOSC4	-0.05	-0.51
F10	-0.05	0.28
FAR1	-0.05	-0.12
FAT2	-0.05	0.17
FBXL2	-0.05	0.6
FRG2C	-0.05	-0.08
GAS1	-0.05	-0.65
GDAP2	-0.05	0.08
GGA3	-0.05	-0.18
GMNN	-0.05	0.34
GNB1L	-0.05	0.27
GOLGA2P7	-0.05	0.04
GSN	-0.05	-0.1
GTF2F1	-0.05	0.26
GTF2H2C_2	-0.05	0.17
GTF3A	-0.05	-0.55
H2AFZ	-0.05	-1.61
HAX1	-0.05	-0.37
HBS1L	-0.05	0.27
HERC5	-0.05	0.33
HINT3	-0.05	0.27
HIPK2	-0.05	0.02
HMGA2	-0.05	2.99
HUNK	-0.05	0.02
IFT27	-0.05	0.12
IL6	-0.05	5.49
ING2	-0.05	-0.22
INO80E	-0.05	0.48
IZUMO4	-0.05	-0.67
JADE2	-0.05	0.09
KAAG1	-0.05	-0.31
KBTBD7	-0.05	-0.81
KCTD14	-0.05	-0.16
KCTD2	-0.05	-0.02
KIF21B	-0.05	0.24
KIT	-0.05	0.38
KLHL26	-0.05	0.33
KRCC1	-0.05	-0.08
KYAT3	-0.05	-0.63
MAEA	-0.05	0.21
MAGEA2	-0.05	0.46
MCIDAS	-0.05	-1.65
MDC1	-0.05	0.79
MDM4	-0.05	0.23
MED20	-0.05	0.32
MED4	-0.05	-0.46
MELTF	-0.05	2.3
MKKS	-0.05	0.44
MMADHC	-0.05	0.09
MOAP1	-0.05	-0.53
MRPL18	-0.05	0.31
MRPS21	-0.05	-0.91
MTFMT	-0.05	-0.44
MTND2P28	-0.05	-1.25
NDUFA10	-0.05	-0.06
NDUFB11	-0.05	-0.48
NEDD1	-0.05	0.51
NIPSNAP3A	-0.05	0.22
NLRP3	-0.05	3
NOS1AP	-0.05	-1.11
NRIP2	-0.05	-0.43
NUDT15	-0.05	0.71
NUDT9	-0.05	0.51
NUFIP1	-0.05	-0.43
OGG1	-0.05	0.28
OR13K1P	-0.05	-0.65
OR5A2	-0.05	-0.8
PA2G4	-0.05	-0.48
PCDH7	-0.05	-0.51
PCDHA5	-0.05	0.32
PDE1C	-0.05	1.4
PDLIM2	-0.05	0.16
PFN1	-0.05	0.62
PHEX	-0.05	0.22
PI4KAP2	-0.05	-0.4
PIGM	-0.05	0.01
PLBD1	-0.05	-0.72
PNPLA2	-0.05	0.96
POLDIP3	-0.05	0.02
POP5	-0.05	-0.26
POT1	-0.05	0.01
PRAP1	-0.05	-0.6
PRKCZ	-0.05	-0.63
PSMB5	-0.05	0.41
PSME4	-0.05	0.23
PTPRA	-0.05	-0.18
RAB37	-0.05	-0.31
RAB5A	-0.05	0.92
RASAL2	-0.05	0.05
RNF121	-0.05	0.22
RP1-27O5.3	-0.05	-0.75
RP11-235E17.2	-0.05	0.57
RP11-3K24.1	-0.05	-0.53
RP11-454L9.2	-0.05	-0.95
RP11-49K24.5	-0.05	-0.41
RP11-6L6.2	-0.05	-0.18
RP11-715J22.1	-0.05	-0.42
RP4-669L17.10	-0.05	-1.3
RPL12P11	-0.05	0.45
RPL18	-0.05	-1.11
RPL24	-0.05	-1.17
RPL27	-0.05	-0.99
RPL7P44	-0.05	-0.07
RTEL1	-0.05	0.12
RUSC1	-0.05	0.43
SCAMP1	-0.05	0.32
SEMA3A	-0.05	2.2
SEPT12	-0.05	-0.89
SFXN1	-0.05	0.37
SGF29	-0.05	-0.5
SIRT1	-0.05	0.35
SLC25A19	-0.05	-0.57
SLC25A5P1	-0.05	-0.1
SLC39A1	-0.05	0.59
SLC39A9	-0.05	-0.09
SMARCA1	-0.05	0.04
SNAPC1	-0.05	1.65
SNN	-0.05	0.18
SNRPE	-0.05	-0.84
SORD2P	-0.05	-0.36
SPEF2	-0.05	0
SPTSSA	-0.05	0.06
SRP9	-0.05	0.36
SSR2	-0.05	-0.05
SSX5	-0.05	-0.61
STAU2	-0.05	0.23
STIM1	-0.05	0.87
STK24	-0.05	-0.69
STK4	-0.05	0.28
STRA13	-0.05	0.06
STYXL1	-0.05	0.35
SUCLA2P3	-0.05	0.34
SUMO1	-0.05	0.19
SYPL2	-0.05	0.29
TDG	-0.05	0.04
TELO2	-0.05	0
TESMIN	-0.05	-1.45
TIMM22	-0.05	0.22
TIPRL	-0.05	-0.37
TLR7	-0.05	0.64
TM2D2	-0.05	0.35
