geneID	FC_X	FC_Y
ATP1B1P1	0.13	0.32
ATP6AP1	0.13	2.14
ATP6V1E1	0.13	3.19
BRI3	0.13	2.34
BTC	0.13	-0.13
C11orf95	0.13	0.93
C15orf39	0.13	1.17
C19orf48	0.13	1.5
C1orf35	0.13	1.56
C20orf203	0.13	-0.35
CCHCR1	0.13	2.44
CDC26	0.13	2.02
CEP164	0.13	1.91
CLUL1	0.13	1.39
CNPY4	0.13	2.56
CPD	0.13	2.72
DAZAP2	0.13	1.21
DRC7	0.13	-0.25
EIF3L	0.13	2.54
ENPP6	0.13	0.32
F2	0.13	0
FADS6	0.13	0.1
FGF8	0.13	0.25
FKBP3	0.13	2.23
FTH1P11	0.13	1.15
GNAT1	0.13	0.04
GPATCH8	0.13	2.46
GPHN	0.13	1.54
GS1-124K5.8	0.13	0.3
H3F3C	0.13	0.73
HNRNPA1P68	0.13	-0.25
INTS6L	0.13	1.24
KCNC2	0.13	-0.05
KIAA0141	0.13	2
KMT2A	0.13	-0.81
LEMD3	0.13	1.6
LRRC42	0.13	1.99
LRRC4C	0.13	0.2
LRRC70	0.13	0.46
LTBR	0.13	2.73
MAU2	0.13	2.25
MCUR1	0.13	1.57
MFSD9	0.13	2.03
MPP2	0.13	1.68
MXD4	0.13	1.57
NARF	0.13	2.9
NEU1	0.13	0.55
NOL9	0.13	2.12
NOTCH2NL	0.13	2.79
OSBPL2	0.13	2.58
PKD2L1	0.13	-0.26
PLEKHM1	0.13	1.77
PLPPR1	0.13	-0.26
POR	0.13	2.96
POTEF	0.13	0.19
PRDM10	0.13	1.4
PRDM2	0.13	2.2
PRPF18	0.13	1.44
PTPN6	0.13	-0.08
PUS10	0.13	2.21
RNF2	0.13	2.2
RNF32	0.13	1.4
RP11-111H13.1	0.13	-0.19
RP11-159F24.2	0.13	0.04
RP11-167N24.3	0.13	-0.12
RP11-259G18.3	0.13	0.52
RP11-266I3.1	0.13	0.11
RP11-295P9.13	0.13	0
RP11-561B11.2	0.13	2.52
RP11-638I2.10	0.13	-0.44
RP11-74E24.2	0.13	0.74
RP5-998N21.10	0.13	2.11
RPIA	0.13	1.15
RPLP0P6	0.13	-0.18
RPRD1A	0.13	1.93
SETMAR	0.13	1.96
SIM1	0.13	0
SLAMF9	0.13	-0.12
SLC37A4	0.13	1.06
SLC38A4	0.13	0
SLC46A1	0.13	0.89
SNRPGP15	0.13	-0.21
SPATS2	0.13	2.25
SSX5	0.13	0.74
SUPT20H	0.13	2.46
SYNE1	0.13	2.05
TIRAP	0.13	2.4
TMEM104	0.13	2.37
TMEM198B	0.13	2.08
TMEM203	0.13	0.98
TNFAIP8L1	0.13	1.49
TNKS1BP1	0.13	1.4
TPM4P1	0.13	0.46
TRAPPC3L	0.13	1.13
TRBV9	0.13	0.18
TRIP10	0.13	2.07
TRUB2	0.13	2.09
TXLNB	0.13	-0.16
UBQLN2	0.13	2.98
UBTD2	0.13	1.28
UGT3A2	0.13	1.04
URI1	0.13	1.92
YIPF1	0.13	2.12
ZACN	0.13	0.05
ZFP1	0.13	1.74
ZNF212	0.13	2.02
ZNF395	0.13	2.22
ZNF746	0.13	1.33
ADARB2	0.12	-1.27
AP4M1	0.12	1.78
BOLA2	0.12	2.09
C14orf93	0.12	2.07
C17orf75	0.12	1.69
C1orf43	0.12	2.71
CCDC115	0.12	2.63
CCDC53	0.12	2.4
CDK11B	0.12	1.98
CRYBB2	0.12	0
CTB-134H23.3	0.12	0.07
CYP3A4	0.12	-0.35
CYP4F35P	0.12	0.42
DCP1B	0.12	1.97
DNAH8	0.12	0
DNALI1	0.12	0
ECI2	0.12	-0.38
EEF1A1P29	0.12	0.15
EGLN2	0.12	2.87
ERMARD	0.12	1.68
FAM110C	0.12	0.04
FAM174A	0.12	1.3
FAM214B	0.12	1.99
FMO5	0.12	1.49
GAPDHP69	0.12	-0.13
GATAD1	0.12	1.79
GDPGP1	0.12	1.81
GGA3	0.12	2.43
GID4	0.12	1.22
GSAP	0.12	1.05
HRC	0.12	0.03
HSPH1	0.12	2.13
IBA57	0.12	1.47
IFT52	0.12	2.3
INTS1	0.12	-0.45
KANTR	0.12	0.94
KCNK6	0.12	0.47
KCNMB1	0.12	0.14
KIAA0430	0.12	2.18
KITLG	0.12	2.25
KYNU	0.12	1.64
LDHB	0.12	-0.8
LDLRAP1	0.12	2.38
LGI1	0.12	0.09
LSP1	0.12	1.67
MAP3K1	0.12	0.85
METTL1	0.12	1.48
MFSD14B	0.12	1.64
MKL1	0.12	1.74
MKX	0.12	0
MMP3	0.12	-0.58
MRPS11	0.12	2.21
MTCYBP32	0.12	0
MVD	0.12	1.39
NAE1	0.12	2.49
NAT2	0.12	0
NDST3	0.12	-0.67
NGRN	0.12	2.78
NIPSNAP3B	0.12	0.56
OBFC1	0.12	1.03
PDE8A	0.12	-1.51
PDPR	0.12	0.12
PIH1D1	0.12	-0.83
PLA2G4C	0.12	1.76
PMS2P2	0.12	-0.19
POSTN	0.12	-0.3
PPA2	0.12	1.9
PPIL1	0.12	1.38
PPP1R27	0.12	-0.11
PPP1R3F	0.12	1.49
PRCD	0.12	1.79
PRKAR1A	0.12	0.55
PRPF3	0.12	2.14
PRR36	0.12	0
PSMB4	0.12	-0.12
PSMB8	0.12	2.35
PSMG4	0.12	1.73
RBM10	0.12	-0.66
RNASEL	0.12	2.98
RP11-927P21.9	0.12	0.01
RP5-1052I5.2	0.12	-0.21
RP5-867C24.1	0.12	-0.07
RPL13AP3	0.12	-0.5
RPL21P11	0.12	-0.53
RPL21P134	0.12	0
RPS11P5	0.12	-0.18
RPS20P14	0.12	-0.41
RSL1D1	0.12	-0.19
SCDP1	0.12	0
SCML1	0.12	2.1
SERPINB1	0.12	2.35
SF3B1	0.12	1.4
SIRT7	0.12	0.93
SKP1	0.12	0.96
SLC12A3	0.12	-0.36
SLC25A18	0.12	0.58
SMPDL3A	0.12	1.63
SNX3	0.12	2.26
SOX15	0.12	0.29
TBX4	0.12	0.17
TCF7	0.12	1.55
TEP1	0.12	0.65
TMOD4	0.12	0.59
TOMM20	0.12	2.25
TRAPPC11	0.12	2.24
TTI2	0.12	-0.19
TUBBP1	0.12	0.65
UBE2Q2P6	0.12	0.08
UBN1	0.12	1.66
UGT2A3	0.12	0
URM1	0.12	2.41
USE1	0.12	1.84
USP17L11	0.12	-0.02
ZNF121	0.12	2.3
ZNF446	0.12	1.8
ACTR3C	0.11	0.32
AD000671.6	0.11	0.53
ADCYAP1R1	0.11	-0.11
AK3	0.11	2.81
AKAP1	0.11	1.29
ANK1	0.11	0.7
ARMCX6	0.11	2.18
ASB8	0.11	2.24
ATF6	0.11	1.59
ATPAF1	0.11	1.44
B3GLCT	0.11	1.9
BBS2	0.11	-0.85
BCL2L15	0.11	-0.17
BCL9L	0.11	0.26
BIN3	0.11	1.65
C11orf63	0.11	1.03
CCDC175	0.11	0
CDK5RAP1	0.11	0.13
CHMP4A	0.11	2.02
CUX2	0.11	-0.12
DDX4	0.11	-0.07
DYNLRB1	0.11	2.66
ECE2	0.11	0.59
EIF4EBP1	0.11	-0.46
ERC1	0.11	2.63
FAM126B	0.11	0.14
FAM171A2	0.11	0.47
FAM72C	0.11	0.1
FBXO31	0.11	1.1
FER1L5	0.11	0.52
FGGY	0.11	2.04
GBX2	0.11	1.18
GOPC	0.11	2.01
GPX4	0.11	3.21
HBP1	0.11	3.08
HCN1	0.11	0.16
HOXC10	0.11	2.08
IMP4	0.11	2.57
INPP5K	0.11	2.59
KCNK15	0.11	0.08
KIAA1024L	0.11	-0.28
KREMEN1	0.11	1.97
LAD1	0.11	-0.2
LDB2	0.11	0
LMX1B	0.11	0.56
LY75	0.11	0.14
MARCH9	0.11	1.15
MEST	0.11	0.17
MRPL3	0.11	2.47
MRPL40	0.11	0.18
MSANTD1	0.11	0.55
NAA20	0.11	0.22
NDUFA5P11	0.11	-0.41
NDUFB2	0.11	0.83
NPY1R	0.11	-0.48
NUDCD3	0.11	-0.53
ODF2L	0.11	2.48
OR4F13P	0.11	-0.13
OTUD4	0.11	1.67
P2RX5	0.11	0.23
PAGR1	0.11	1.96
PAPD7	0.11	1.16
PAQR4	0.11	0.76
PIM3	0.11	-1.37
PINLYP	0.11	0.08
PLEKHG5	0.11	1.22
PMFBP1	0.11	0.05
POLR1A	0.11	2.13
POM121C	0.11	1.58
POMT2	0.11	1.36
PRDM14	0.11	-0.08
PRPS1P2	0.11	0.9
PRSS16	0.11	0.62
PTPN3	0.11	-0.3
RGL2	0.11	2.54
RNASEK	0.11	0.56
ROBO4	0.11	-0.27
RP1-228P16.1	0.11	0
RP11-165J3.6	0.11	-0.42
RP11-169K16.8	0.11	-0.99
RP11-192H23.4	0.11	0.89
RP11-222K16.1	0.11	-0.22
RP11-462B18.1	0.11	-0.09
RP11-977G19.10	0.11	-1.23
RPL14P3	0.11	-0.57
RTKN	0.11	2.23
SART3	0.11	2.4
SCAF1	0.11	1.75
SEMA3F	0.11	-0.25
SLC1A4	0.11	2.67
SLC25A15	0.11	0.65
SLC7A7	0.11	0.12
SNRNP35	0.11	2.1
SPTBN1	0.11	0.95
ST13P6	0.11	0.13
THAP6	0.11	2.1
THBS4	0.11	0.52
TLX1	0.11	0
TMEM266	0.11	1.11
TMEM42	0.11	1.42
TMSB15A	0.11	1.83
TOB1	0.11	0.67
TRAF6	0.11	1.92
TTC30A	0.11	1.48
TTC41P	0.11	-0.26
TXNDC17	0.11	-0.04
UBQLN1	0.11	2.78
VAC14	0.11	-0.28
WDR45B	0.11	2.77
WDR70	0.11	2.02
Z69890.1	0.11	-0.11
ZMAT5	0.11	2.16
ZNF641	0.11	1.75
ZNF664	0.11	1.95
ZRANB2	0.11	-0.11
ACSBG2	0.1	-0.54
ANKRD18A	0.1	-0.54
APOPT1	0.1	1.68
ATIC	0.1	-0.86
BNIP3P28	0.1	0.07
C1orf115	0.1	0.76
CAMKV	0.1	-0.01
CCL15	0.1	-0.28
CEP76	0.1	1.23
CFH	0.1	0.32
CPA2	0.1	0.03
CPEB1	0.1	2.68
CXCL2	0.1	-0.12
CYTH1	0.1	2.47
DNM2	0.1	1.88
DOCK3	0.1	0.34
DUSP12	0.1	2.05
FGFR2	0.1	-0.13
FH	0.1	2.62
FOXN4	0.1	0
FTCD	0.1	-0.23
GDPD1	0.1	0.45
GLYATL2	0.1	0
GMDS	0.1	1.34
GRM8	0.1	0.24
GTF2A2	0.1	2.05
HMGB1P5	0.1	-0.34
HMGN4	0.1	-0.27
HS3ST2	0.1	0.4
HSD17B12	0.1	3.03
KDM4C	0.1	1.91
KDM8	0.1	1.18
KIAA1109	0.1	1.29
KIAA1143	0.1	1.98
LHCGR	0.1	-0.27
LILRB2	0.1	0
LONP1	0.1	-0.65
LRP10	0.1	2.17
LRRC6	0.1	1.62
LSG1	0.1	2.38
MBL1P	0.1	0.67
METTL6	0.1	1.38
MPND	0.1	0.11
MTMR10	0.1	1.97
NAALAD2	0.1	0.64
NBPF9	0.1	2.48
NDST2	0.1	1.3
NDUFA10	0.1	2.73
ODC1	0.1	0.43
OR7A5	0.1	0
PAK4	0.1	1.49
PDCD6IPP2	0.1	0.61
PEX13	0.1	2.11
PEX3	0.1	2.3
PFN1P10	0.1	0.01
PGM2	0.1	-0.51
PHF8	0.1	1.58
PIP5K1B	0.1	-1.42
POGK	0.1	2.25
PPA1	0.1	1.87
PRDM6	0.1	0
PRDX1	0.1	-0.68
PRKAR1B	0.1	1.52
PTRH1	0.1	1.78
RAB40AL	0.1	0.06
RBM39	0.1	0.04
RP11-401E5.2	0.1	0.18
RPL23AP35	0.1	0.23
SETD9	0.1	0.9
SKINT1L	0.1	0
SKIV2L2	0.1	2.37
SLC15A2	0.1	0.85
SLC16A6P1	0.1	-0.64
SLC38A6	0.1	2.05
SLC45A1	0.1	1.18
SNF8	0.1	-1.03
SNUPN	0.1	2.07
SPACA3	0.1	-0.13
SPG20	0.1	3.28
SPG21	0.1	2.26
STXBP6	0.1	2.4
THAP9	0.1	1.42
TRAPPC6B	0.1	1.69
TRPC7	0.1	0
TTYH1	0.1	0.3
TUFM	0.1	2.88
UBAC1	0.1	1.56
YARS2	0.1	1.92
ZDHHC17	0.1	2.09
ZDHHC5	0.1	3
ZMYND12	0.1	1.73
ZNF143	0.1	1.82
ZNF449	0.1	1.54
ACTG1P17	0.09	0.45
ADCK5	0.09	2.33
AKIRIN1	0.09	2.54
ALDH16A1	0.09	1.69
AMD1	0.09	2.34
AMFR	0.09	2.28
AOC2	0.09	1.63
ARFGEF1	0.09	1.95
ARHGAP32	0.09	1.22
ARVCF	0.09	0.97
ATG3	0.09	-0.14
ATP13A5	0.09	0
ATP5G1	0.09	2.62
BANP	0.09	1.06
BCKDHA	0.09	2.48
BCOR	0.09	2.26
BRD2	0.09	2.89
BRK1	0.09	2.65
C3	0.09	0.73
C5orf45	0.09	1.65
CAB39L	0.09	2.45
CBX1	0.09	0.44
CCDC51	0.09	2.03
CCDC69	0.09	0.05
CCNT2	0.09	2.45
CDC42SE2	0.09	2.2
CEBPZ	0.09	0.28
CHRNA4	0.09	0
CLEC7A	0.09	-0.11
CNOT10	0.09	1.76
CNTNAP5	0.09	-0.11
COPS2	0.09	-0.08
COQ6	0.09	2.13
CTAGE5	0.09	1.46
CTD-3092A11.3	0.09	0.13
CYBA	0.09	1.33
CYP11A1	0.09	-0.09
DEPDC4	0.09	0.39
DNAJB2	0.09	2.1
DSCAML1	0.09	0
DYM	0.09	2.23
EEF1A1P14	0.09	-0.16
EIF4EBP2	0.09	2.44
ESPN	0.09	0.81
EVI5L	0.09	1.58
FAM168A	0.09	2.42
FAM96A	0.09	2.46
GFAP	0.09	0.45
GINS1	0.09	0.15
GLUD1	0.09	2.08
GMCL1	0.09	2.16
GOLGA8O	0.09	-0.08
GP6	0.09	-0.03
GSTP1	0.09	1.03
H1F0	0.09	0.25
HMCES	0.09	0.15
HNRNPA1	0.09	-0.03
IFI27L2	0.09	2.21
IL5RA	0.09	0.48
IQSEC3	0.09	0
KANSL2	0.09	-0.41
LINC00431	0.09	-0.18
LRP1B	0.09	0
LSM3	0.09	-0.08
LTF	0.09	-0.8
MAML3	0.09	0.88
MAP2K4	0.09	1.52
MARS2	0.09	1.28
MFN1	0.09	2.46
MPG	0.09	2.07
MSR1	0.09	1.61
N4BP2L1	0.09	1.87
NAB1	0.09	1.9
NDUFB8	0.09	0.42
NFAT5	0.09	2.15
NFKBIB	0.09	2.05
NLGN1	0.09	1.78
NOL8	0.09	2.06
NPDC1	0.09	0.18
NPM1P40	0.09	2
NTPCR	0.09	2.47
OGFOD2	0.09	-1.28
OPA1	0.09	2.52
ORC5	0.09	2.12
OSBPL9	0.09	2.98
OSTF1	0.09	2.52
P2RX3	0.09	-0.26
PARP10	0.09	2.32
PHKA1	0.09	0.3
POP1	0.09	2.47
PRSS36	0.09	1.64
PTH1R	0.09	0
PTPA	0.09	2.53
PUDP	0.09	1.91
RAB6B	0.09	2.4
RAG2	0.09	-0.48
RLF	0.09	2.54
RNF5	0.09	2.15
RP11-146E13.5	0.09	0
RP11-310N16.1	0.09	-0.33
RP11-66N11.8	0.09	1.22
RPL21P3	0.09	-0.16
RPL23AP87	0.09	0.24
RPL7P12	0.09	-0.22
RPSAP41	0.09	0.17
RSPH4A	0.09	0.06
SCNM1	0.09	2.32
SMC1A	0.09	0.42
SMIM10	0.09	2.2
SMURF2P1	0.09	0.84
SPPL2A	0.09	2.25
SSUH2	0.09	0.21
STAG1	0.09	0.21
STAG3L1	0.09	-0.06
STAU1	0.09	0.23
STK32C	0.09	1.26
SUMO2	0.09	1.12
TIPRL	0.09	2.11
TJAP1	0.09	2.16
TMBIM4	0.09	2.69
TMEM161A	0.09	-1.42
TMEM165	0.09	2.06
TRPC1	0.09	1.61
TRPC6	0.09	0.13
TUBGCP5	0.09	2.14
UBOX5	0.09	1.66
VPS13D	0.09	3.13
ZBTB5	0.09	1.52
ZC3H3	0.09	-0.33
ZCCHC6	0.09	1.92
ZFAND2B	0.09	-0.59
ZFP28	0.09	-0.57
ZMYND19	0.09	0.53
ZNF595	0.09	1.48
ZNF79	0.09	1.68
ZNF844	0.09	1.13
ZNRF2P2	0.09	-0.46
ZSCAN21	0.09	2.21
AC005363.9	0.08	-0.16
AC074141.3	0.08	0.08
AC074338.4	0.08	0.03
ADIPOR2	0.08	2.58
ADPRHL2	0.08	2.09
AICDA	0.08	0.14
AKAIN1	0.08	0
APOBEC3D	0.08	1.36
ARV1	0.08	2.18
BMS1P16	0.08	0.29
BORCS5	0.08	1.72
BRMS1	0.08	2.32
C12orf73	0.08	1.63
C14orf166	0.08	2.04
CBWD3	0.08	1.42
CD2BP2	0.08	2.81
CENPI	0.08	2.33
CEP162	0.08	3.15
CGB7	0.08	0.69
CHRNA1	0.08	0.42
COX5A	0.08	2.46
CRLS1	0.08	-1.72
CSTF2T	0.08	0.12
CTD-2410N18.4	0.08	0.5
CYP4Z1	0.08	0
DHX33	0.08	-1.52
DMC1	0.08	0.29
DYRK3	0.08	-0.82
EDEM3	0.08	-0.29
ETV6	0.08	2.27
EXOSC3	0.08	-0.59
FLII	0.08	-0.23
FNDC10	0.08	0.98
FNTB	0.08	2.11
GCC1	0.08	2.26
GFPT1	0.08	2.17
GJD4	0.08	-0.16
GLRX5	0.08	1.24
HAPLN1	0.08	-0.15
HSPD1	0.08	-0.29
IL18BP	0.08	2.09
KAT6B	0.08	2.16
KIAA1551	0.08	2.38
KIF13B	0.08	1.24
LBX2	0.08	1.83
LINC00680	0.08	2.06
MAL2	0.08	0
MGEA5	0.08	2.75
MRPL58	0.08	1.8
MYRIP	0.08	0.09
MZB1	0.08	-0.3
NDUFB5	0.08	2.83
NDUFS3	0.08	2.16
NNT	0.08	-1.06
NPIPB8	0.08	-0.01
NUTM2D	0.08	-0.08
OSTC	0.08	2.66
PA2G4	0.08	2.28
PCDHGA1	0.08	1.06
PEBP1P2	0.08	-0.13
PET117	0.08	2.32
PGAM4	0.08	-0.18
POLR2G	0.08	2.37
PRKAB2	0.08	1.35
PTMAP2	0.08	-0.08
PTPN1	0.08	2.59
PWP2	0.08	2.1
QKI	0.08	2.6
RBM22P2	0.08	0.28
RGS4	0.08	1.38
RHOT2	0.08	2.24
RNPC3	0.08	1.97
ROMO1	0.08	0.17
RP11-15G8.1	0.08	0.73
RP11-366M4.11	0.08	1.75
RP11-408P14.1	0.08	-0.12
RP11-9L18.2	0.08	-0.03
RPAP1	0.08	2.2
RPL10P15	0.08	-0.22
RPL29P11	0.08	-0.64
RPS26	0.08	2.36
RSRC1	0.08	2.84
SARAF	0.08	-0.24
SELM	0.08	1.99
SFT2D2	0.08	2.9
SIRT6	0.08	-0.83
SLC16A1	0.08	2.35
SLC6A1	0.08	0.36
SNIP1	0.08	1.4
SPCS2P4	0.08	1.68
STX8	0.08	-0.71
THEM6	0.08	1.29
TMEM218	0.08	2.2
TNK1	0.08	-0.38
TRAF2	0.08	1.94
TSNARE1	0.08	0.66
TSSC1	0.08	1.65
TXK	0.08	0.89
USPL1	0.08	2.04
VAX2	0.08	0.14
VCPIP1	0.08	2.7
VEGFB	0.08	1.74
VPS72	0.08	2.46
WBP2	0.08	0.35
WDTC1	0.08	1.66
ZDHHC4	0.08	2.47
ZNF180	0.08	1.85
ZNF575	0.08	0.32
ZNF835	0.08	0.24
AC004985.12	0.07	1.4
AC068134.10	0.07	1.14
ADAT3	0.07	0.91
ADCY4	0.07	0.01
ALOX15B	0.07	-0.12
APOB	0.07	-0.46
ARHGAP27	0.07	1.25
ARHGAP42	0.07	2.08
ASB16	0.07	1.44
ATP6V0A4	0.07	0.23
B3GAT2	0.07	1.06
B4GALT4	0.07	2.09
BCL2L14	0.07	-0.6
BOLA3	0.07	2.1
BRAF	0.07	1.85
BRIP1	0.07	1.82
BTBD6	0.07	1.39
C17orf67	0.07	-0.12
C19orf45	0.07	-0.52
C3orf52	0.07	-0.02
C8orf33	0.07	0.64
CBS	0.07	1.35
CDKN2B	0.07	0.36
CFAP126	0.07	0.64
CGB3	0.07	0.23
CISD3	0.07	1.9
CMTR2	0.07	2.32
COX7A2	0.07	1.28
CPEB3	0.07	1.16
CSNK1E	0.07	2.23
CTD-2547L16.3	0.07	0.59
CUTA	0.07	2.6
CWF19L2	0.07	2.28
CYB561D1	0.07	2.31
CYB5D1	0.07	-0.22
DDX49	0.07	-1.13
DFFA	0.07	0.34
DHRS12	0.07	0.23
EEF1A1P25	0.07	-0.26
EGFLAM	0.07	0.79
ELOVL5	0.07	2.8
EPHA10	0.07	0.34
ERCC4	0.07	1.43
EXOSC1	0.07	1.94
FAM13A	0.07	-0.52
FAM3B	0.07	-0.31
FLOT2	0.07	0.02
GALNT9	0.07	0
GGT6	0.07	0.27
GJA9	0.07	0.39
GLS2	0.07	-0.07
GNAS	0.07	3.45
GUCY1A3	0.07	0
GZF1	0.07	2.32
H3F3B	0.07	0.68
HMGB1P21	0.07	0.48
HSPB8	0.07	2.19
IDH3G	0.07	2.95
IFNWP9	0.07	-0.48
IL22RA1	0.07	1.58
ISLR2	0.07	1.45
KAT5	0.07	2.25
KATNA1	0.07	1.98
KCTD19	0.07	1.2
KIAA1522	0.07	1.43
KIAA1671	0.07	1.02
KIF3A	0.07	-0.43
KLHL29	0.07	0.93
MED29	0.07	2.81
METTL15	0.07	2.21
MNX1	0.07	0.45
MPDU1	0.07	2.56
MPZL1	0.07	0.44
MUM1L1	0.07	0.49
MYLPF	0.07	-0.09
NDE1P2	0.07	0.01
NFKBID	0.07	0.24
NOS2P3	0.07	0.15
NPEPPS	0.07	0.19
OTOA	0.07	0.5
PBRM1	0.07	-0.37
PCDHB14	0.07	1.42
PLAC8L1	0.07	-0.35
POLE4	0.07	1.71
POP4	0.07	2.75
RAD9B	0.07	1.37
RFX4	0.07	0.41
RP11-1084A12.1	0.07	-0.03
RP11-305O4.2	0.07	0.12
RP11-583F2.6	0.07	-0.53
RP11-644F5.10	0.07	1.11
RP11-766F14.2	0.07	0.22
RP6-74O6.2	0.07	-0.53
RPL39P3	0.07	-2.34
RPP38	0.07	1.87
SAG	0.07	0.44
SETD4	0.07	2.48
SH3PXD2B	0.07	2.61
SHPK	0.07	2.62
SIK2	0.07	2.28
SLC15A3	0.07	0
SLC25A51	0.07	1.71
SLC44A5	0.07	1.19
SMARCAL1	0.07	2.42
SMIM20	0.07	1.95
SNRPC	0.07	-0.13
STH	0.07	-0.04
SUDS3	0.07	-1.08
TAPT1	0.07	0.66
TBC1D13	0.07	2.08
TCEAL1	0.07	-0.34
THYN1	0.07	2.09
TMEM107	0.07	2.6
TPO	0.07	-0.24
TPRKB	0.07	2.08
TRMT1L	0.07	2.69
TTC9C	0.07	1.5
UQCC2	0.07	2.38
USH1C	0.07	0
USP25	0.07	1.26
UTP20	0.07	2.14
VAMP4	0.07	1.77
VPS29	0.07	0.05
WDR72	0.07	0.41
ZCWPW1	0.07	1.4
ZMYM6	0.07	2.27
ZNF236	0.07	1.98
ZNF708	0.07	1.75
ZNHIT1	0.07	2.96
ABHD10	0.06	2.04
AC000367.1	0.06	1.08
AC004893.11	0.06	2.24
AC006011.4	0.06	1.22
AC125232.1	0.06	0.15
ACSL6	0.06	0.96
AGTRAP	0.06	2.56
ANKRD42	0.06	1.76
ANKS6	0.06	0.74
BCL3	0.06	1.6
BMT2	0.06	1.95
C1QTNF9B	0.06	-0.25
CCDC138	0.06	1.52
CCDC163	0.06	0.61
CCL7	0.06	0.32
CPN2	0.06	0.56
CPSF4	0.06	1.29
CSRNP2	0.06	1.98
CTDNEP1	0.06	1.12
DAZAP1	0.06	1.52
DDAH2	0.06	-0.52
DNAH3	0.06	0.59
EIF4A1	0.06	0.05
ELK1	0.06	2.31
EML6	0.06	0.03
GABRA3	0.06	-1.64
GAPDHP58	0.06	-0.22
GIT2	0.06	2.59
GNE	0.06	2.08
GRINA	0.06	3.02
GRK7	0.06	0.31
GRM7	0.06	0.23
HLA-DMB	0.06	1.63
HNRNPH2	0.06	3.32
HNRNPKP4	0.06	0.27
HOOK3	0.06	2.08
HOXA5	0.06	1.69
HTRA4	0.06	0.65
INTS4P2	0.06	0.2
KAT7	0.06	-0.32
KCND1	0.06	1.45
KLHL21	0.06	2.18
LIN52	0.06	2.29
MAF1	0.06	0.28
MSL2	0.06	1.59
MTND4P35	0.06	0.12
NEDD8	0.06	2.3
NIF3L1	0.06	-0.58
OAZ2	0.06	0.13
PDS5A	0.06	2.04
PISD	0.06	2.29
PLSCR1	0.06	3.29
PLXNB1	0.06	1.06
PPFIA4	0.06	0.86
PPM1G	0.06	2.37
PRR29	0.06	0.13
PTGIS	0.06	-0.04
RAB29	0.06	3.09
RGS19	0.06	1.34
RNF112	0.06	0.35
RNF38	0.06	2.06
RP1-131F15.2	0.06	0.11
RP11-134E15.2	0.06	0.23
RP11-369K16.1	0.06	-0.39
RP11-43D4.2	0.06	-0.11
RP11-55J15.2	0.06	-0.54
RPL12P11	0.06	0.05
RPL9P25	0.06	0.6
RPS6KA4	0.06	1.25
RPS6KC1	0.06	2.55
SAP30BP	0.06	-0.36
SARNP	0.06	2.35
SEC16A	0.06	2.09
SLTM	0.06	2.11
SRSF1	0.06	0.75
TIMM9P2	0.06	0.39
TMEM164	0.06	1.43
TMEM219	0.06	2.7
TPD52L1	0.06	-0.18
TPMTP1	0.06	0.13
TTLL6	0.06	0.59
UBL7	0.06	2.26
UFL1	0.06	-0.27
WDR33	0.06	2.59
WDR34	0.06	2.52
WWC3	0.06	2.25
YAP1	0.06	1.44
ZNF416	0.06	1.95
ZNF497	0.06	1.27
ZNF557	0.06	1.93
ZNF558	0.06	-1.45
ZNF778	0.06	1.69
AC023283.1	0.05	-1.44
AC090958.5	0.05	0.4
ACER2	0.05	0.09
ACTG1P4	0.05	0.21
ADAM1B	0.05	0.37
ADNP2	0.05	0.8
AGGF1P2	0.05	1.16
AGTPBP1	0.05	1.53
ALKBH7	0.05	1.7
ANKRD54	0.05	1.99
ANO2	0.05	0.36
APLF	0.05	1.32
ARHGEF10	0.05	2.49
BORCS8	0.05	2.16
BRD1	0.05	1.7
BRWD1	0.05	0.45
C12orf10	0.05	2.06
C19orf81	0.05	0.25
C6orf25	0.05	0.03
CCDC114	0.05	0.71
CD226	0.05	0.12
CNRIP1	0.05	1.33
CTD-2248H3.1	0.05	0.41
CTD-2651B20.4	0.05	0.06
DCAF4	0.05	1.69
DDX50	0.05	-0.12
DPY30	0.05	2.44
EPPIN	0.05	0.01
EXOC4	0.05	0.73
FAM219A	0.05	1.33
GAPT	0.05	-0.21
GDPD3	0.05	1.12
GSTO2	0.05	1.49
GTF2H1	0.05	2.64
GTPBP10	0.05	2.13
HERC6	0.05	2.54
HID1	0.05	-0.08
HNRNPA3P11	0.05	0.33
IL17RD	0.05	0.18
ILVBL	0.05	2.85
ISOC1	0.05	1.49
KCNIP3	0.05	1.56
KLHL36	0.05	1.72
KTN1	0.05	2.86
LAIR1	0.05	0.37
LPAR3	0.05	-0.32
LRIF1	0.05	-0.21
MAP3K3	0.05	-0.26
MKRN9P	0.05	0.07
MTCO1P40	0.05	0.94
MTHFSD	0.05	2.36
MTND4P12	0.05	0.15
NASP	0.05	2.66
NDUFAB1	0.05	2.5
NDUFAF5	0.05	2.25
NTNG1	0.05	0.78
NXF3	0.05	0.61
PCDHAC1	0.05	0.43
PGLS	0.05	1.96
PIF1	0.05	1.22
PMCHL1	0.05	0.46
POP5	0.05	2.27
PPP2R3C	0.05	2.78
PSTPIP1	0.05	0.6
PTPN7	0.05	0.17
PTPRVP	0.05	0.06
RASL10B	0.05	-1.4
RBM17	0.05	2.22
RNASEH2B	0.05	1.75
RP11-1070B7.2	0.05	0.59
RP11-229P13.2	0.05	0.41
