geneID	FC_X	FC_Y
H3F3AP6	0	-0.37
HACD1	0	-0.58
HAL	0	0
HAO2	0	-0.17
HAPLN3	0	0.59
HCG4P11	0	0
HEPACAM2	0	-0.63
HEPH	0	0
HGD	0	0
HHATL	0	-1.25
HIBADH	0	0.26
HIRIP3	0	0.11
HIST1H4D	0	0
HIST2H2BB	0	0
HLA-U	0	-0.1
HMGB1P10	0	-0.18
HMGCLL1	0	0
HMP19	0	-1.15
HNRNPA1P30	0	-0.18
HNRNPA1P5	0	0
HNRNPA3P6	0	0
HNRNPA3P7	0	0
HNRNPL	0	0.43
HOXD10	0	-0.32
HPCAL1	0	2.16
HPS1	0	-0.68
HSPA9	0	-0.34
HYDIN2	0	0
ICAM1	0	0.79
IFITM4P	0	0
IFNA10	0	0
IFNA16	0	-0.53
IFNA17	0	-1.11
IFNWP5	0	-2.61
IGHMBP2	0	0.68
IGSF8	0	-2.11
IL10	0	0
IL18BP	0	1.47
ILKAP	0	-0.54
IMPDH1P10	0	-0.21
INO80B-WBP1	0	-1.26
INPP5J	0	0
INSIG1	0	0.95
IPO8	0	-0.1
IPP	0	0.06
IPPK	0	0.53
IQCA1L	0	0
IQCJ-SCHIP1	0	-0.45
JAKMIP3	0	-0.22
JAML	0	-0.19
JMJD4	0	-0.25
KAAG1	0	-0.83
KAZN	0	0.41
KCNA4	0	0
KCNJ12	0	-0.19
KCNK10	0	-0.37
KCNK5	0	-0.63
KCNQ4	0	0
KCNT2	0	0
KCTD13	0	0.28
KDR	0	-0.47
KHDRBS1	0	-0.23
KIAA1211L	0	-0.08
KIT	0	0
KLF8	0	1.4
KLHDC7A	0	-0.13
KLK6	0	-0.46
KNCN	0	0
KRT6B	0	-0.13
KRT78	0	0
KRTAP13-2	0	0
KRTAP5-7	0	0
KRTAP9-6	0	-0.25
KSR2	0	3.68
L3MBTL2	0	0.48
LA16c-431H6.6	0	0
LAMA4	0	-2.52
LAPTM4A	0	0.66
LCLAT1	0	0.39
LGALS8	0	0.08
LHCGR	0	0
LHFPL4	0	0.54
LINC00266-1	0	-0.39
LINC00675	0	-0.94
LINC00961	0	0
LLfos-48D6.2	0	0
LLNLF-173C4.2	0	-0.15
LPL	0	-0.13
LRMP	0	-0.59
LRP1B	0	0
LRP3	0	0
LRRC29	0	-0.4
LRRC73	0	-0.35
LRRC74A	0	-0.15
LYRM4	0	-0.81
MAGEB3	0	0
MAGED1	0	0.85
MAGEH1	0	-0.57
MAL2	0	0
MALRD1	0	0
MANEAL	0	-0.27
MAP1S	0	0.53
MAP3K13	0	-0.11
MAP7D3	0	0.31
MAPK1IP1L	0	0.36
MCF2	0	0
MCM5	0	-0.04
MED21	0	0.32
MED23	0	0.01
MEGF10	0	0
MEMO1P1	0	-0.33
MEOX1	0	-0.11
METTL15P1	0	0
MGAT3	0	0
MGAT4D	0	0
MICAL3	0	0.37
MKX	0	0
MMACHC	0	-0.9
MN1	0	0
MNDA	0	0
MOGAT1	0	-0.52
MPPED1	0	0
MROH5	0	0
MRPS10P1	0	0
MRPS30	0	-0.39
MRPS36P1	0	0
MST1R	0	-0.22
MTCO1P1	0	0
MUC15	0	-0.18
MUC16	0	0
MUC17	0	-0.45
MUC2	0	0
MUC3A	0	0
MUC6	0	0
MUM1L1	0	-0.13
MYBBP1A	0	-0.25
MYH4	0	0
MYH6	0	-0.36
MYO1A	0	-0.85
MYO5BP2	0	0
MYZAP	0	0
NAA25	0	-0.25
NACAD	0	-0.61
NAP1L1	0	-0.37
NBPF20	0	-0.91
NBPF2P	0	-0.5
NBPF5P	0	-0.28
NDRG3	0	0.71
NDUFB4	0	-0.01
NDUFS8	0	0.32
NEFH	0	0
NEURL3	0	0
NF1P4	0	0
NHLH2	0	0
NIT1	0	-0.13
NLGN4X	0	-0.16
NLN	0	0.41
NLRP5	0	-0.17
NLRP7	0	0
NMU	0	0
NOL4	0	0
NOLC1	0	-0.69
NOX3	0	-0.22
NPAS4	0	0
NPB	0	-0.13
NPC1L1	0	0
NPIPB9	0	0
NPPB	0	0
NPR1	0	0
NR1H4	0	0
NR1I2	0	0
NRSN1	0	0
NT5C	0	-0.77
NUDC	0	0.06
NXF4	0	0
NXPH1	0	0
NYNRIN	0	-0.37
OC90	0	-0.35
ODF3L2	0	0
OLFM2	0	2.33
OLIG1	0	0
OPCML	0	0
OR2L13	0	0
OR51K1P	0	-0.36
OR7A5	0	0
OR9H1P	0	0
OSBP	0	0.03
OSCAR	0	0
OTOG	0	0
PABPC1P3	0	-0.47
PACSIN1	0	0
PAPPA2	0	0
PARP11	0	0.24
PARP12	0	0.45
PAX3	0	0.95
PAX6	0	-0.26
PAX7	0	0
PC	0	-0.55
PCDH20	0	0
PCDHGC4	0	0
PCK1	0	-0.16
PCSK9	0	-0.61
PDZD3	0	0
PGR	0	0
PHF24	0	-0.13
PIGBOS1	0	0.17
PIK3CB	0	-0.13
PIM1	0	1.48
PIWIL1	0	0
PKHD1	0	0
PLCB2	0	-0.44
PLK4	0	-0.38
PLOD1	0	0.77
PLPPR3	0	0
PLPPR5	0	0
PLSCR2	0	-0.35
PMS2P11	0	-0.24
PNLDC1	0	0
POLR2H	0	-0.83
POLR3A	0	0.5
POMK	0	0
POU3F2	0	-2.72
PPP1R16B	0	-0.14
PPP1R36	0	-0.18
PPP1R3G	0	-0.14
PRELID2	0	-1.77
PROKR1	0	-0.31
PRPF31	0	0.05
PRR18	0	0
PRRC2A	0	0.54
PRSS33	0	-3.43
PRTFDC1	0	0
PSG8	0	-0.36
PSG9	0	-0.87
PSMC1P5	0	-0.45
PTGFRN	0	-0.01
PTH1R	0	0
PTPN5	0	0
PUS7L	0	0.71
QARS	0	-0.57
RAB1B	0	0.53
RAB5CP1	0	0.32
RAB6B	0	-0.7
RAC1P2	0	0
RANBP3	0	0.27
RARG	0	2.04
RASA3	0	-0.27
RASAL3	0	0
RASGRP2	0	0
RBFOX1	0	0
RBM48	0	-0.03
RBP2	0	0
RBPJL	0	-1.35
RCC2P6	0	-0.68
RDH11	0	-0.44
REM1	0	0
REXO1L6P	0	0
RFX2	0	-0.24
RFX4	0	0.06
RGS18	0	0
RGS8	0	0
RHCE	0	0.18
RHOV	0	-0.92
RHOXF2B	0	-0.94
RIMBP3	0	-1.28
RLIM	0	0.41
RMI1	0	0.49
RNA5SP389	0	0
RNASEK-C17orf49	0	0
RNF167	0	0.21
RNF183	0	0
RNF212B	0	-0.06
RP1-317E23.6	0	0
RP11-106M3.2	0	-0.3
RP11-1074O12.1	0	0
RP11-109L13.1	0	0
RP11-10D7.5	0	-0.29
RP11-111F16.2	0	0
RP11-111F5.2	0	-0.21
RP11-114F3.5	0	-0.32
RP11-118F2.2	0	0
RP11-1198D22.1	0	0
RP11-119H12.4	0	0.13
RP11-1223D19.5	0	0
RP11-1280N14.3	0	0
RP11-15H20.8	0	-0.72
RP11-15J10.1	0	0
RP11-17M15.2	0	0.22
RP11-181C21.4	0	0
RP11-183G22.1	0	-0.78
RP11-20I23.1	0	-0.73
RP11-20I23.3	0	0
RP11-216L13.17	0	-0.18
RP11-22B23.2	0	-0.67
RP11-231E6.3	0	-0.54
RP11-231P20.2	0	-1
RP11-25I15.1	0	0
RP11-26H16.1	0	0
RP11-26J3.4	0	-0.66
RP11-296A16.1	0	0
RP11-298A10.1	0	0
RP11-310H4.6	0	-1.39
RP11-321N4.5	0	0
RP11-365D23.4	0	-0.19
RP11-368M16.9	0	-0.28
RP11-386M24.4	0	-1.82
RP11-39C10.1	0	-0.14
RP11-401N16.2	0	0.31
RP11-409C19.2	0	0
RP11-413H22.3	0	0
RP11-415I12.2	0	0
RP11-434B12.1	0	-0.07
RP11-43D4.2	0	-0.89
RP11-43P8.2	0	-0.47
RP11-459O16.8	0	-0.22
RP11-45J1.1	0	-0.21
RP11-45M22.4	0	0
RP11-468E2.1	0	0
RP11-468E2.2	0	0
RP11-472B18.1	0	0
RP11-475C16.1	0	-2.52
RP11-479G22.8	0	-0.54
RP11-483E23.2	0	0
RP11-512M8.5	0	0
RP11-514P8.7	0	0
RP11-536P16.2	0	0
RP11-540B6.6	0	-0.56
RP11-553D4.2	0	0.16
RP11-572P18.1	0	0
RP11-589F5.4	0	0
RP11-597G23.1	0	-0.02
RP11-598P20.5	0	0
RP11-618P17.4	0	0
RP11-745O10.4	0	-0.8
RP11-77H9.5	0	0
RP11-794P6.2	0	0
RP11-7F17.1	0	-0.14
RP11-831H9.11	0	0
RP11-85G20.1	0	-0.22
RP11-87N3.6	0	-0.37
RP11-887P2.3	0	0
RP11-958N24.2	0	-0.57
RP11-96O20.4	0	0
RP11-97O12.7	0	-0.77
RP11-98J23.1	0	-1.38
RP13-1039J1.2	0	-0.26
RP13-15M17.1	0	-0.41
RP3-337H4.10	0	-0.22
RP4-533D7.6	0	0
RP4-539M6.19	0	-0.94
RP4-559A3.7	0	-0.72
RP4-791C19.1	0	0
RP5-1028K7.3	0	0
RP5-1173I20.1	0	-0.15
RP5-994D16.12	0	-1.42
RPL12P4	0	-0.49
RPL15P3	0	-0.6
RPL17-C18orf32	0	-0.48
RPL21P134	0	0
RPL21P40	0	-0.26
RPL23AP25	0	0
RPL23AP88	0	0
RPL29P3	0	-0.32
RPL31P49	0	-0.56
RPL36A	0	-1.97
RPL39P3	0	-0.11
RPL3P12	0	0
RPL6P27	0	-1.01
RPL7	0	-1.38
RPL7AP30	0	-0.54
RPL7L1	0	0.17
RPL7P42	0	-0.25
RPS20P4	0	-0.15
RPS3AP43	0	-0.33
RPS3P7	0	0
RPS6KA4	0	0.53
RPSAP70	0	-0.69
RXFP4	0	0
RYKP1	0	-0.13
SAA1	0	0
SALL3	0	0
SCAMP2	0	-0.09
SCARA3	0	-0.2
SCARA5	0	0
SCDP1	0	-0.37
SCGB1D2	0	-0.45
SCN4A	0	0
SDC2	0	0.97
SDCBPP2	0	-0.75
SEC22B	0	1.43
SELE	0	0
SEPN1	0	0.61
SEPT14P19	0	0
SF3B4	0	0.54
SGCZ	0	0
SGPP1	0	0
SH3KBP1	0	-0.54
SHC2	0	-0.28
SHD	0	-0.7
SHISA6	0	-0.12
SIGLEC1	0	-0.15
SLAMF1	0	0
SLC10A5P1	0	0
SLC22A10	0	0
SLC22A8	0	0
SLC26A4	0	-2.26
SLC26A9	0	0
SLC35A2	0	0.37
SLC38A8	0	0
SLC5A7	0	0
SLC6A10P	0	-0.2
SLC6A13	0	0
SLC9A2	0	0
SLC9C2	0	0
SLIT1	0	-1.04
SLITRK3	0	-0.35
SMARCE1P2	0	-0.42
SMG1P1	0	-0.43
SMIM24	0	-0.47
SMNDC1	0	0.01
SMOC2	0	0
SMTNL2	0	0
SMYD1	0	0
SNRPD3	0	-0.5
SOD1	0	-0.33
SORCS3	0	0
SOST	0	-0.13
SOX15	0	-0.3
SP1	0	-0.12
SPANXB1	0	-0.17
SPATA31A6	0	0
SPATA31D1	0	0
SPATA31E3P	0	0
SPATS1	0	-2.78
SPG20	0	0.08
SPHKAP	0	0
SPRR2D	0	-1.33
SPTLC1P1	0	0
SREBF2	0	-0.99
SRGAP2	0	-0.08
SRP9P1	0	0
STAT3	0	0.78
STEAP4	0	1.27
STOML3	0	-0.18
STOX1	0	-0.31
STX19	0	-0.66
STX1A	0	0.48
SUMO2P1	0	0
SUN3	0	-0.15
SVOPL	0	0
SYT10	0	0
TAF1	0	0.82
TAF1A	0	0.21
TAF5	0	-1.75
TAZ	0	-0.1
TBC1D10A	0	-0.25
TBC1D3G	0	0
TBC1D3K	0	0
TBL1XR1	0	0.64
TBX21	0	0
TBX22	0	0
TBX5	0	0
TC2N	0	0
TCF24	0	-0.41
TCP10L2	0	0
TCP11	0	0
TDRD3	0	-2.11
TDRD5	0	0
TEKT1	0	0
TEKT5	0	-3.63
TEX9	0	0.27
TGIF2	0	-1.32
TGM4	0	0
TIMELESS	0	0.06
TIMM9P2	0	0
TKTL1	0	-0.39
TLL1	0	0
TM2D2	0	0.48
TMEFF1	0	-0.8
TMEM119	0	4.66
TMEM133	0	0
TMEM136	0	0.65
TMEM150A	0	-0.62
TMEM178A	0	-0.15
TMEM181	0	0
TMEM200B	0	0
TMEM26	0	0
TMEM50B	0	-0.39
TMEM63C	0	0
TMEM68	0	-0.29
TMEM74B	0	0
TMEM80	0	0.19
TMPRSS11D	0	0
TMPRSS9	0	-0.15
TMSB10	0	0.82
TNFSF8	0	0
TPM3	0	0.32
TPMT	0	0.26
TPTE2P1	0	-0.3
TPTE2P3	0	-0.59
TRA2B	0	-0.33
TRABD2B	0	0
TREH	0	0
TREM1	0	-0.39
TRIM51HP	0	-0.38
TRIM6-TRIM34	0	-0.32
TRPC7	0	0
TRUB1	0	-0.18
TSPAN16	0	0
TSPAN8	0	-0.26
U82695.9	0	-0.81
UBD	0	-0.05
UBE2V2	0	0.08
UBL4B	0	-0.31
UBN2	0	0.6
UGGT2	0	-0.04
UGT1A8	0	0
UGT2A3	0	-0.27
UGT3A1	0	-0.45
UMOD	0	0
UNC13A	0	0.54
UROC1	0	-0.76
USH1C	0	0
USP10	0	0.21
USP17L11	0	0
USP17L15	0	0
VN1R68P	0	-0.72
VSIG1	0	0.55
VTA1	0	-0.2
VWA3A	0	0
WDR86	0	-0.56
WDR87	0	-0.29
WDR92	0	0.83
WNK2	0	-0.19
XKR5	0	0.85
XXbac-BPG116M5.17	0	0
YIPF6	0	0.17
YWHAEP7	0	0
ZAP70	0	-0.42
ZC3HAV1L	0	-0.54
ZFP62	0	-0.27
ZFP91-CNTF	0	-0.16
ZMYM1	0	0.16
ZNF322P1	0	0
ZNF385C	0	0.59
ZNF587P1	0	-0.4
ZNF648	0	-0.82
ZNF674	0	0.85
ZNF706	0	-0.23
ZNF709	0	0
ZNF74	0	-0.71
ZNF747	0	0.02
ZNF761	0	-0.13
ZNF831	0	-0.15
ZNF840P	0	0.53
ZSCAN21	0	-0.12
ZSCAN5B	0	0
ZSWIM2	0	0
ABCC12	-0.01	0.08
ABO	-0.01	-0.65
AC009948.7	-0.01	-0.14
ACAT2	-0.01	-1.4
ACLY	-0.01	-0.37
ACO1	-0.01	0.15
ACOT13	-0.01	-0.06
ACSF3	-0.01	-0.18
ACTR1B	-0.01	-0.88
ADAMTSL5	-0.01	1.13
AEBP1	-0.01	1.06
AK6	-0.01	-0.28
AL138479.3	-0.01	0.19
ALDH3A2	-0.01	0.8
ALDOA	-0.01	-0.62
AMER3	-0.01	0.19
ANKAR	-0.01	0.74
ANKRD10	-0.01	0.45
AP000304.12	-0.01	-0.08
APOBEC4	-0.01	0.13
ARF3	-0.01	0.06
ARL2BP	-0.01	0.15
ARMC1	-0.01	0.36
ARNTL	-0.01	0.37
ARV1	-0.01	-0.24
ATP5HP4	-0.01	-0.05
ATP6V0E2	-0.01	-0.14
AZI2	-0.01	0.32
B9D2	-0.01	0.83
BCAT1	-0.01	1.22
BCCIP	-0.01	-0.23
BCL2L13	-0.01	-0.29
BCL6	-0.01	1.69
BOK	-0.01	2.61
BPGM	-0.01	1.07
C14orf28	-0.01	-0.15
C15orf40	-0.01	0.3
C16orf72	-0.01	0.53
C5orf22	-0.01	-0.26
CAP1	-0.01	0.74
CDC42SE2	-0.01	-0.05
CFAP58	-0.01	0.73
CMAS	-0.01	-0.02
COA5	-0.01	-0.69
COL27A1	-0.01	-0.08
CREBZF	-0.01	-0.69
CSTF2	-0.01	0.25
CTSB	-0.01	0.63
CUL5	-0.01	0.14
CXADR	-0.01	-1.81
DCAF13	-0.01	0.33
DDX11L1	-0.01	-0.71
DENND4A	-0.01	-0.5
DNAAF2	-0.01	-0.51
DNAJB11	-0.01	-0.59
DNAJC15	-0.01	-0.16
DNTTIP2	-0.01	-0.05
DOK5	-0.01	0.45
EEF2	-0.01	-0.55
EFCAB14	-0.01	0.68
EIF1	-0.01	-0.05
ELK4	-0.01	1.08
ERAP1	-0.01	0.83
ERCC3	-0.01	-0.04
ERP27	-0.01	-0.25
ESCO2	-0.01	-0.11
ETV1	-0.01	0.55
ETV6	-0.01	0.89
FAM20B	-0.01	-0.18
FAM46D	-0.01	0.31
FAM91A1	-0.01	0.54
FANCA	-0.01	-0.19
FGGY	-0.01	0
FKBP2	-0.01	-0.48
FKBP8	-0.01	-0.12
FLOT2	-0.01	0.14
FLT4	-0.01	-0.25
FOSL2	-0.01	3.12
FOXO1	-0.01	-0.05
GLUL	-0.01	0.24
GNAO1	-0.01	-0.34
GRAMD3	-0.01	2.37
GRM4	-0.01	0
GSTO2	-0.01	-0.02
GUCA1B	-0.01	0.23
HERC2P4	-0.01	-0.1
HIGD2A	-0.01	-0.17
HIST1H2BK	-0.01	0.02
HMGB1	-0.01	-0.55
HNF1A	-0.01	-0.47
HNRNPLP2	-0.01	0.23
HRAS	-0.01	-0.12
HSD3B7	-0.01	2.36
HSH2D	-0.01	-0.05
HSP90AA1	-0.01	-0.35
HSPA8P14	-0.01	-0.23
ICMT	-0.01	0.55
IER2	-0.01	0.19
IFRD1	-0.01	-0.06
IFT52	-0.01	-0.18
INO80E	-0.01	0.2
IRX6	-0.01	-2.13
JARID2	-0.01	-0.65
KANK3	-0.01	0.01
KCNJ15	-0.01	0.25
KIAA0895L	-0.01	0.24
KIAA1191	-0.01	-0.08
KLC3	-0.01	0.38
LPA	-0.01	0.01
LPIN1	-0.01	1.04
LRRC37A	-0.01	1.35
LRRN1	-0.01	0.19
LRRTM3	-0.01	-1.48
LURAP1	-0.01	-0.31
MAP2K7	-0.01	0.1
MARCH4	-0.01	2.51
MBNL3	-0.01	-1.35
MCAT	-0.01	-0.52
MCRIP2	-0.01	-0.3
MCTS1	-0.01	0.02
MED24	-0.01	0.14
MFF	-0.01	-0.15
MIER1	-0.01	0.82
MNS1	-0.01	0.38
MOB2	-0.01	-0.47
MORN4	-0.01	0.11
MPP1	-0.01	-0.31
MTERF1	-0.01	0.5
MTND2P29	-0.01	-0.28
MTURN	-0.01	-1.21
MYPN	-0.01	4.08
N4BP3	-0.01	-0.89
NAPA	-0.01	0.44
NFKBIL1	-0.01	-0.78
NOXA1	-0.01	-0.92
NR5A2	-0.01	-1.01
P3H3	-0.01	1.22
PACRG	-0.01	0.33
PANX1	-0.01	0.62
PCDHAC2	-0.01	-0.14
PCYOX1L	-0.01	-0.51
PKM	-0.01	-0.03
PLA2G10	-0.01	-0.31
PLA2G12AP1	-0.01	-0.19
PLA2G4B	-0.01	0.71
PLEKHA4	-0.01	1.33
PLEKHG3	-0.01	0.29
PLSCR4	-0.01	0.39
PLXND1	-0.01	1.03
POFUT1	-0.01	0.68
PPRC1	-0.01	-0.04
PRR13P3	-0.01	0.98
PSMA4	-0.01	0.12
PYROXD2	-0.01	-0.83
RAB39A	-0.01	0.36
RALY	-0.01	-0.2
RGS13	-0.01	-1.26
RILPL2	-0.01	0.12
RNASEK	-0.01	-0.03
RNF128	-0.01	2.59
RP11-156F23.2	-0.01	-0.21
RP11-195F19.5	-0.01	-1.29
RP11-213G2.3	-0.01	-0.73
RP11-275F13.3	-0.01	0.02
RP11-345J4.5	-0.01	-0.2
RP11-526A4.1	-0.01	0.18
RP11-766H1.1	-0.01	0.54
RP11-78J21.4	-0.01	-0.3
RP11-82O19.2	-0.01	0.52
RP4-816N1.8	-0.01	-0.6
RPL23AP4	-0.01	0.01
RPL23P2	-0.01	-0.17
RPL5P9	-0.01	-0.31
RPL9P28	-0.01	-0.45
RPS10P28	-0.01	-0.07
RPS11P6	-0.01	-1.32
RPS3AP24	-0.01	0.19
RTFDC1	-0.01	0.08
RTKN	-0.01	-1.05
SCEL	-0.01	-0.16
SCN1A	-0.01	1.86
SCRN2	-0.01	0.08
SDS	-0.01	-0.27
SH3GL1	-0.01	0.38
SH3GL1P1	-0.01	-0.31
SLC13A3	-0.01	-0.77
SLC17A5	-0.01	1.07
SLC35C2	-0.01	-0.33
SLC35G6	-0.01	0.19
SLC43A1	-0.01	-0.25
SMG1P3	-0.01	0.3
SMYD2	-0.01	-0.45
SNAPC1	-0.01	1.03
SNRNP27	-0.01	-0.05
SRF	-0.01	0.32
STARD13	-0.01	1.82
STEAP2	-0.01	2.2
TEF	-0.01	-0.13
THAP4	-0.01	-0.02
TIAM2	-0.01	-2.46
TIMM21	-0.01	-0.33
TMEM185A	-0.01	0.02
TMEM198B	-0.01	-0.02
TNKS1BP1	-0.01	0.33
TONSL	-0.01	-0.14
TOR1AIP1	-0.01	-0.72
TRADD	-0.01	0.51
TRIP6	-0.01	2.27
TSHZ1	-0.01	-0.57
TSPAN9	-0.01	-0.61
TUFM	-0.01	-0.34
TXN2	-0.01	-0.13
TXNDC9	-0.01	0.28
TXNL1	-0.01	0.2
TYW1B	-0.01	0.32
UBA3	-0.01	0.55
UBXN8	-0.01	-0.5
UCHL5	-0.01	-0.42
UFD1L	-0.01	0.47
UQCC3	-0.01	-0.14
USB1	-0.01	1.14
USP39	-0.01	0.09
VASP	-0.01	1.28
VCP	-0.01	0.21
VDAC1	-0.01	-0.2
VIM	-0.01	-1.17
VPS4A	-0.01	0.03
VSIG10L	-0.01	1.11
VWF	-0.01	0.07
WFDC11	-0.01	0.75
WNT4	-0.01	0.17
WNT5A	-0.01	6.21
WNT9A	-0.01	0.22
YWHAZ	-0.01	0.29
Z69890.1	-0.01	-0.5
ZFP28	-0.01	-0.74
ZFP92	-0.01	-0.11
ZFYVE28	-0.01	0.21
ZIK1P1	-0.01	-0.14
ZMYM3	-0.01	0.47
ZNF146	-0.01	0
ZNF202	-0.01	-0.84
ZNF229	-0.01	0.08
ZNF280C	-0.01	0.57
ZNF302	-0.01	-0.05
ZNF324	-0.01	-0.34
ZNF717	-0.01	-0.16
ZNF784	-0.01	-0.33
ZNF92	-0.01	-0.24
ZNRF2P1	-0.01	-0.54
ABHD17C	-0.02	1.27
ABHD3	-0.02	-0.22
AC004076.9	-0.02	0.11
ADGRE5	-0.02	-0.2
ADIPOR2	-0.02	0.14
ADPRM	-0.02	-0.92
ADRA1D	-0.02	0.21
AHR	-0.02	0.74
AIF1L	-0.02	0.04
AL135787.1	-0.02	0.36
ALDH16A1	-0.02	-0.25
ALDH1B1	-0.02	-1.41
ALKBH5	-0.02	0.03
ANAPC10	-0.02	-0.32
ANKRD52	-0.02	0.93
ANXA1	-0.02	5.05
AP1AR	-0.02	-0.21
AP1G1	-0.02	0.54
AP2A1	-0.02	0.84
APOC1P1	-0.02	-0.5
ARAP2	-0.02	-0.19
ARFGAP2	-0.02	0.14
ARHGEF15	-0.02	-0.2
ARPC2	-0.02	0.27
B4GALT3	-0.02	-0.83
B4GALT7	-0.02	0.55
BLID	-0.02	2.78
BORCS7-ASMT	-0.02	1.37
C12orf65	-0.02	0.16
C21orf91	-0.02	-1.07
C2orf48	-0.02	-0.03
C3orf67	-0.02	-1.37
C8orf37	-0.02	-0.24
CADPS	-0.02	0.48
CAMK2A	-0.02	0.66
CARD8	-0.02	-0.22
CCAR2	-0.02	0.2
CCDC146	-0.02	-0.13
CCDC167	-0.02	-0.23
CCDC50	-0.02	-2.28
CD180	-0.02	-0.41
CD59	-0.02	0.1
CD9	-0.02	0.09
CDA	-0.02	4.47
CDC16	-0.02	-2.74
CDK10	-0.02	-0.66
CDK6	-0.02	-0.6
CEP70	-0.02	0.21
CES1	-0.02	-0.56
CFL1	-0.02	0.42
CHP1	-0.02	0.51
CHST1	-0.02	0.51
CIAO1	-0.02	-0.3
CLCN5	-0.02	-3.38
CLEC18A	-0.02	0.41
CLIP2	-0.02	1.06
CLN5	-0.02	0.22
COL11A2	-0.02	0.15
COMMD2	-0.02	-0.01
COPS3	-0.02	-0.02
CORO2B	-0.02	2.74
CPSF3	-0.02	-0.07
CREB1	-0.02	0.43
CSRNP3	-0.02	0.01
CTB-109A12.1	-0.02	0.22
CTD-2248H3.1	-0.02	0.01
CTD-2651B20.4	-0.02	0.04
CTD-3035D6.1	-0.02	-0.58
CTSLP2	-0.02	-0.16
CUTC	-0.02	-0.49
CYCSP10	-0.02	0.27
DBNL	-0.02	0.86
DCK	-0.02	-0.11
DEPDC1	-0.02	0.03
DET1	-0.02	-0.44
DNAJC19	-0.02	-0.18
DUT	-0.02	-0.75
ECI1	-0.02	-0.45
EEF1D	-0.02	-0.8
EIF2S2	-0.02	-0.32
EIF4A1	-0.02	-0.46
EIF4E	-0.02	0.1
ELP4	-0.02	-0.43
ENO1	-0.02	-1.12
ENOPH1	-0.02	-0.67
ERAL1	-0.02	0.18
EXD3	-0.02	-0.1
FADS1	-0.02	-0.82
FAH	-0.02	0.86
FAM171B	-0.02	0.47
FAM200B	-0.02	-0.1
FAM234A	-0.02	0.52
FAM63B	-0.02	-0.05
FBXO7	-0.02	-1.19
FES	-0.02	0.55
FFAR2	-0.02	1.06
FGF5	-0.02	5.42
FH	-0.02	-0.2
FICD	-0.02	-0.58
FUCA2	-0.02	0.35
FYCO1	-0.02	0.32
GABPB1	-0.02	-0.07
GDF15	-0.02	-2.27
GEMIN4	-0.02	0.21
GNG7	-0.02	-0.47
GNPTG	-0.02	-0.23
GOLT1B	-0.02	0.25
GP6	-0.02	0.43
GS1-124K5.10	-0.02	-0.31
GSAP	-0.02	-0.75
GXYLT2	-0.02	0.91
HBQ1	-0.02	-2.15
HEXIM2	-0.02	-0.36
HILPDA	-0.02	-0.08
HIST1H2BC	-0.02	0.32
HMGXB3	-0.02	0.37
HNRNPH2	-0.02	0.21
HS3ST3B1	-0.02	1.57
HSD17B10	-0.02	-0.77
IFT57	-0.02	0.02
IGDCC4	-0.02	-1.68
IL5RA	-0.02	0.18
IMPG2	-0.02	-0.17
ISYNA1	-0.02	-0.52
JAM3	-0.02	0.57
KANSL1	-0.02	0.01
KAT14	-0.02	0.99
KCTD9P5	-0.02	0.27
KIRREL3	-0.02	0.42
KLK10	-0.02	1.68
LACC1	-0.02	2.51
LAMA5	-0.02	0.74
LGALS3BP	-0.02	0.55
MAGEF1	-0.02	-0.38
MAVS	-0.02	0.48
MC1R	-0.02	-1.1
MCEE	-0.02	-0.22
MCIDAS	-0.02	-2.68
MCOLN1	-0.02	0.18
METTL12	-0.02	-0.69
METTL21B	-0.02	0.2
MICU1	-0.02	0.08
MLXIPL	-0.02	-0.76
MMADHC	-0.02	-0.03
MRPS14	-0.02	-0.34
MRPS26	-0.02	-0.78
MTFR1L	-0.02	0.21
MTO1	-0.02	0.58
MTX1	-0.02	-0.02
MYO1C	-0.02	0.29
NATD1	-0.02	0.85
NBPF12	-0.02	0.38
NCAPG2	-0.02	0.35
NDE1	-0.02	-1.07
NDUFAF4	-0.02	-0.74
NDUFC2-KCTD14	-0.02	-0.63
NFYC	-0.02	-0.36
NOL7	-0.02	-0.19
NPIPB15	-0.02	-0.31
NRBP1	-0.02	0.78
NSMCE1	-0.02	-0.52
NUTM2F	-0.02	-0.01
OAT	-0.02	-0.67
OCLN	-0.02	0.23
OR6K3	-0.02	1.14
OSBPL6	-0.02	0.15
P2RY2	-0.02	0.44
PAPSS2	-0.02	1.63
PBOV1	-0.02	0.23
PCDHB6	-0.02	0.13
PDE3A	-0.02	4.14
PHF6	-0.02	0.97
PIFO	-0.02	0.73
PIGM	-0.02	0.41
PIH1D1	-0.02	-0.34
PLAA	-0.02	0.5
PLCD4	-0.02	2.19
PLGLB2	-0.02	1.56
PLTP	-0.02	-0.27
PNPLA1	-0.02	-0.3
POLD2	-0.02	-0.01
POLR2G	-0.02	-0.35
POP1	-0.02	0.09
PPME1	-0.02	-0.06
PRKCA	-0.02	4.36
PROCR	-0.02	1.86
PTP4A3	-0.02	-1.62
PUM2	-0.02	-0.02
PUM3	-0.02	-0.19
RAB11FIP5	-0.02	1.14
RABEPK	-0.02	0.35
RABGAP1L	-0.02	0.4
RAD51L3-RFFL	-0.02	0.02
RASA4CP	-0.02	0.37
