geneID	FC_X	FC_Y
ZNF568	0.73	0.29
AC093642.5	0.72	-0.12
ADCY1	0.72	-0.93
ANXA8	0.72	0.33
ATP2C1	0.72	0.28
BRDT	0.72	0.47
CCNB3P1	0.72	-0.11
CD226	0.72	-0.62
CDHR4	0.72	-0.22
CDRT4	0.72	0.7
CEACAM19	0.72	0.39
CFAP53	0.72	-0.6
CFTR	0.72	0.86
CHDH	0.72	-0.18
CNNM3	0.72	-0.35
CNTN4	0.72	0.13
DNAJB13	0.72	0.44
DOCK3	0.72	-0.15
DUXAP8	0.72	-0.75
EFCAB10	0.72	0.43
EPN3	0.72	0.32
FBXO10	0.72	-0.45
FLNC	0.72	0.44
FTH1P4	0.72	0.29
GCOM1	0.72	0.72
GLIPR1	0.72	-0.17
HDAC7	0.72	0.02
HIST1H1A	0.72	-0.19
HVCN1	0.72	0.54
LRRC19	0.72	-0.27
MASP1	0.72	0.08
MGP	0.72	-0.28
MTHFD1	0.72	-0.85
NOC2LP1	0.72	0.65
NPIPA8	0.72	0.66
NQO1	0.72	0.39
NUDT4	0.72	0.21
OLR1	0.72	0.41
PDZD4	0.72	0.54
PNLIPRP1	0.72	0.07
PORCN	0.72	-0.39
RAG1	0.72	-0.77
RP1-199J3.5	0.72	0.91
RP11-460E7.8	0.72	0.14
RP11-486A14.1	0.72	0.48
RP3-370M22.8	0.72	0.06
RP5-967N21.7	0.72	0.74
SLC27A4	0.72	0.08
SLC47A2	0.72	0
TMEM132A	0.72	0.22
TTPA	0.72	1.04
ZBTB47	0.72	-0.56
ZNF232	0.72	-0.54
ZNF385D	0.72	-0.96
ZNF396	0.72	0.07
ZNF554	0.72	-0.55
ZNF799	0.72	-0.36
ZNF812P	0.72	0.79
AC005307.3	0.71	-0.68
AC073065.3	0.71	-0.97
ADAM11	0.71	-0.67
ADAMTS17	0.71	-0.1
ANKRD20A4	0.71	-0.25
AVIL	0.71	-0.55
BCORP1	0.71	-0.04
BRSK1	0.71	0.27
C5	0.71	0.6
CA14	0.71	-0.12
CCDC170	0.71	-0.1
CCT4	0.71	-0.07
CRLF1	0.71	0.75
CRX	0.71	-0.6
DLG3	0.71	0.62
DNAH12	0.71	-0.18
DRAXIN	0.71	-0.07
EIF3EP1	0.71	0.9
FAM21FP	0.71	0.12
FRMPD1	0.71	0.72
GNAZ	0.71	0.04
GS1-124K5.2	0.71	0.06
H2AFZ	0.71	-0.19
HOXB2	0.71	0
ITPRIPL1	0.71	0.13
KCNC4	0.71	-0.27
KNCN	0.71	0.71
LHX8	0.71	-0.06
MIF	0.71	-0.33
NIPA1	0.71	-0.67
OR7E94P	0.71	0.53
PDE3A	0.71	-0.2
PDZK1	0.71	0.23
PPIB	0.71	-0.41
PRIMA1	0.71	-0.17
RP11-307N16.6	0.71	0.71
RP11-648O15.1	0.71	0.52
RP11-927P21.9	0.71	0.72
RPS4XP16	0.71	0.24
RUNX2	0.71	-0.68
SFN	0.71	0.37
SLC52A2	0.71	-1.48
TEKT4P2	0.71	0.54
TMEM167A	0.71	-0.24
TTLL7	0.71	-0.06
TYR	0.71	0.01
UBE2W	0.71	0.19
UMODL1	0.71	0.71
WHAMMP3	0.71	-0.24
ZFP37	0.71	0.87
AJUBA	0.7	-0.35
AP000580.1	0.7	-0.15
ATE1-AS1	0.7	-0.02
C16orf89	0.7	-0.2
CNGB1	0.7	0.07
DENND2A	0.7	0.08
DNAJB6	0.7	-0.02
DUXAP7	0.7	-0.14
GGNBP1	0.7	0.68
HSP90AA1	0.7	-0.06
ITGA10	0.7	-1.53
KLK2	0.7	0.29
MAB21L1	0.7	0.44
OR4D1	0.7	0.28
PENK	0.7	0.7
PFN1	0.7	-0.11
PGM1	0.7	-0.08
PLCL1	0.7	0.1
RBBP4P1	0.7	0.56
RGS9BP	0.7	0.53
RNASET2	0.7	-0.7
RP11-147I3.1	0.7	0.06
RP11-217O12.1	0.7	0.29
RP11-288E14.2	0.7	-0.12
RP11-331G2.6	0.7	0.24
RP11-497H16.5	0.7	-0.21
RP13-93L13.2	0.7	0.02
RP5-1198O20.5	0.7	0.66
SPATA31A7	0.7	0.44
TAF9BP1	0.7	0.6
TG	0.7	0.9
THSD1	0.7	0.13
TMBIM6	0.7	-0.09
TMEM265	0.7	0.65
TMEM266	0.7	-0.26
TNIK	0.7	0.28
VEGFD	0.7	0.49
AC009950.1	0.69	0.69
AP003419.11	0.69	-0.11
ARHGAP20	0.69	0.29
BRINP3	0.69	0.91
CADM4	0.69	1
CLK3P2	0.69	0.12
CTA-276O3.4	0.69	0.04
EXOC4	0.69	0.12
GPRASP2	0.69	-0.56
GVINP1	0.69	-0.05
HEATR3	0.69	0.04
INO80B	0.69	-0.16
LBP	0.69	0.44
MROH7	0.69	0.39
MTUS2	0.69	0.37
MYLPF	0.69	0.05
NCMAP	0.69	0.45
P4HA1	0.69	-0.42
PCDHB4	0.69	0.06
PCDHGA4	0.69	0.34
RAB6A	0.69	0.18
RHBDL1	0.69	0.39
RP11-479G22.8	0.69	0.69
RP11-548H18.2	0.69	1.06
RP11-629N8.3	0.69	0.65
RP5-961K14.2	0.69	-0.08
RPN1	0.69	-0.3
SLC35F6	0.69	0.07
TEAD2	0.69	0.15
USP13	0.69	-0.8
ZNF724	0.69	0.06
ABHD14A-ACY1	0.68	-0.93
AC003005.4	0.68	-0.55
AC096775.2	0.68	0
ACAN	0.68	-0.76
ADCY7	0.68	-1.03
ADGRE2	0.68	-0.05
ADPRHL1	0.68	1.06
AL353898.1	0.68	0.42
ANKRD26P1	0.68	0.68
AQP7	0.68	0.49
C17orf47	0.68	0.68
CACNA1C	0.68	0.16
CDCP1	0.68	-0.12
CLDND1	0.68	-0.11
CMIP	0.68	0.02
COX6B2	0.68	1.16
CSAG4	0.68	-0.14
CTD-2224J9.8	0.68	0.63
CTD-2353N24.1	0.68	0.65
CUL5	0.68	0.39
DCAF15	0.68	-0.71
DNAJC25	0.68	0.45
DOK2	0.68	0.17
DOK5	0.68	0.59
EIF4G2	0.68	0.29
FAM101A	0.68	0.68
GPD2	0.68	0.19
HAPLN4	0.68	0.53
HCN2	0.68	0.55
HIST1H4I	0.68	0.38
HK1	0.68	0.17
HLTF	0.68	-0.11
HNF4G	0.68	0.83
HSD17B2	0.68	0.79
IDE	0.68	-2.12
ITGA6	0.68	-0.55
JUN	0.68	0.16
KCNE1	0.68	-0.19
LILRB5	0.68	0.55
LRP8	0.68	-0.62
LY6E	0.68	-0.09
MIA-RAB4B	0.68	-0.68
MORF4L2	0.68	-0.02
NANOGP8	0.68	-0.3
PARD6G	0.68	-0.27
PTGS2	0.68	-0.23
PTPRD	0.68	-1.45
RAB7B	0.68	0.48
RFFL	0.68	-0.57
RP11-111M22.5	0.68	-0.29
RP11-212P7.1	0.68	0.04
RP11-309L24.4	0.68	0.63
RP11-337A23.5	0.68	0.31
RP11-474D14.2	0.68	0.96
RP11-553D4.2	0.68	-0.15
RPL17P50	0.68	-0.75
RPS26P21	0.68	0.01
RRP36	0.68	-0.33
SCGB2B2	0.68	-0.26
SENP3-EIF4A1	0.68	-0.91
SLX1B	0.68	-2.28
STEAP4	0.68	0.23
SYNJ2	0.68	-0.48
TBC1D10B	0.68	-0.88
TPTE2P5	0.68	0.63
USP38	0.68	2.35
WASH2P	0.68	-0.85
WFDC3	0.68	0.2
YTHDF2	0.68	-0.11
ZNF547	0.68	-0.23
AC011551.3	0.67	0.54
AC243790.1	0.67	-0.13
ACSM3	0.67	-0.04
APCDD1	0.67	0.49
APPBP2	0.67	0.02
AXIN2	0.67	0.03
C1orf101	0.67	0.32
CHP2	0.67	-0.29
CTD-2574D22.6	0.67	-0.57
CTD-3035D6.1	0.67	0.22
CYP27C1	0.67	0.42
DR1	0.67	-0.21
EMBP1	0.67	-0.06
EMCN	0.67	0.7
FAM72D	0.67	-0.05
FN1	0.67	0.66
FNDC5	0.67	0.05
GAGE12F	0.67	0.67
GAGE12G	0.67	0.67
HCLS1	0.67	0.46
HLA-DPB1	0.67	0.92
IGFL2	0.67	-0.26
IQSEC1	0.67	-0.46
KDM8	0.67	-0.38
KLF4	0.67	0.34
MARK4	0.67	-0.83
MEIOC	0.67	-0.24
MT-CYB	0.67	-0.3
MT2A	0.67	-0.15
PSMC1	0.67	0.16
PTGDR2	0.67	0.2
PTTG1	0.67	-0.41
RBM20	0.67	1.11
RNF157	0.67	-1.49
RP11-290H9.2	0.67	0.67
RP11-307L14.1	0.67	-0.45
RP11-330C7.3	0.67	0.67
RP11-358L22.2	0.67	-0.16
RP11-435I10.4	0.67	1.1
RP11-831H9.11	0.67	0.67
RPL23AP34	0.67	0.57
RPL4P5	0.67	0.26
SERAC1	0.67	0.04
SLC16A5	0.67	-0.13
SLC25A45	0.67	-0.57
SUCLG2	0.67	-0.11
TAS2R20	0.67	-0.69
VLDLR	0.67	-0.04
YWHAZ	0.67	0.14
ZNF213	0.67	0.38
ZNF534	0.67	-0.38
ZNF605	0.67	0.73
ZNF701	0.67	0.44
ZNRF2	0.67	-0.08
AC006486.9	0.66	0.57
AC090945.1	0.66	-0.66
ARG1	0.66	0.66
ATP6V0A4	0.66	0.47
BMP7	0.66	-1.44
C2orf73	0.66	0.08
C9orf40	0.66	0.39
CFAP45	0.66	0.2
CH17-5A7.1	0.66	0.77
CMTM5	0.66	-0.76
COL9A2	0.66	0
CPN1	0.66	-0.15
CTD-2369P2.10	0.66	-0.83
CTU1	0.66	1.11
ECHS1	0.66	-0.11
FGD5P1	0.66	0.36
GAPDHP71	0.66	0.1
GPSM3	0.66	-0.95
GSTO1	0.66	-0.12
GTF2H2B	0.66	0.63
HTR7	0.66	-0.85
ITIH2	0.66	0.4
LPAR3	0.66	-0.28
LSM11	0.66	-0.69
LSM5	0.66	-0.19
MEGF8	0.66	-0.26
N4BP3	0.66	0.59
NPDC1	0.66	-1.08
NPFFR1	0.66	0.28
NTM	0.66	-0.26
OR7A5	0.66	0.66
OTUD1	0.66	0.14
PFKL	0.66	0.21
PIPOX	0.66	0.19
PLAU	0.66	-0.47
PTPN6	0.66	-0.13
RASL10A	0.66	0.33
RP4-612C19.2	0.66	0.45
RPS2P45	0.66	0.1
SHF	0.66	-0.45
SPDYE6	0.66	0.57
SPIN2A	0.66	-0.27
SYDE2	0.66	-0.34
VAV3	0.66	0.06
AC109631.1	0.65	0.72
ARNTL2	0.65	0.32
BAIAP3	0.65	-1.06
BCL2L15	0.65	0.46
BFSP2	0.65	-1.08
CCDC74A	0.65	0.2
CDNF	0.65	0.21
COPS7A	0.65	0.05
CRYZP1	0.65	-0.03
CTD-2020K17.4	0.65	0.1
EEF1A1P22	0.65	-0.64
EFCAB3	0.65	-0.06
ESRRB	0.65	0.65
FAM161B	0.65	0.16
FAM196B	0.65	-0.18
FTH1P7	0.65	0.2
FUT9	0.65	-0.56
GABRQ	0.65	0.83
GNRHR2	0.65	0.05
HAPLN3	0.65	-0.22
HIST1H4C	0.65	-0.24
HN1L	0.65	-0.2
KCND3	0.65	1.12
KCNJ9	0.65	1.2
KLK10	0.65	-0.09
KRTAP13-2	0.65	0.02
LIN9	0.65	0.04
MAPK13	0.65	0.12
PLCG2	0.65	-0.69
POTEF	0.65	0.11
PRR14L	0.65	0.15
PTPRO	0.65	-0.38
RNF152	0.65	-0.04
RP11-298C2.1	0.65	0.34
RP11-313P13.4	0.65	-1.07
RP11-355O1.7	0.65	0.65
RP11-583F2.1	0.65	0.11
RP11-7F17.1	0.65	0.82
RP11-90O23.1	0.65	-0.31
RP4-593M8.1	0.65	0.09
RTN4RL2	0.65	0.65
SARS	0.65	-0.31
SERF2	0.65	-0.01
SGO2	0.65	0.14
SLC10A3	0.65	-0.23
TTC41P	0.65	0.33
AC004945.1	0.64	0.45
AC009237.11	0.64	0.24
AC087163.2	0.64	0.64
ACTG1P4	0.64	0.41
ADGRD2	0.64	0.86
ADH1B	0.64	-0.02
AXDND1	0.64	0.84
C14orf169	0.64	-0.13
CALB1	0.64	-0.12
CCL16	0.64	-0.28
CD200	0.64	-0.16
CWC27	0.64	0.34
DPYS	0.64	0.2
EMP1	0.64	0.25
FAM126B	0.64	1.04
FAM210A	0.64	-0.75
FCF1P7	0.64	-0.82
GPR63	0.64	0.25
GPR68	0.64	0.26
GRIK4	0.64	-2.45
HHLA1	0.64	-0.05
KLHL6	0.64	-0.2
LDHAL6B	0.64	0.08
LYRM2	0.64	-0.13
MAP7	0.64	0.38
NDUFB8	0.64	-0.11
NEU4	0.64	0.32
NIPSNAP3B	0.64	-0.23
NOXA1	0.64	0.41
NUAK1	0.64	1.03
PCDHGB7	0.64	0.43
POLD2	0.64	-0.3
RAET1G	0.64	-0.18
RP1-290I10.2	0.64	0.41
RP1-296G17.3	0.64	0.18
RP11-1264N5.1	0.64	-0.08
RP11-177B4.1	0.64	-0.46
RP11-19P22.5	0.64	0.8
RP11-20I23.1	0.64	-0.46
RP11-409C19.2	0.64	0.64
RP11-475I24.9	0.64	0.35
RP11-521A24.1	0.64	0.32
RP11-848G14.5	0.64	0.37
RP3-499B10.3	0.64	0.75
RPL10P15	0.64	-0.13
RPL6P8	0.64	-0.08
SEC14L3	0.64	-0.45
SMIM2	0.64	-0.1
SPATA24	0.64	-0.32
SPTBN1	0.64	0.56
TERB1	0.64	0.56
TICAM2	0.64	-0.37
TPT1P12	0.64	0.64
TSPAN7	0.64	-1.57
TSSK4	0.64	0.31
ZAP70	0.64	0.52
ZMYND10	0.64	-0.77
ZNF597	0.64	1.08
ZNF808	0.64	-0.28
AC005077.14	0.63	0.43
AC010547.9	0.63	0.11
ADAP2	0.63	0.3
ADM2	0.63	-0.36
BAMBI	0.63	-1.11
C16orf96	0.63	-0.19
C3orf49	0.63	-0.6
CDH18	0.63	0.55
CERS4	0.63	-0.08
CLDN18	0.63	-0.42
COMP	0.63	0.69
DDOST	0.63	-0.15
DNM1P46	0.63	-0.11
ELF5	0.63	0.2
EVA1B	0.63	0.87
FAM19A2	0.63	0.65
GANAB	0.63	-0.04
GRHL2	0.63	0.47
GSN	0.63	0.12
HMGB1P1	0.63	0.6
HSPA8P14	0.63	0.63
ID4	0.63	0.27
KIAA1958	0.63	-0.41
KIFC2	0.63	0.02
LHFPL4	0.63	0.69
LINC01372	0.63	0.47
LLfos-48D6.2	0.63	0.63
LRRC1	0.63	-0.3
MMP15	0.63	0.5
MOG	0.63	0.56
MT-ATP8	0.63	-0.34
MT-ND4L	0.63	-0.05
MTND5P11	0.63	0.14
NADSYN1	0.63	0.33
NBPF5P	0.63	0.43
NONOP2	0.63	0.3
PPP4R3B	0.63	0.02
PRPH	0.63	0.22
PRRT1	0.63	0.28
RAB26	0.63	-0.17
RAB3B	0.63	-0.21
RADIL	0.63	-0.8
RP11-161H23.10	0.63	-0.3
RP11-381E24.1	0.63	0.26
RP11-758N13.3	0.63	-0.75
RSL24D1P6	0.63	-0.09
SCART1	0.63	0.87
SCG3	0.63	0.27
THY1	0.63	0.53
TMEM171	0.63	0.4
VAX2	0.63	0.38
XBP1P1	0.63	0.37
ZBTB16	0.63	0.43
ZNF658	0.63	-0.17
ZNF844	0.63	-0.57
ADAMTS4	0.62	0.11
ANO9	0.62	0.53
ARHGEF28	0.62	0.16
AUH	0.62	-0.59
CATSPERD	0.62	-0.53
CFAP52	0.62	0.29
COL3A1	0.62	0.67
CTD-2013N17.1	0.62	-0.18
CTD-2514C3.1	0.62	-0.17
CYP2F2P	0.62	0.21
CYP8B1	0.62	0.57
DYNLL1	0.62	-0.12
ENPP3	0.62	0.37
EPX	0.62	-0.34
ERICH6	0.62	0.33
GAS6	0.62	0.17
GJC3	0.62	-0.41
GPR135	0.62	1.08
GPSM1	0.62	-0.03
HNF1B	0.62	0.35
HOXA11	0.62	0.51
IL17REL	0.62	0.87
ITPKC	0.62	-0.39
LCLAT1	0.62	-0.02
LGALS4	0.62	0.43
LRMP	0.62	0.62
LRRC70	0.62	0.95
MAP3K10	0.62	-0.28
MRPL22	0.62	0.01
NAALADL2	0.62	-0.24
NCAM2	0.62	0.64
NRG4	0.62	0.28
PCSK1	0.62	-0.92
PERM1	0.62	0.62
POLN	0.62	-0.28
PPP1R14A	0.62	-0.02
PSMD2	0.62	-0.09
PSPN	0.62	-0.14
RAB8A	0.62	0.06
RANBP17	0.62	-0.49
RARRES2	0.62	0.5
RBP7	0.62	0.17
RP11-329A14.1	0.62	0.7
RP11-447H19.3	0.62	-0.05
RP4-673D20.3	0.62	-0.44
RP5-1099D15.1	0.62	1.18
RP5-862P8.2	0.62	-0.86
RTCB	0.62	-0.13
SGCA	0.62	0.99
SIM2	0.62	0.07
SLC38A8	0.62	0.62
SLC4A1	0.62	0.19
SNX14	0.62	-0.37
SYT2	0.62	0.22
TAGLN	0.62	0.21
TSEN34	0.62	-1.07
UBE2I	0.62	0.01
USP22	0.62	0.04
ABCC6	0.61	0.78
ADAM3A	0.61	0.11
AKR1C4	0.61	0.61
APEH	0.61	-0.05
ASAH2	0.61	-0.35
AURKB	0.61	0.02
BLNK	0.61	0.79
C2orf50	0.61	-0.43
C9orf50	0.61	0.52
CAND2	0.61	0.03
CARD6	0.61	-0.65
CIB2	0.61	-0.76
CLEC18A	0.61	0.31
CR2	0.61	0.5
CTRL	0.61	0
EIF5AP2	0.61	-0.45
ENAH	0.61	-0.02
ENKD1	0.61	-0.49
ETNPPL	0.61	-0.34
HMGB1P10	0.61	0.84
HR	0.61	-2.23
IGSF5	0.61	1.03
JPH2	0.61	-0.28
JUND	0.61	-0.12
KDSR	0.61	-0.11
LDHAP7	0.61	-0.06
LRRC74B	0.61	-0.88
MPPED1	0.61	0.61
NPPC	0.61	0.27
PDZD2	0.61	-1.17
PROM1	0.61	-0.15
PSG4	0.61	0.61
PTCHD3P1	0.61	0.61
RP11-178C3.1	0.61	0.45
RP11-368J21.3	0.61	0.76
RP11-495P10.1	0.61	-0.78
SUMO1P3	0.61	-1.12
SYNPO2	0.61	-0.45
SYT7	0.61	0.98
TAS2R30	0.61	0
TIMM17B	0.61	-0.38
AC013461.1	0.6	0.41
ADAM28	0.6	0.57
ANKRD30BP2	0.6	0.84
AP2M1	0.6	0.09
ATP5A1P10	0.6	0.54
CHRNE	0.6	0.72
CMYA5	0.6	-0.44
CNKSR2	0.6	0.58
CNOT7P1	0.6	0.4
FAM186A	0.6	0.44
HES4	0.6	0.6
IGFBP5	0.6	-1.01
IGSF22	0.6	-0.78
IGSF9	0.6	-0.05
IL4R	0.6	-0.75
MDGA1	0.6	0.28
MRO	0.6	1.01
MSS51	0.6	0.89
OVOL1	0.6	0.6
PCDH17	0.6	-0.75
PRDM14	0.6	0.63
PSMC1P9	0.6	0.57
RP1-274L7.4	0.6	0.79
RP3-509L4.3	0.6	-0.04
SERHL2	0.6	0.4
SERPINB12	0.6	-0.13
SLC2A14	0.6	-1.26
SPAG8	0.6	-0.17
TPTE2P2	0.6	-0.41
VTN	0.6	0.25
ZFP82	0.6	-1.02
ZNF404	0.6	-0.16
ACRBP	0.59	0.26
ASIC5	0.59	0.38
ATP8B5P	0.59	0.92
BCL9L	0.59	0.69
BHMT2	0.59	0.03
CDH23	0.59	0.59
CHST3	0.59	1.19
COL20A1	0.59	-0.37
COL5A3	0.59	-0.26
CTC-260F20.3	0.59	0.74
CYP2D8P	0.59	0.46
EFTUD2	0.59	0.05
EPRS	0.59	-0.14
FBXW11P1	0.59	0.02
GAS1	0.59	0.16
GNB3	0.59	-0.3
GPR34	0.59	0.75
GPT2	0.59	-0.3
HIST1H3D	0.59	-0.29
HRNR	0.59	-0.1
IGHEP2	0.59	-0.64
KBTBD12	0.59	0.58
KCNH6	0.59	0.9
KCP	0.59	-1.19
KRT18P9	0.59	0.38
LCN10	0.59	0.59
LMF2	0.59	-0.11
LRRC37B	0.59	-0.73
MGAT4D	0.59	0.46
MPEG1	0.59	0.25
NAPSB	0.59	0.94
NUDT8	0.59	-0.85
PCDHB17P	0.59	-0.24
PHKA1	0.59	-0.75
PIH1D2	0.59	0.24
PPP4R4	0.59	-0.19
RP1	0.59	-0.08
RP11-166B2.1	0.59	0.09
RP11-216L13.21	0.59	0.69
RP11-834C11.12	0.59	0.07
RP4-669L17.10	0.59	-0.39
SMIM22	0.59	0.4
SULT1A2	0.59	0.55
TBXAS1	0.59	-0.75
ZNF77	0.59	-0.48
ABHD11-AS1	0.58	-0.05
AC009487.6	0.58	0.74
AMMECR1L	0.58	-0.38
APOBEC3A	0.58	0.46
ATP1B1P1	0.58	0.32
BCAS3	0.58	-0.31
bP-2189O9.2	0.58	-0.95
C19orf35	0.58	0.99
CARMIL3	0.58	0.08
CCPG1	0.58	0.15
COLEC11	0.58	0.31
CORO6	0.58	0.9
CPNE9	0.58	0.81
DBIL5P2	0.58	0.27
DHX40P1	0.58	0.89
EIF3FP1	0.58	0.02
ENPP6	0.58	-0.06
ERICH6B	0.58	-0.04
FCN1	0.58	0.36
FRMPD3	0.58	0.47
GAPDHP1	0.58	-0.3
GAPDHP2	0.58	-0.76
GLG1	0.58	0.03
GPC5	0.58	-0.25
GPR183	0.58	-0.04
GUSBP4	0.58	-0.36
IFFO2	0.58	-0.75
IGLV5-52	0.58	0.08
IL23R	0.58	-0.16
KIR3DX1	0.58	0.22
MAMLD1	0.58	-0.77
MAMSTR	0.58	0.38
PDPN	0.58	0.13
PLET1	0.58	0.45
PLTP	0.58	-0.07
RAB9B	0.58	-0.83
RIPPLY3	0.58	0.87
RP11-102M11.1	0.58	-0.15
RP11-364L4.1	0.58	0.34
RP11-378G13.2	0.58	0.11
RP11-401L13.4	0.58	-0.69
RP11-533K9.3	0.58	0.27
RP11-82O19.2	0.58	-0.17
RPL26P30	0.58	-0.3
SIM1	0.58	0.58
SLA	0.58	0.58
TBXA2R	0.58	-0.26
TLR1	0.58	0.05
TTPAL	0.58	0.21
UBE2D3P2	0.58	-0.13
UBE2S	0.58	-1.48
VPS13A	0.58	-0.7
WNT2B	0.58	-0.09
ZNF737	0.58	-0.66
ABHD8	0.57	-0.48
AC004076.9	0.57	0.57
ACTBP7	0.57	0.56
AKR1B1P1	0.57	-0.77
ARMCX7P	0.57	1.59
ATP2B4	0.57	0.56
BIRC5	0.57	-0.36
C12orf4	0.57	0.41
C22orf23	0.57	-0.61
C8orf46	0.57	0.07
CAPZA2	0.57	0.09
CASQ1	0.57	-0.82
CCR10	0.57	0.14
CHIT1	0.57	0.51
CHODL	0.57	-0.13
COBL	0.57	-0.26
CTXN1	0.57	0.5
DENND1C	0.57	0.16
DGAT2	0.57	-0.8
FAM177A1	0.57	0.22
FAM222A	0.57	-0.62
FCRL2	0.57	0.11
FSIP1	0.57	1
GPR15	0.57	-0.34
GRHL3	0.57	0.57
HYAL1	0.57	-0.91
IER5L	0.57	0.59
KCNJ5	0.57	-0.12
LCK	0.57	0.03
LRCH2	0.57	0.13
MN1	0.57	0.57
PARK7	0.57	-0.15
PDIA6	0.57	-0.44
PLPP7	0.57	-0.03
PRDM9	0.57	-0.51
PRR15	0.57	0.57
PTPRB	0.57	-0.3
RP11-402K9.1	0.57	1.27
RP11-413E6.11	0.57	-0.24
RP11-674I16.1	0.57	0.48
SIX4	0.57	-0.87
SYBU	0.57	0.73
TROAP	0.57	0.13
WDR93	0.57	0.88
ZRSR2	0.57	-0.03
AL513122.1	0.56	-1.58
ASXL1	0.56	-1.66
BUB3	0.56	-0.11
C17orf99	0.56	0.77
C1GALT1C1L	0.56	-0.46
C3	0.56	0.24
CA1	0.56	0.49
CATSPER1	0.56	0.56
CCDC183	0.56	-0.7
CPNE5	0.56	-0.58
CTRB2	0.56	0.55
DCAF13P3	0.56	-0.37
DCST2	0.56	0.75
DDX11L1	0.56	0.56
DMBT1P1	0.56	0.11
DNAJC8	0.56	-0.08
DNM1P31	0.56	0.43
DPP3P2	0.56	0.56
DSTN	0.56	0.16
EIF3I	0.56	-0.35
EPB41L5	0.56	0.61
EPSTI1	0.56	1.04
F3	0.56	-0.5
FAM110A	0.56	0.4
FASTK	0.56	0.2
FGF10	0.56	0.53
FOXF1	0.56	0.32
GALNT6	0.56	0.51
GAPDHP67	0.56	0.41
GARNL3	0.56	-1.27
HLA-J	0.56	-0.18
HMGN2P36	0.56	0.12
ILF2P1	0.56	0.07
MAGEF1	0.56	-0.29
MYH7	0.56	0.23
NANOGNB	0.56	0.22
NETO2	0.56	-0.18
PACSIN2	0.56	0.16
PIGCP1	0.56	-0.66
PLEKHA6	0.56	0.02
PODN	0.56	-0.66
PPARGC1B	0.56	-0.47
PROX1	0.56	-2.04
RAB14	0.56	0.08
RP11-15E18.5	0.56	0.17
RP11-30K9.1	0.56	0.33
RP11-346C16.4	0.56	-0.16
RP11-372E1.1	0.56	0.2
RP11-380G5.3	0.56	0.06
RPS9P1	0.56	0.57
SIGLEC16	0.56	0
SLC14A1	0.56	0.17
SLC25A39P1	0.56	-0.16
SLC36A2	0.56	0.11
SPINT2	0.56	-0.1
SULT2B1	0.56	0.07
TP53INP1	0.56	-1.08
UBL3	0.56	0.01
VMO1	0.56	0.59
WDR97	0.56	0.16
XKR9	0.56	-0.8
XXyac-YM21GA2.7	0.56	-0.33
ZNF391	0.56	0.26
ZNF486	0.56	0.44
AC004386.4	0.55	0.52
AIM1L	0.55	-1.21
ATP5G2P3	0.55	0.58
BTF3P12	0.55	0.23
C11orf16	0.55	0.42
CAPZA1	0.55	0
CDH24	0.55	0.55
CFH	0.55	-0.08
CFL1P3	0.55	0.31
CLVS1	0.55	0.39
DMGDH	0.55	-0.47
EIF2S2P3	0.55	0.67
GPBP1	0.55	-0.08
GSK3A	0.55	-0.52
HK2	0.55	-0.35
HLA-DOA	0.55	-0.02
KDM5D	0.55	0.45
KIF23	0.55	-0.16
MTND5P2	0.55	-0.25
MTSS1L	0.55	-0.11
MYL10	0.55	-0.15
MYL6B	0.55	-1.3
NANOGP5	0.55	0.6
NAT1	0.55	-0.19
OLFM3	0.55	0.55
PGAM2	0.55	-0.54
PRELID3A	0.55	-0.57
QPCT	0.55	0.05
RP1-152L7.5	0.55	0.97
RP11-214O14.1	0.55	-0.31
RP11-410L14.1	0.55	0.32
RP11-423F24.3	0.55	0.02
RP11-488P3.1	0.55	0.89
RP11-506B6.7	0.55	-0.17
RP11-677M14.5	0.55	0.16
RP11-809N15.3	0.55	1.04
RPL6P27	0.55	0.68
RPLP0P2	0.55	-0.3
RRP15	0.55	0.38
SCML2	0.55	0.14
SOBP	0.55	-0.55
SOD1	0.55	-0.12
SUGT1P	0.55	0.42
TMEM26	0.55	0.55
TP73	0.55	-0.6
TRIM58	0.55	-0.63
UGT2B27P	0.55	0.55
VENTX	0.55	0.36
VENTXP4	0.55	0.12
VSTM4	0.55	-0.35
AC111200.2	0.54	-0.04
ACSM5	0.54	-0.94
ADGRE1	0.54	0.14
ANK1	0.54	0.32
C1QTNF2	0.54	0.08
CD180	0.54	0.37
CD59	0.54	0.13
CDH4	0.54	-0.43
CLEC4M	0.54	0.46
CLEC7A	0.54	0.95
DBIL5P	0.54	-0.37
DPEP1	0.54	-0.14
DTNBP1	0.54	-0.89
FAM189A2	0.54	0.46
FAM26E	0.54	0.36
HIST2H2AA4	0.54	-1.11
HPS5	0.54	0.3
ICE2	0.54	0.18
IGF2	0.54	-0.08
IL12A	0.54	-0.44
ITGB1BP1	0.54	0.19
MAPK1IP1L	0.54	0.19
MATN4	0.54	0.23
MTTP	0.54	-0.66
MUC20	0.54	-0.14
MXRA8	0.54	-0.27
NFKB2	0.54	0.31
NPAP1	0.54	0.09
NPM1P26	0.54	0.65
NPR3	0.54	-1.05
PARVG	0.54	0.32
PKD1L2	0.54	-1.1
RGMA	0.54	-0.58
RP11-1016B18.1	0.54	0.13
RP11-178C3.6	0.54	0.39
RP11-333E13.4	0.54	0.05
